observation	delta	shape	constant_bytes	skeleton_hash	events	entries	top_entries	top_targets	top_ops	skeleton
exact	+0xa	VVECCCVVEC	b3=0x00,b4=0x80,b5=0x00,b9=0x00	77859d632386b979	741	1	356@0xc291a:741	310@0xb8556:373,169@0x9af18:368	RF+0xa/8:7,IPADV+0x0:2,RF+0x60/8:2,RF+0x0/8:2,IPADV+0x3:2,RIP+0x3/2:2	RF+0xa/8:mov;IPADV+0x6;RIP+0x6/4:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/4:mov;WF+0x1dc/4:mov;RF+0x60/8:mov;WF+0x60/8:mov;RF+0x23/4:mov;WF+0x170/4:xor;RF+0x0/8:mov;WF+0x0/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;WF+0x71/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0xa/8:mov;IPADV+0x0;RF+0x10f/8:mov;RIP+0x0/2:movzx;RF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rbx
exact	+0x5	EVVVV	-	828c12e60229aa92	737	1	179@0x9ca8d:737	99@0x8c99a:131,337@0xbec0e:117,268@0xb0007:106,43@0x8173d:103,18@0x7be9b:83,203@0xa1484:22	RF+0x81/8:4,RF+0x170/4:3,WF+0x170/4:3,RF+0xa/8:3,RF+0x71/8:2,RF+0x0/8:2	RF+0x71/8:sub;RF+0x71/8:sub;RF+0x81/8:mov;RF+0x81/8:mov;RF+0x170/4:sub;RF+0x0/8:cmp;RF+0x23/4:mov;WF+0x170/4:or;RF+0x81/8:mov;RF+0x170/4:and;RF+0x0/8:cmp;WF+0x23/4:add;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x23/4:xor;RF+0x81/8:mov;WF+0x170/4:xor;WF+0x23/4:and;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:mov;WF+0x60/8:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:sub;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12;RF+0x194/1:mov
exact	+0x5	CVVCC	b0=0x00,b3=0x3d,b4=0x01	e384d4ab9be16a60	695	1	99@0x8c99a:695	198@0xa037e:387,108@0x8f24b:153,173@0x9ba74:132,160@0x994cf:8,256@0xad849:7,144@0x95887:5	RF+0xa/8:3,RF+0x0/8:2,RF+0x60/8:2,WF+0x71/8:2,WF+0x0/8:1,WF+0x60/8:1	RF+0x0/8:mov;RF+0x60/8:mov;WF+0x0/8:mov;WF+0x60/8:mov;RF+0x81/8:mov;RF+0x0/8:mov;RF+0x60/8:mov;RF+0xe1/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x1;RF+0x10f/8:mov;RIP+0x1/2:movzx;RF+0x170/4:xor;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rax
exact	+0x5	VVVVE	-	0d6462b0d291ff8f	671	1	105@0x8e6b4:671	350@0xc1926:256,28@0x7e390:129,291@0xb4edd:72,140@0x94e5a:33,92@0x8b8cb:32,349@0xc140b:13	RF+0x71/8:3,RF+0x23/4:3,WF+0x23/4:3,WF+0x170/4:3,RF+0xa/8:3,RF+0x170/4:2	RF+0x71/8:sub;RF+0x71/8:sub;RF+0x81/8:mov;RF+0x71/8:sub;RF+0x23/4:mov;WF+0x23/4:xor;WF+0x23/4:sub;RF+0x23/4:mov;WF+0x170/4:and;RF+0x170/4:sub;RF+0x0/8:cmp;WF+0x16f/1:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;RF+0x23/4:add;WF+0x170/4:and;WF+0x23/4:xor;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:mov;WF+0x0/8:mov;RF+0x194/1:mov;IPADV+0x20;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdx
exact	+0x5	EVVVV	-	ca4d14ddc27c5994	651	1	292@0xb540f:651	185@0x9d964:259,350@0xc1926:64,307@0xb8064:64,317@0xba1e2:34,90@0x8b334:34,199@0xa0631:28	WF+0x170/4:3,RF+0x81/8:3,RF+0xa/8:3,RF+0x170/4:3,RF+0x71/8:2,RF+0x23/4:2	RF+0x71/8:add;RF+0x23/4:mov;WF+0x170/4:or;RF+0x81/8:mov;RF+0x194/1:mov;WF+0x16f/1:mov;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:sub;WF+0x170/4:add;WF+0x23/4:sub;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:mov;WF+0x0/8:mov;RF+0x81/8:mov;RF+0x170/4:add;RF+0x0/8:cmp;RF+0x71/8:add;RF+0x23/4:mov;WF+0x23/4:xor;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x10f/8:mov;RF+0x170/4:xor;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rbx;RF+0x81/8:mov
exact	+0x5	EVVVV	-	1738bd12ccea5409	578	1	146@0x96407:578	258@0xadf2c:186,172@0x9b68a:98,70@0x8610e:64,28@0x7e390:30,199@0xa0631:25,79@0x885b0:21	WF+0x170/4:6,RF+0x23/4:4,WF+0x23/4:3,RF+0x170/4:3,RF+0xa/8:3,RF+0x71/8:2	RF+0x71/8:xor;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x170/4:add;WF+0x170/4:xor;RF+0x23/4:mov;WF+0x23/4:and;WF+0x23/4:xor;RF+0x170/4:and;RF+0x0/8:cmp;RF+0x71/8:xor;RF+0x23/4:mov;WF+0x170/4:and;WF+0x170/4:add;RF+0x170/4:and;RF+0x0/8:cmp;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x23/4:add;WF+0x170/4:xor;WF+0x23/4:or;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:mov;WF+0x60/8:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:sub;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12
exact	+0x4	VVVV	-	7fa4830905118ff4	567	1	90@0x8b334:567	49@0x82820:257,260@0xae90b:64,140@0x94e5a:34,220@0xa522e:32,3@0x78c77:25,330@0xbc9b8:18	WF+0x170/4:9,RF+0x23/4:5,WF+0x23/4:2,RF+0xa/8:2,RF+0x0/8:1,IPADV+0x2:1	RF+0x23/4:mov;WF+0x170/4:add;RF+0x23/4:mov;WF+0x170/4:add;WF+0x170/4:add;RF+0x0/8:cmp;WF+0x23/4:and;RF+0x23/4:mov;WF+0x170/4:add;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:sub;RF+0x23/4:add;WF+0x170/4:and;WF+0x23/4:or;WF+0x81/8:mov;WF+0x170/4:or;RF+0x194/1:mov;RF+0x23/4:mov;WF+0x170/4:or;WF+0x170/4:xor;RF+0xa/8:mov;IPADV+0x0;RF+0x10f/8:mov;RIP+0x0/2:movzx;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12;RF+0x81/8:mov
exact	+0xa	VVECCCVVEC	b3=0x00,b4=0x80,b5=0x00,b9=0x00	77081224f3589238	562	1	95@0x8c41c:562	169@0x9af18:374,310@0xb8556:188	RF+0xa/8:7,IPADV+0x6:2,IPADV+0x4:2,RIP+0x4/2:2,IPADV+0x0:2,RIP+0x6/4:1	RF+0xa/8:mov;IPADV+0x6;RIP+0x6/4:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/4:mov;WF+0x1dc/4:mov;RF+0xa/8:mov;IPADV+0x6;RF+0xa/8:mov;RIP+0x6/2:movzx;IPADV+0x2;RIP+0x2/2:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0xa/8:mov;IPADV+0x4;RF+0x10f/8:mov;RIP+0x4/2:movzx;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdi
exact	+0x4	VVVV	-	27d680db38e9bf23	555	1	281@0xb2db6:555	269@0xb045b:257,253@0xacfb1:153,322@0xbb3c9:11,292@0xb540f:9,3@0x78c77:8,30@0x7e849:7	WF+0x170/4:7,RF+0x81/8:5,RF+0x23/4:3,RF+0x194/1:2,RF+0xa/8:2,RF+0x170/4:2	WF+0x170/4:sub;RF+0x81/8:mov;RF+0x194/1:mov;RF+0x81/8:mov;RF+0x71/8:sub;RF+0x194/1:mov;WF+0x170/4:xor;RF+0x23/4:mov;WF+0x170/4:or;RF+0x81/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:add;RF+0x23/4:sub;WF+0x170/4:and;WF+0x23/4:sub;WF+0x81/8:mov;RF+0x23/4:mov;WF+0x170/4:sub;RF+0x0/8:cmp;RF+0x81/8:mov;RF+0x81/8:mov;WF+0x170/4:xor;RF+0xa/8:mov;IPADV+0x0;RF+0x10f/8:mov;RIP+0x0/2:movzx;RF+0x170/4:xor;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12
exact	+0xa	VVECCCVVEC	b3=0x00,b4=0x80,b5=0x00,b9=0x00	47b93c8373d6fe34	553	1	278@0xb2342:553	169@0x9af18:368,310@0xb8556:185	RF+0xa/8:6,IPADV+0x4:2,IPADV+0x0:2,RF+0x0/8:2,WF+0x71/8:2,RF+0x23/4:2	RF+0xa/8:mov;IPADV+0x6;RIP+0x6/4:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/4:mov;WF+0x1dc/4:mov;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x0/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0x81/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x71/8:mov;WF+0x71/8:mov;RF+0x23/4:mov;WF+0x170/4:or;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:sub;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r10;RF+0x23/4:mov
exact	+0x4	VVVV	-	311b29787e952820	537	1	317@0xba1e2:537	154@0x97ce6:139,70@0x8610e:125,28@0x7e390:34,282@0xb3128:32,330@0xbc9b8:29,52@0x833c7:28	RF+0x23/4:11,WF+0x170/4:9,RF+0x81/8:4,WF+0x23/4:4,RF+0xa/8:2,IPADV+0x2:1	RF+0x81/8:mov;RF+0x23/4:mov;WF+0x23/4:add;WF+0x23/4:sub;RF+0x23/4:mov;WF+0x23/4:xor;WF+0x23/4:and;RF+0x23/4:mov;WF+0x170/4:sub;RF+0x23/4:mov;WF+0x170/4:or;RF+0x81/8:mov;RF+0x23/4:mov;RF+0x81/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x23/4:add;WF+0x170/4:xor;WF+0x81/8:mov;RF+0x23/4:mov;WF+0x170/4:and;RF+0x23/4:mov;RF+0x81/8:mov;WF+0x170/4:add;RF+0x23/4:mov;WF+0x170/4:or;RF+0x23/4:mov;WF+0x170/4:xor;RF+0x23/4:mov;WF+0x170/4:xor;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:sub;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r15
exact	+0x4	VVVV	-	ac2aae8b6bc45610	503	1	349@0xc140b:503	17@0x7bae9:264,105@0x8e6b4:31,332@0xbd36d:26,282@0xb3128:25,28@0x7e390:17,200@0xa0a9e:15	WF+0x170/4:9,RF+0x170/4:8,RF+0x23/4:7,WF+0x23/4:6,RF+0x0/8:4,RF+0x81/8:3	RF+0x170/4:sub;RF+0x0/8:cmp;RF+0x23/4:mov;WF+0x170/4:and;WF+0x170/4:or;RF+0x23/4:mov;WF+0x170/4:xor;RF+0x170/4:mov;RF+0x170/4:add;RF+0x0/8:cmp;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:xor;RF+0x23/4:sub;WF+0x170/4:and;WF+0x23/4:add;WF+0x81/8:mov;RF+0x23/4:mov;WF+0x23/4:sub;WF+0x23/4:sub;RF+0x71/8:xor;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x170/4:add;RF+0x170/4:mov;WF+0x23/4:xor;WF+0x170/4:or;RF+0x170/4:mov;RF+0x170/4:xor;RF+0x0/8:cmp;RF+0x81/8:mov;RF+0x170/4:add;RF+0x0/8:cmp;RF+0x23/4:mov;RF+0x81/8:mov;WF+0x170/4:or;WF+0x170/4:or;RF+0x23/4:mov;WF+0x23/4:xor;WF+0x23/4:sub;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x10f/8:mov;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x5	VVCCV	b2=0x3d,b3=0x01	00823954ec0de2fa	498	1	122@0x9170d:498	334@0xbdd18:155,316@0xb987b:112,258@0xadf2c:92,210@0xa2da3:59,145@0x95b5c:40,246@0xab427:14	RF+0xa/8:3,RF+0x60/8:2,RF+0x0/8:2,WF+0x170/4:2,WF+0x71/8:2,RF+0x71/8:2	RF+0x60/8:mov;RF+0x0/8:mov;WF+0x60/8:mov;WF+0x0/8:mov;RF+0x23/4:mov;RF+0x0/8:mov;WF+0x170/4:add;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:add;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdx;RF+0x81/8:mov
exact	+0x4	VVVV	-	3beb11f914ac8223	479	1	291@0xb4edd:479	79@0x885b0:95,292@0xb540f:77,330@0xbc9b8:69,18@0x7be9b:68,48@0x82477:25,66@0x855ff:16	RF+0x23/4:6,WF+0x170/4:5,WF+0x23/4:5,RF+0x194/1:3,RF+0x170/4:2,RF+0x81/8:2	RF+0x194/1:mov;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x23/4:mov;WF+0x170/4:xor;RF+0x81/8:mov;RF+0x194/1:mov;RF+0x23/4:mov;WF+0x23/4:xor;WF+0x23/4:xor;RF+0x81/8:mov;RF+0xa/8:mov;IPADV+0x0;RF+0x194/1:mov;RIP+0x0/2:movzx;RF+0x23/4:sub;WF+0x170/4:xor;WF+0x23/4:xor;WF+0x81/8:mov;RF+0x23/4:mov;WF+0x170/4:sub;RF+0x23/4:mov;WF+0x23/4:or;WF+0x23/4:xor;RF+0x23/4:mov;WF+0x170/4:and;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:add;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdx
sampled_backedge	-0x3c4	sampled	-	ff55e84ada35aa97	447	1	316@0xb987b:447	165@0x9a24c:258,354@0xc2241:95,171@0x9b4b3:94	RF+0xa/8:4,WF+0xa/8:2,IPADV+0x8:1,RIP+0x8/2:1,IPADV+0xa:1,RIP+0xa/1:1	RF+0xa/8:mov;IPADV+0x8;RIP+0x8/2:mov;RF+0xa/8:mov;IPADV+0xa;RIP+0xa/1:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add;JMP:rax
exact	+0x3	CVV	b0=0x62	d5621fe1797b5600	398	1	118@0x90c23:398	332@0xbd36d:256,217@0xa4b11:65,322@0xbb3c9:64,172@0x9b68a:3,114@0x90319:3,208@0xa2361:3	WF+0x23/4:5,RF+0x81/8:2,RF+0x23/4:2,RF+0x170/4:2,RF+0xa/8:2,RF+0x71/8:1	RF+0x71/8:sub;RF+0x81/8:mov;RF+0x194/1:mov;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x23/4:xor;WF+0x23/4:add;RF+0x170/4:xor;RF+0x0/8:cmp;WF+0x23/4:add;RF+0x23/4:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:mov;WF+0x23/4:and;WF+0x23/4:sub;WF+0xe1/1:mov;RF+0xa/8:mov;IPADV+0x1;RF+0x10f/8:mov;RIP+0x1/2:movzx;RF+0x170/4:xor;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r11
exact	+0x5	EEECC	b3=0x3d,b4=0x01	7dab6cbba86c2fbd	384	1	127@0x926c3:384	108@0x8f24b:256,144@0x95887:64,257@0xadbfd:64	RF+0xa/8:4,RF+0x194/1:2,RF+0x0/8:2,IPADV+0x3:2,RIP+0x3/2:2,WF+0x71/8:2	RF+0x194/1:mov;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x0/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x81/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;WF+0x71/8:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r14;RF+0x23/4:mov
exact	+0xa	VVECCCVVEC	b3=0x00,b4=0x80,b5=0x00,b9=0x00	ce9101c853ab4b57	382	1	311@0xb86f8:382	169@0x9af18:192,310@0xb8556:190	RF+0xa/8:6,RF+0x194/1:4,RF+0x81/8:4,WF+0x170/4:3,IPADV+0x0:2,RF+0x0/8:2	RF+0xa/8:mov;IPADV+0x6;RIP+0x6/4:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/4:mov;WF+0x1dc/4:mov;RF+0x194/1:mov;RF+0x81/8:mov;WF+0x170/4:sub;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x81/8:mov;RF+0x60/8:mov;WF+0x60/8:mov;RF+0x81/8:mov;RF+0x0/8:mov;RF+0x194/1:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x170/4:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:movzx;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:mov;WF+0x23/4:sub;WF+0x23/4:or;RF+0x194/1:mov;RF+0x23/4:mov;WF+0x170/4:sub;RF+0x71/8:mov;WF+0x71/8:mov;RF+0x23/4:mov;RF+0x71/8:add;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x10f/8:mov;RF+0x170/4:xor;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8;RF+0x81/8:mov
exact	+0x5	CCEEV	b0=0x3d,b1=0x01	8e0a037302e652c7	341	1	201@0xa0dca:341	173@0x9ba74:257,256@0xad849:72,144@0x95887:4,160@0x994cf:4,198@0xa037e:2,257@0xadbfd:2	WF+0x170/4:10,RF+0x23/4:6,RF+0x0/8:4,RF+0x170/4:4,RF+0x81/8:3,WF+0x23/4:3	RF+0x23/4:mov;WF+0x170/4:xor;WF+0x170/4:xor;RF+0x23/4:mov;WF+0x170/4:and;WF+0x170/4:xor;RF+0x194/1:mov;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x81/8:mov;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x170/4:xor;WF+0x170/4:or;RF+0x71/8:sub;RF+0x81/8:mov;RF+0x60/8:mov;RF+0x170/4:mov;WF+0x60/8:mov;WF+0x23/4:and;RF+0x0/8:mov;WF+0x170/4:or;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0x23/4:mov;WF+0x23/4:add;WF+0x23/4:sub;WF+0x71/8:mov;RF+0x170/4:mov;RF+0x23/4:mov;WF+0x170/4:and;WF+0x170/4:sub;RF+0x23/4:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x170/4:add;RF+0x0/8:cmp;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x10f/8:mov;WF+0x170/4:sub;TDYN;RTdyn/8:mov;TABLEADV+0x1;WF+0xa/8:add;JMP:r10
exact	+0x5	VVEVV	-	effb3e71d6cba762	316	1	330@0xbc9b8:316	260@0xae90b:91,18@0x7be9b:68,140@0x94e5a:25,66@0x855ff:13,122@0x9170d:12,291@0xb4edd:10	WF+0x23/4:12,RF+0x170/4:10,RF+0x23/4:4,WF+0x170/4:4,RF+0x0/8:4,RF+0x81/8:3	RF+0x23/4:mov;WF+0x23/4:and;WF+0x23/4:or;WF+0x170/4:or;RF+0x23/4:mov;WF+0x23/4:or;WF+0x23/4:or;RF+0x170/4:mov;WF+0x23/4:or;RF+0x170/4:add;RF+0x0/8:cmp;RF+0x81/8:mov;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x23/4:or;WF+0x23/4:or;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x81/8:mov;RF+0x170/4:or;RF+0x0/8:cmp;WF+0x170/4:and;WF+0x16f/1:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:xor;RF+0x23/4:xor;WF+0x23/4:or;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:mov;WF+0x0/8:mov;RF+0x170/4:mov;WF+0x23/4:xor;RF+0x170/4:xor;RF+0x0/8:cmp;RF+0x170/4:mov;WF+0x23/4:xor;RF+0x170/4:mov;WF+0x23/4:xor;RF+0x170/4:mov;WF+0x23/4:sub;WF+0x170/4:xor;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r15
exact	+0x4	VVVV	-	8cef7b499540f419	307	1	92@0x8b8cb:307	282@0xb3128:67,49@0x82820:31,17@0x7bae9:29,332@0xbd36d:26,3@0x78c77:26,18@0x7be9b:16	RF+0x170/4:5,WF+0x170/4:5,RF+0x23/4:4,RF+0x81/8:4,RF+0x0/8:4,WF+0x23/4:3	RF+0x23/4:mov;WF+0x23/4:or;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:xor;RF+0x23/4:xor;WF+0x170/4:and;WF+0x81/8:mov;RF+0x81/8:mov;RF+0x0/8:cmp;RF+0x81/8:mov;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x23/4:mov;WF+0x170/4:or;RF+0x81/8:mov;WF+0x170/4:or;RF+0x23/4:mov;WF+0x23/4:xor;WF+0x23/4:or;RF+0x81/8:mov;RF+0x170/4:add;RF+0x0/8:cmp;WF+0x170/4:add;RF+0x170/4:or;RF+0x0/8:cmp;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:add;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0xa	VVECCCVVEC	b3=0x00,b4=0x80,b5=0x00,b9=0x00	c4fb4539c1af81d0	291	1	264@0xaf4cf:291	169@0x9af18:191,310@0xb8556:100	RF+0xa/8:20,IPADV+0x6:2,IPADV+0x4:2,RIP+0x4/2:2,IPADV+0x0:2,RF+0x0/8:2	RF+0xa/8:mov;IPADV+0x6;RIP+0x6/4:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/4:mov;WF+0x1dc/4:mov;RF+0xa/8:mov;IPADV+0x18;RIP+0x18/2:mov;RF+0xa/8:mov;IPADV+0x1a;RIP+0x1a/2:mov;RF+0xa/8:mov;IPADV+0x12;RIP+0x12/2:mov;RF+0xa/8:mov;IPADV+0xa;RIP+0xa/2:mov;RF+0xa/8:mov;IPADV+0x16;RIP+0x16/2:mov;RF+0xa/8:mov;IPADV+0xe;RIP+0xe/2:mov;RF+0xa/8:mov;IPADV+0x14;RIP+0x14/2:mov;RF+0xa/8:mov;IPADV+0xc;RIP+0xc/2:mov;RF+0xa/8:mov;IPADV+0x6;RIP+0x6/2:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;RF+0xa/8:mov;IPADV+0x1e;RIP+0x1e/2:mov;RF+0xa/8:mov;IPADV+0x20;RIP+0x20/2:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:mov;RF+0x0/8:mov;RF+0xa/8:mov;IPADV+0x1c;RIP+0x1c/2:mov;RF+0xa/8:mov;IPADV+0x10;RIP+0x10/2:mov;RF+0x0/8:mov;RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x8;RIP+0x8/2:movzx;RF+0x170/4:add;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8
exact	+0x5	VVEVV	-	69469be58d1efb3e	283	1	48@0x82477:283	239@0xa991e:31,317@0xba1e2:30,269@0xb045b:26,66@0x855ff:25,281@0xb2db6:18,297@0xb64d7:11	RF+0x23/4:8,WF+0x170/4:8,RF+0x71/8:5,WF+0x23/4:5,RF+0xa/8:3,RF+0x170/4:2	RF+0x23/4:mov;RF+0x71/8:xor;WF+0x23/4:xor;WF+0x23/4:sub;RF+0x71/8:xor;RF+0x71/8:xor;RF+0x0/8:cmp;WF+0x16f/1:mov;RF+0x71/8:xor;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:add;RF+0x23/4:xor;WF+0x170/4:and;WF+0x23/4:and;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:mov;WF+0x0/8:mov;WF+0x170/4:add;RF+0x23/4:mov;WF+0x23/4:and;WF+0x23/4:xor;RF+0x23/4:mov;RF+0x23/4:mov;WF+0x170/4:sub;RF+0x23/4:mov;WF+0x170/4:and;WF+0x170/4:xor;RF+0x71/8:xor;RF+0x23/4:mov;WF+0x170/4:or;RF+0x23/4:mov;WF+0x170/4:and;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdx
