segment	start	end	size	events	unique_start_ips	unique_sources	conflict_offsets	conflict_events	sha256	top_sources	top_targets	top_deltas	hex_prefix	hex_suffix
81	0x3129aa	0x315801	0x2e57	283556	3116	102	0	0	d0fbeb463374e4d574b712557e7e62164ba4982a75bdddc76402efa4cb4cff46	258:11375,337:11102,28:10920,114:10283,18:10283,189:10101,64:9919,340:9646	258:11375,337:11102,28:10920,114:10283,18:10283,189:10101,64:9919,340:9646	+0x4:182182,+0x3:71526,+0x5:11011,+0x2:10465,+0x6:6370,+0xa:1911,+0x2d:91	2b00a47b680080015a47e8014e803248f38e6808c0003d01564f0e2b8d36c8ec00fef104d5b6288bf6a495508a328b003d016efa704daf3a8754bd4e4c7ec3e4	0c3d01e80110e801f45f0d40cdd0666f105703639031f6a96f2b7fdd9e3d0133ab0000002d0000003d0122508b11cd2b0e2db3b7f403ac8dbbe54322d30c003d
82	0x31580e	0x316692	0xe84	29592	972	94	0	0	d887111fb626325f469dc1df6b2101a8ec437ab1f4bc7867c20c42572d5a05a9	340:1661,297:1385,258:1300,18:1209,189:1208,64:1115,185:1020,157:1012	340:1661,297:1385,258:1300,18:1209,189:1208,64:1115,185:1020,157:1012	+0x4:18617,+0x3:7265,+0x2:1390,+0x5:1299,+0x6:743,+0xa:186,-0x51a4:91,+0x2cef7:1	5101f497b300f7988f9ee4a21301e61db3003d010f03c217e4fcd884773f691d98c210059100cace4336a93d0100efb4cb00f7980476a4894802e087e801b5f1	061bc8c454a2e8017e2671823c9e88b2006117e80121a5ec933a8dadf6c9e8015133070080000f95c09c41535241554d89dd4c89ea415d4989d35a5548bda900
83	0x31aa27	0x31ddb5	0x338e	4756	3396	146	0	0	a22d727db6866e45cf2e077edfe7928bbd8d09d1c8315519f7df7689cccee66d	18:152,258:136,28:129,66:127,337:125,189:120,347:115,215:107	18:152,258:136,28:129,66:127,337:125,189:120,347:115,215:107	+0x4:2266,+0x3:900,+0x5:713,+0x2:567,+0x6:249,+0x16:14,-0x40:14,+0x11:11	e8016201020126c20776a7ae7b03fdbdfbdeade801323134686eab00335eab00e80151f6e4defcfd1008fc8d417bb76ab0e8015801940f377349db5d2800e801	35dd3d01fb2900ca5e57bd1770624d8e0525b806e00244a430677217533d01c9ab000000fa0100003d019a83cd2002a654cbaab9e801ad72f3c5b19cc22956e8
84	0x31df8f	0x31e23f	0x2b0	178	178	45	0	0	601d3eba44d241804d5605ff8f5f646b68f93b6762ae30934f26856ff41e5ba4	189:9,64:9,340:9,347:8,114:8,66:8,176:8,28:7	189:9,64:9,340:9,347:8,114:8,66:8,176:8,28:7	+0x4:118,+0x3:51,+0x6:3,+0x2:2,+0x5:2,+0x169eb:1,+0x11:1	1c00e8051074f5d0e7cd92e801ee083aa30805cc9975e801e8018f693d0100028760e7d71dbdd4e801f534309b70056c684be801b85616ac992bbfe801a25c2e	4701fcb7b7528ee8014cf33a90ee3acce80153ab2a963acc7524e5a849e801f103aca3efb6ba0acee801c0905ffc339af8e801a95e235b34a0bdc60269dae801
85	0x31e24d	0x31e42c	0x1df	124	124	42	0	0	5ffce026ab1f573cb8353715d3a4c4682fe04627e8e01e6c5fbdbf08812ed313	18:8,258:8,337:8,66:7,340:6,28:5,20:5,333:4	18:8,258:8,337:8,66:7,340:6,28:5,20:5,333:4	+0x4:84,+0x3:34,+0x6:2,+0x5:2,+0x2:1,+0x11:1	4d017bdf990018a82a6c628dabada3e8018bac3af0902052fee43b0be8017cf8063db448944180dbd08900e801b2fc341c2800b4a768b3692800e5a1e80123fd	e89f3a8dad2ecfe801001b230103a358b221e801a5aa98744d19ebe273e801e92c549ac0054e3a52e8016fb581fb3a9a3a9af3e8010b913a2b8d69db1a79e801
86	0x31e43a	0x31e77d	0x343	204	204	54	0	0	05e17d6bd1d0a0fbb52874e6547a6c16ac71eb8d8caaf18c3a05a11fc2a00d0a	297:11,337:10,28:10,189:10,168:8,340:7,333:7,66:7	297:11,337:10,28:10,189:10,168:8,340:7,333:7,66:7	+0x4:136,+0x3:52,+0x5:5,+0x6:4,+0x2:3,+0x11:2,+0x1d02e:1,+0x22:1	2901310eebba22613ad292b6efda10e801a00a3a144aab00cbf0ab00e801b2f50b896c4c7bde89003c9f3e68d3e8010002bf51fcf468448b5ed0e8016ccd0373	0000003d012212725c3ad1ec9fa00cf646c1661346ab305b62124f3d0100f4b062010000220000004000e3aab300007db44871e0f6ffafafe7db91377f003d01
87	0x31e77f	0x31e862	0xe3	52	52	37	0	0	ef4ae78e9c230ed0de6f75423f5bb7c38d200743590daa2d96a831941a0a035e	144:4,114:3,185:2,91:2,220:2,173:2,347:2,199:2	144:4,114:3,185:2,91:2,220:2,173:2,347:2,199:2	+0x4:21,+0x5:10,+0x3:9,+0x2:8,+0x6:3,+0x21a:1	72009a645baccf9d057673063a1f5c204dac12e801003d01efd9a781ed0cf700678af2cd3f4f23f36964e826d04958003d01c7b928465b34becc0c83f4fd62f4	bb0004ab5047773d011faf95846242a56459fa42cf7ceb0144a3cf2edeab3d01620100001a0200003d0122626e00029ac0cde28be8018daa92b485d61b889e2e
88	0x31ea5c	0x31eaac	0x50	14	14	13	0	0	c5207e2722ade67e3f2fd6a94cb0904dc9514f27f54166d91523e14d7b98fd3a	268:2,354:1,18:1,64:1,253:1,269:1,144:1,165:1	268:2,18:1,64:1,253:1,269:1,144:1,165:1,340:1	+0x4:5,+0x2:3,+0x3:2,+0x5:2,+0x6:1,+0x58:1	0c01641c76620d220011a6f62266c06dbb74e9003d01f716d79b0c01641c866c6876b300c10e3a4b6145b13d0153950062010000580000003d01224513d3f568	bb74e9003d01f716d79b0c01641c866c6876b300c10e3a4b6145b13d0153950062010000580000003d01224513d3f568009d8b44a898420848e8013fecc21db2
89	0x31eae4	0x31f2b1	0x7cd	523	523	82	0	0	b2275ee75c819e062c4a579ecd1909daeda523afc7b6ba7179698f89df49fa83	189:21,64:20,114:20,28:19,307:19,347:19,337:19,340:18	189:21,64:20,114:20,28:19,307:19,347:19,337:19,340:18	+0x4:325,+0x3:134,+0x5:25,+0x2:22,+0x6:14,+0xe:3	1101d8e92802db06e801e805e647d4c0dc23256202808c3d0100f79f051d7a3fc868005feb5caafebd89efcc56774f3d0100c50b625f6ea5619f916ddfd455b4	2a5066c7af4d74e801e805e864f168e7de70e8014b564c55082d80e8013475f1caa5b7c005048a2de801af37ec9f708dadb64be801075e3a4c2099004088e801
90	0x33170b	0x3334ac	0x1da1	3465	1961	126	0	0	8ba702e10a61e28aa94a3ac99ab902e5cbe3ac68df10e65c4d22a19288cd95ce	18:128,258:115,340:109,347:108,189:105,297:98,28:97,64:93	18:128,258:115,340:109,347:108,189:105,297:98,28:97,64:93	+0x4:1786,+0x3:714,+0x5:413,+0x2:335,+0x6:160,+0x16:17,-0x40:17,+0x11:10	6201e801bd00990094eb593f2a8f91655e4801e80131eedd10bda309cc5f8bab4cb6e80111a65dd3d58900beab0ca95ddee8015801884bc78fbeab4188dae801	2a6f3bcb89e801022e40323f709386210d75e801f6fe596d0128003885e801bb8b4cc427013a6d78e801a4b3ab00ff96820a33e801d80a5641093d81d29be801
91	0x3334ba	0x33384d	0x393	233	233	66	0	0	6bc93cb52e375147369ddbcc9b6c024facced040de2a73ffcdaab569131e796e	199:11,64:10,189:10,185:9,337:8,114:8,215:7,196:7	199:11,64:10,189:10,185:9,337:8,114:8,215:7,196:7	+0x4:149,+0x3:56,+0x5:11,+0x2:10,+0x6:5,+0xe:1,+0x55:1	4000a5a69900e92286d58809fc2553e8014a0dabdfeebb90b790f06f3dbae80101074cec972d8900eaad35a326e80110088872971c03f8b666d0e801ccc34005	1c56e29ee801b80db3e67809fa6ec3b300e80149f5e8013d01d4bae80162d510ab0000005500000033013ac5b137b6d6759d0f3acfe801768c28728ed1a9f800
92	0x333882	0x333bc9	0x347	221	221	62	0	0	15385600d609d912e4cb25e9a47324902ef07213970cb10bd400c87b087f0dd6	215:11,114:10,185:9,66:8,347:8,337:8,297:8,189:8	215:11,114:10,185:9,66:8,347:8,337:8,297:8,189:8	+0x4:135,+0x3:58,+0x5:11,+0x2:10,+0x6:6,+0xe:1	1101d8e92802e30ae8018fbb68006a4003fc210bfe003d01117b3c5c9b71ab03177db4bd7ab3f7edacf5862bc77a093d01001922ac9209756279851b93f2367b	ae26f00c37e80172d97a19bddd12915b30d0e80194b20e75c3803ab283e80179c944e380050ee801205c13953c13601137e80149f9a00a1f1e059900ed5be801
93	0x334a3d	0x3369f2	0x1fb5	3376	2100	135	0	0	61351866c5329108712069cbf93212300cbb182e84362871ebf85b8e1369d8cb	64:114,340:91,28:89,18:87,307:86,66:85,337:84,43:83	64:114,340:91,28:89,18:87,307:86,66:85,337:84,43:83	+0x4:1598,+0x3:628,+0x5:511,+0x2:408,+0x6:182,+0x16:14,-0x40:14,+0xa:6	0000a9006201e8015401c40e990052033e77e248b4a2e5e801b41bcacd1ad5afa16ebc961e9ae8018c7ff00134128900880948a951e8010eea8cff430bd4da28	f8eb8031f7e8019122c8a14601d80353ca36e801c7a5c89670492a307ce801e805bd6ee800e4e8018875241aab007005a86d4fe801d2521432489900e8014f4c
94	0x3369fc	0x336d93	0x397	235	235	69	0	0	7f10ad28616d928a7f746b3034a830d9ddd7d29274b5aedb74c6d5d9824483e1	258:12,28:11,114:10,185:10,215:9,168:9,64:9,66:8	258:12,28:11,114:10,185:10,215:9,168:9,64:9,66:8	+0x4:151,+0x3:56,+0x5:11,+0x2:10,+0x6:5,+0xa:1,+0x55:1	ab00e8019d006fd599001008531c2729e33d9ae801a77b3301880a480c96344d06c9e80140059c0d6d65d293691c218651e801e09270ec387c3adf91247be801	25ece80131f56f005cd27960261ad00ae6cca4e801e8013d01d6de10e8012464a5000000550000005b01a93d310933585ed8643ab803330ce801fae28d003d01
95	0x336dc8	0x33710f	0x347	222	222	65	0	0	380060c9a5359b2efaa426ead83ddbfe1f4b52e29576e6e643a8b86f45e4321e	340:10,199:10,307:9,337:9,258:9,297:9,18:9,114:9	340:10,199:10,307:9,337:9,258:9,297:9,18:9,114:9	+0x4:136,+0x3:58,+0x5:11,+0x2:10,+0x6:6,+0xa:1	40004ea86800d79c153be8ecb801930fe801aecda9e926003d01d70756b9fbebf96cd61db2639797b69c3002e80a04003d01230ee8cf8fab6212527b0d910048	4a366a231d2b99e801c31c3eec3b23010be4e8016ab45a75dabdaec273e801e3f43a887704a4e801187791225cebf5cd16e801bc9e1e858ce7365089e8012ece
96	0x337e84	0x339faf	0x212b	3710	2193	125	0	0	40f5c28e324b6b77834086e69fc13172ba1ec10f8d7e92a72f4cf74e6d21c294	18:125,28:113,340:110,189:108,258:107,64:106,297:102,66:99	18:125,28:113,340:110,189:108,258:107,64:106,297:102,66:99	+0x4:1868,+0x3:742,+0x5:494,+0x2:393,+0x6:192,+0x11:10,+0xe:6,-0x78e:4	6201e8015101f0949900ecfc7b03fba85be80119fa93f8ab005255b44c0eab00bb6ae8016e34fb0f4a0f3a9faec12ae80129f6e798d59ad80afc32817020529e	fa0355d0489ba0e8011c4634daf00492e801f0d82e46a77d0dbc3ae8010475538c2a750544ede801a2d6a0b2be2cedab00e801e2cf21d6baaeab88e4e801ef7f
97	0x339fbd	0x33a350	0x393	233	233	65	0	0	db98bea8829806a5d47049b99f8484a2570a3ea294dac4ae59ffdde4c90b775f	189:15,337:13,185:11,18:10,297:10,287:8,172:8,66:8	189:15,337:13,185:11,18:10,297:10,287:8,172:8,66:8	+0x4:149,+0x3:56,+0x5:11,+0x2:10,+0x6:5,+0xe:1,+0x55:1	120020063adca30cdc50825ce0e22de8011d0b93003ce9ab00fa17440027e801d3f58900be8b84a6a93d1aed14e801e3f12800c558d8847aec9be0bce8015c9a	7900e80199f46fa4b300c6171caf9807445592e801f4d13d01e801e80192d5106201000055000000b9004bab3a2c919d54b9e35300dc161f94e801f2b4003d01
98	0x33a385	0x33a6cc	0x347	221	221	65	0	0	f23680b268c4f8f0c6a23b21a463156f7bc5a430a78afd0428bb7eeb17b4727c	114:12,258:11,28:11,185:9,64:9,20:9,66:8,337:8	114:12,258:11,28:11,185:9,64:9,20:9,66:8,337:8	+0x4:135,+0x3:58,+0x5:11,+0x2:10,+0x6:6,+0xe:1	fe00e8015a47e8012687e3d16800655dd8c8ea66251163003d011e39ca7bd33639cf5eb13bfee0c85933f57f06a24a003d014fc1dac93ebec82462623992e0ff	e6ae6e3c298f98e801a00a666c2e2301eca7e8010002c85a2c2354e801a17f0c3910891cf53acecee8019003f3994a2e02764fe801582b141c7e913ae801117c
99	0x33b647	0x33d2d9	0x1c92	3379	1892	135	0	0	f0c03809769d99b8a0b84f951e6d467290d32a2bd02a158505e327584390c262	18:112,28:100,337:92,340:88,189:87,258:86,43:85,347:82	18:112,28:100,337:92,340:88,189:87,258:86,43:85,347:82	+0x4:1567,+0x3:619,+0x5:548,+0x2:430,+0x6:199,+0xa:5,+0x11:4,-0x767:4	00003601e80162012b00e57e9900d4139900f457c3fd19e8014ff5f381d80a4ca2076e818998e80185e0eed6e079792bf8085c4eade801573688f563df280098	f69f11c8ccde71e8017465ba1504c390a197e801dfad34e4a0008ee8018d76713db4f095794fe801962007506e168c42c15c2ce80167123ae90e9d42e8012f8f
100	0x33db28	0x33e849	0xd21	7830	859	109	0	0	62c48fca4c0741c23273eab2a0e9c16a43ff6236ee78a6ca483e446112389a10	340:342,337:342,189:303,258:303,28:282,18:279,215:249,297:249	340:342,337:342,189:303,258:303,28:282,18:279,215:249,297:249	+0x4:4953,+0x3:1965,+0x5:366,+0x2:276,+0x6:195,+0x11:33,+0xe:30,+0x60:9	e801ab009d0037cf9900cc81a000faadb2da36e8018fcfab0008b21a58997ed7183be801e404d8e26fd989005285b44e0fe8013154da32a9f6d0743728a0e801	37e8013d01c52de801d83710c807d3c4600830d1462d6a7cc4ad5ca7503d01dfa5000000600000003d01222ae237ad68004507ed80ebca6e3fb806e801980288
101	0x33e889	0x33ea02	0x179	400	92	47	0	0	5d7b0fa9ae060d43eec3fff7f43afc50e6f02e793395be0b56ae029879ace355	108:24,189:21,199:18,320:18,174:18,337:15,297:15,258:15	108:24,189:21,199:18,320:18,174:18,337:15,297:15,258:15	+0x4:183,+0x3:87,+0x2:48,+0x5:48,+0x6:24,-0xbc1:9,-0x7fe6:1	bd0068006ced9f3368000406086ae8016eba6ba5b65ea33d01008e0b5f0dabd4776800795a002e2fcb9074f00a003d015ccae1ab08e53a6489390e9836a3d40b	723ab08d8900e8016d972482ab00f00488e8018d9b5518d7c03deef3e80149fe7950070080000f92c09c689a07ed63558f0424555d415149b9a9000000000000
102	0x33f278	0x34556c	0x62f4	11845	6541	159	0	0	389cefd6dd1ad8b83af3ced180f3ce022f307a1d0c5c17275d2dc3c65026719a	28:355,189:311,18:300,340:297,66:293,258:275,114:273,337:273	28:355,189:311,18:300,340:297,66:293,258:275,114:273,337:273	+0x4:5403,+0x3:2150,+0x5:1900,+0x2:1521,+0x6:659,+0x16:70,-0x40:70,+0x11:18	36010000e80162019d00ffd79900ae00f8bb6510bae801e1f07a4d34faa4ab000106d165e801ccc8cfbbacdf15a615d6b232c6e801a202c38f3aece75d700e98	8b863b20cee28ce8010002c6f84e3ebc693be801658baf02815acae801e5bb88bb7858a007aee801d81cd80acc8b8d0f01e801da89df3db4d064997fe8012a30
103	0x3603af	0x364c68	0x48b9	6604	4847	146	0	0	6c49ae6dfcbc75160fe5ee1acd9ad6e4bf4df57dfb930746066c6e4bca7da315	18:211,337:209,66:190,189:180,64:170,340:170,28:167,114:167	18:211,337:209,66:190,189:180,64:170,340:170,28:167,114:167	+0x4:3344,+0x3:1308,+0x5:898,+0x2:706,+0x6:305,+0xa:16,+0x10:6,-0x2ce:6	a9000000a500e801c4004f6e5cf41b22a6326217508e46e801dabc2e1970ce0dbd941a3a20e4e801ed82daff632cc17ce35ed8e009e80193e928001336280007	e3dfa0008ce801a3496e2cf7eb4a8dad565fe801bc9c7b6571ba0c8e58e8015e8e89009025fae801bcf7b9468612d8036a265ee801b8ac9900543f87e801b4d6
104	0x364c72	0x364e55	0x1e3	125	125	43	0	0	64afd83259bdfec275c25663ab82a93b0d09ba01c9c88884e7a3bda544d91de9	347:9,297:7,337:6,340:6,215:6,307:6,305:5,66:5	347:9,297:7,337:6,340:6,215:6,307:6,305:5,66:5	+0x4:85,+0x3:34,+0x6:2,+0x5:2,+0x2:1,+0x11:1	e801ab00c700f74e3afc949100ec74bb03fe0ce801228e2c03a80e3adf919787e80129f6a79296f61c1489002a0434e80162c110291674b9196d09b63918d983	8700818ef4a8ede8011b7b84eb693a1a1ce1e80190039c8a9893dee80186b5f59e6caa6e8900096ee8010946fe9d232ce09e3ce801f80b6203f004f4e801281b
105	0x364e5f	0x365042	0x1e3	125	125	42	0	0	d6c32b3d60820c03c8ca914cc82ef955c50bee3f39f28e49e766c3420f03b7be	340:11,18:11,258:6,66:6,333:5,64:5,297:5,307:4	340:11,18:11,258:6,66:6,333:5,64:5,297:5,307:4	+0x4:86,+0x3:33,+0x6:2,+0x5:2,+0x2:1,+0x10:1	e801a5004d0173e9990057e926175abdaae80154cddbe7ab001b7811d5c7d42ae80111f8e622fe2c183889002185b41e97e80181df8aeb6d0eda85b9bd4862d1	0a04dc163a5a3de8014cc32301d26414e80125772523bcea0abdae9a59e8017a96890081bdae4277e801136748a04aab00e80165cda8273abee404e2e8014c77
106	0x36504c	0x365181	0x135	74	74	32	0	0	c225cc55a575d2d73e0294e96abb6cc0bd308abdfb79b0a534a3544b3fd9d603	168:6,66:5,26:5,64:5,33:4,340:4,43:3,28:3	168:6,66:5,26:5,64:5,33:4,340:4,43:3,28:3	+0x4:52,+0x3:17,+0x5:2,+0x2:1,+0x6:1,+0x2f:1	e80162010c014a1c7665ea3e358b65c37e5abae801fc863ace63d34bcff0019eb27be80173ac07d17ab5ab2dab4900e80199f4573c28003fb5abbe60285fe801	0174d13d01e80110e8017c605ba6627bb9b300d4c01b6ed42ab30098a9e73d01a50000002f0000003d01223bc8c80001000000680aa7f9b300d6853a089c0650
107	0x365190	0x36525e	0xce	46	46	36	0	0	b1245430ad7a13ae3ef58d391b3ac5eeeb165e789975fc9bb0c4e6fa9ed392b1	253:2,347:2,301:2,173:2,30:2,108:2,297:2,256:2	253:2,347:2,301:2,173:2,30:2,108:2,297:2,256:2	+0x4:17,+0x5:9,+0x2:8,+0x3:7,+0x6:4,+0x21a:1	c7005f4c503ebd143a83164268a6d9da06bc20003d0155f1270f1e00101fe8015b0be8014e2ea3097f86f8d1a8153e003d01d7f1bc78527e100fecc8541bbe9d	b5b3003d01dcb2815a1cb9b0f1626dc95116c13b04d7d57feb83e1d6693d015da50000001a0200003d01228c4b7833b3f8008d92e801145a5b79de350f425be8
108	0x365458	0x3654a8	0x50	14	14	12	0	0	2d76276fc5c1cf8e99fd83692ffe1a7b7bd68f47574095aab0be0ecffdf9fd6b	165:2,28:2,189:1,268:1,253:1,220:1,173:1,258:1	28:2,189:1,268:1,253:1,220:1,173:1,165:1,258:1	+0x4:5,+0x2:3,+0x3:2,+0x5:2,+0x6:1,+0x58:1	bd00b30064e9600806a30ed129debe60eefec0003d01441cf60d0201ccc4217629c1824240056f76605ed63d01b555e462010000580000003d0122b3c78c0b68	eefec0003d01441cf60d0201ccc4217629c1824240056f76605ed63d01b555e462010000580000003d0122b3c78c0b68007a1134279034b69d0cdf0168fce801
109	0x3654e0	0x3655e4	0x104	70	70	36	0	0	d4f194cc0495e5a0783ad2ef4def8ab72b03f6675994ab1f363f44338b870c72	189:6,258:6,176:5,18:4,185:3,340:3,158:3,66:3	189:6,258:6,176:5,18:4,185:3,340:3,158:3,66:3	+0x4:40,+0x3:20,+0x2:4,+0x5:4,+0x6:2	4d01a3e56800d80a00ce0a6c82379b1a4ae801fd3240253d0100792f7feaccd48f086800522db13d2b8001a8a6a8c23d0100792f7a562cdd3b1050620e5a0c4b	b556c0012ee801257d7a0e2a52b5a6f4e801e4df4811a0168bfc94776be801c93990eba3922eb35ee8013c29ab00aa4e34e801d57f1008fd5c6c693be80182d2
110	0x3674c3	0x369a93	0x25d0	8134	2480	137	0	0	12ee28f2c9156d4f75cd977e2b9afa457f706c706a1b1beb3c09101b18d9ae03	340:278,66:259,114:250,189:223,297:216,347:211,215:210,199:207	340:278,66:259,114:250,189:223,297:216,347:211,215:210,199:207	+0x4:3969,+0x3:1586,+0x5:1141,+0x2:894,+0x6:407,+0x16:39,-0x40:39,+0x11:24	a500e801120000023a922e8c97a54f15d7649ae80150aa54a65c1c5ffbd9d53a1dd4e801894e858e48ea360fa39fc9cacce801c2666faebfd01ed5db2b3ae801	01e8013d01efe1e80102d610cc6e1967edad23089c49145cef6a493d0179dbdc62010000600000003d0122900356780fbc9c96c714530ce8019f9154e2ce2dac
111	0x369ad3	0x36a0bc	0x5e9	431	389	82	0	0	2b28a797b374f24570bc552435eba9977f5ba833279fc5b9c007c994c7d1e347	18:23,337:20,347:19,64:18,114:15,185:14,28:13,199:13	18:23,337:20,347:19,64:18,114:15,185:14,28:13,199:13	+0x4:249,+0x3:104,+0x5:29,+0x2:28,+0x6:15,-0xbc0:3,+0xe:2,-0x542a:1	7900586034ffe801862a7771ae357cebed2bbe6800003d01b33d36d893fadb0d8eb8bcbff77bf80bfedab1bc0a003d015ca952479337c41e3a5df0793f75af31	ca58200f8af8f232e801d80a6e8b0a2f81fc4de801bcd9e114d8031cd9e6e801517c070080000f92c09c415241564d89d64156415349bb41b8f76d000000004c
112	0x36b124	0x36d4e4	0x23c0	8093	2348	134	0	0	c06f2da49c8370cf1fd06476f07c06d59d2fca6f3045c0b05f819121cd6613b5	18:340,258:281,114:262,189:255,199:254,66:236,347:234,337:229	18:340,258:281,114:262,189:255,199:254,66:236,347:234,337:229	+0x4:4307,+0x3:1726,+0x5:876,+0x2:694,+0x6:343,+0x16:41,-0x40:41,+0x11:33	ab00e801510130989900bf500cbc63173a6d9ce8010fd5ab000cdaab0070920ae80139f9f32f54e0e4ccf9f87987e82abae801580188ebc08fbef7ba9941f7ae	01251a3d01e80110e801d462560eaf00641962d420bb00649ab955a8152f3d0162010000600000003d012200fea03a3e4c786800a75256633d4c0802e801c7bf
113	0x36d524	0x36db0d	0x5e9	431	389	82	0	0	45b133ab558005d550dc56fc88530ba2d1b361c401802b5f107790cad23b131a	114:22,18:19,28:19,337:19,258:16,185:14,64:14,43:13	114:22,18:19,28:19,337:19,258:16,185:14,64:14,43:13	+0x4:249,+0x3:104,+0x5:29,+0x2:28,+0x6:15,-0xbc0:3,+0xe:2,-0x8c8e:1	7200ca665bac0c8a0c62e8015adb5a28548658c225003d0121f4c5413660092229f26b0374294d776211f3c58e3d017e2e00cea3ca67c5e52a61003ab08924f4	b5abc5a68900f333e801b4873ab0a2ab00e8019d7b5f97f0ddfbfc3ae8016f8fad7e0700800069d2fd4303009c686259b11a41538f04244d89db5148b9360100
114	0x36ecdc	0x3715ae	0x28d2	44413	2672	138	0	0	5ae7378f7865258797305e4708399136a4df714d544691088751b81da285fa58	340:1457,28:1430,18:1351,337:1341,66:1261,64:1137,258:1088,297:1079	340:1457,28:1430,18:1351,337:1341,66:1261,64:1137,258:1088,297:1079	+0x4:22168,+0x3:8970,+0x5:5837,+0x2:4527,+0x6:2318,+0x11:183,+0xe:128,+0x139:125	e801a500bd009900cce0898e1a1ba599006a62e801e040ee6c60d456dc591ba8cef4e801033595ce6005ec9abcab0df520e801c12d6aeb5736d1a25294384e29	c139d2a1d860003d01cf09e7c808dcb96a8f7b6000e00032a00168a6be313d0162010000390100003d019a100a9b095086f800e801e805724f8548e05ba16800
115	0x3716c7	0x37176c	0xa5	2975	35	26	0	0	e822b4dacd5849a1ffa9dd4f95b3537006840052637e5cf3b9c4e96866fbc8f9	140:250,108:250,354:150,347:150,154:150,301:150,18:150,189:150	140:250,108:250,347:150,154:150,301:150,18:150,189:150,268:125	+0x4:1000,+0x2:575,+0x5:550,+0x3:425,+0x6:275,-0x2e8:125,+0x78:25	0c01191cbe6c452fff8af03af048c15be801ee9d11003d01df0079288be86800b0041a10b7ad40ef5cba9bbcec00c9f63d010404c19355aac13b8efe3ad097e8	151db3003d011f18e2e6120020066202a40cdc368234ecb53d43053d01595345a5000000780000003d012278cb6f92e0fd150ee3efe8010e8dac79a30aadbeb2
116	0x3717c4	0x371ff7	0x833	4493	533	87	0	0	f2e5d246f672aa5ef9fbded50f9381626fc36262d2dda248412962d643662c97	64:284,18:234,114:191,307:168,347:162,189:161,215:157,28:141	64:284,18:234,114:191,307:168,347:162,189:161,215:157,28:141	+0x4:2753,+0x3:1070,+0x2:241,+0x5:217,+0x6:134,+0xe:27,+0x10:25,-0x17ed:25	4000d5ab91006b06910019210001bea26525a05a12003d01ada2420069983a25326f8a283a44e9e801be8b73f068000090233d016bd4bd016f422e02002096a5	5fc95d85ad76e8015eff60b6ab00a0009ae8019b38f09499fe05bb280ba3e801f681070080000f95c09c4881ec080000006833fc0f0241578f04248f04244d89
