row_type	section	start	stop	bytes	covered_bytes	uncovered_bytes	coverage_x100	range_count	merged_range_count	source	detail
range	.text	0x4c30c0	0x4c3131	113	113	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch64.c
range	.text	0x4c3140	0x4c31a7	103	103	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch64.c
range	.text	0x4c3140	0x4c31b0	112	112	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch64.c
range	.text	0x4c31c0	0x4c3228	104	104	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch64.c
range	.text	0x4c31c0	0x4c3231	113	113	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch64.c
range	.text	0x4c32f0	0x4c3357	103	103	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch64.c
range	.text	0x4c32f0	0x4c3360	112	112	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch64.c
range	.text	0x4c33c0	0x4c3427	103	103	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch64.c
range	.text	0x4c33c0	0x4c3430	112	112	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch64.c
range	.text	0x4c3490	0x4c34f7	103	103	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch64.c
range	.text	0x4c3490	0x4c3500	112	112	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch64.c
range	.text	0x4c3510	0x4c3577	103	103	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch64.c
range	.text	0x4c3510	0x4c3580	112	112	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch64.c
range	.text	0x4c35e0	0x4c3652	114	114	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch63.c
range	.text	0x4c35e0	0x4c3653	115	115	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch63.c
range	.text	0x4c3810	0x4c395a	330	330	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch13.c
range	.text	0x4c3810	0x4c395a	330	330	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch13.c
range	.text	0x4c3970	0x4c3a0a	154	154	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch46.c
range	.text	0x4c3970	0x4c3a0a	154	154	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch46.c
range	.text	0x4c3a10	0x4c3b04	244	244	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch23.c
range	.text	0x4c3a10	0x4c3b04	244	244	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch23.c
range	.text	0x4c4470	0x4c450f	159	159	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch42.c
range	.text	0x4c4470	0x4c4512	162	162	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch42.c
range	.text	0x4c4530	0x4c460e	222	222	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch27.c
range	.text	0x4c4530	0x4c4610	224	224	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch27.c
range	.text	0x4c4730	0x4c488f	351	351	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch10.c
range	.text	0x4c4730	0x4c4893	355	355	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch10.c
range	.text	0x4c5100	0x4c52b2	434	434	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch04.c
range	.text	0x4c5100	0x4c52b2	434	434	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch04.c
range	.text	0x4c5330	0x4c5396	102	102	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch62.c
range	.text	0x4c5330	0x4c53a4	116	116	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch62.c
range	.text	0x4c53a2	0x4c53a3	1	1	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch62.c
range	.text	0x4c5bd0	0x4c5d43	371	371	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch08.c
range	.text	0x4c5bd0	0x4c5d45	373	373	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch08.c
range	.text	0x4c5fc0	0x4c60e5	293	293	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch17.c
range	.text	0x4c5fc0	0x4c60e6	294	294	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch17.c
range	.text	0x4c6100	0x4c62d3	467	467	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch02.c
range	.text	0x4c6100	0x4c62d6	470	470	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch02.c
range	.text	0x4c6740	0x4c6800	192	192	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch33.c
range	.text	0x4c6740	0x4c6803	195	195	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch33.c
range	.text	0x4c6890	0x4c690e	126	126	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch56.c
range	.text	0x4c6890	0x4c690f	127	127	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch56.c
range	.text	0x4c8242	0x4c831d	219	219	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch29.c
range	.text	0x4c8242	0x4c831d	219	219	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch29.c
range	.text	0x4c8320	0x4c843f	287	287	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch17.c
range	.text	0x4c8320	0x4c8440	288	288	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch17.c
range	.text	0x4c8450	0x4c857a	298	298	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch16.c
range	.text	0x4c8450	0x4c857a	298	298	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch16.c
range	.text	0x4c8790	0x4c885e	206	206	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch31.c
range	.text	0x4c8790	0x4c885e	206	206	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch31.c
range	.text	0x4c8db0	0x4c8e53	163	163	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch41.c
range	.text	0x4c8db0	0x4c8e56	166	166	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch41.c
range	.text	0x4c8e60	0x4c8ee1	129	129	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch54.c
range	.text	0x4c8e60	0x4c8ee1	129	129	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch54.c
range	.text	0x4c8fa0	0x4c906f	207	207	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch30.c
range	.text	0x4c8fa0	0x4c9071	209	209	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch30.c
range	.text	0x4c98a0	0x4c98fe	94	94	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch00.c
range	.text	0x4c98a0	0x4c9a91	497	497	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch00.c
range	.text	0x4c9900	0x4c9a90	400	400	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch00.c
range	.text	0x4caa90	0x4cab22	146	146	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch48.c
range	.text	0x4caa90	0x4cab22	146	146	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch48.c
range	.text	0x4cb410	0x4cb48e	126	126	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch56.c
range	.text	0x4cb410	0x4cb48f	127	127	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch56.c
range	.text	0x4cc7d0	0x4cc8ef	287	287	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch17.c
range	.text	0x4cc7d0	0x4cc8f0	288	288	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch17.c
range	.text	0x4cc900	0x4cca2f	303	303	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch16.c
range	.text	0x4cc900	0x4cca2f	303	303	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch16.c
range	.text	0x4ccc30	0x4cccae	126	126	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch56.c
range	.text	0x4ccc30	0x4cccaf	127	127	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch56.c
range	.text	0x4ccd50	0x4ccdd8	136	136	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch52.c
range	.text	0x4ccd50	0x4ccdd9	137	137	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch52.c
range	.text	0x4cd7d0	0x4cd8ef	287	287	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch18.c
range	.text	0x4cd7d0	0x4cd8f0	288	288	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch18.c
range	.text	0x4cd900	0x4cda95	405	405	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch05.c
range	.text	0x4cd900	0x4cda96	406	406	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch05.c
range	.text	0x4cdaa0	0x4cdb20	128	128	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch55.c
range	.text	0x4cdaa0	0x4cdb20	128	128	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch55.c
range	.text	0x4cdd20	0x4cdd9e	126	126	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch56.c
range	.text	0x4cdd20	0x4cdd9f	127	127	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch56.c
range	.text	0x4cdde0	0x4cdee0	256	256	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch21.c
range	.text	0x4cdde0	0x4cdee1	257	257	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch21.c
range	.text	0x4ce440	0x4ce56a	298	298	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch16.c
range	.text	0x4ce440	0x4ce56b	299	299	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch16.c
range	.text	0x4ce8f0	0x4ce973	131	131	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch54.c
range	.text	0x4ce8f0	0x4ce973	131	131	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch54.c
range	.text	0x4cebb0	0x4cec37	135	135	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch53.c
range	.text	0x4cebb0	0x4cec37	135	135	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch53.c
range	.text	0x4cf010	0x4cf08e	126	126	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch56.c
range	.text	0x4cf010	0x4cf08f	127	127	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch56.c
range	.text	0x4cf0c0	0x4cf13a	122	122	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch58.c
range	.text	0x4cf0c0	0x4cf13b	123	123	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch58.c
range	.text	0x4cf150	0x4cf1c2	114	114	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch64.c
range	.text	0x4cf150	0x4cf1c2	114	114	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch64.c
range	.text	0x4cf380	0x4cf53d	445	445	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch03.c
range	.text	0x4cf380	0x4cf540	448	448	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch03.c
range	.text	0x4cf940	0x4cf9be	126	126	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch56.c
range	.text	0x4cf940	0x4cf9bf	127	127	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch56.c
range	.text	0x4cfb40	0x4cfc4e	270	270	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch20.c
range	.text	0x4cfb40	0x4cfc4e	270	270	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch20.c
range	.text	0x4cfef0	0x4cffa6	182	182	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch37.c
range	.text	0x4cfef0	0x4cffa6	182	182	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch37.c
range	.text	0x4cffb0	0x4d002e	126	126	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch56.c
range	.text	0x4cffb0	0x4d002f	127	127	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch56.c
range	.text	0x4d08f0	0x4d09d3	227	227	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch27.c
range	.text	0x4d08f0	0x4d09d3	227	227	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch27.c
range	.text	0x4d0c20	0x4d0d25	261	261	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch21.c
range	.text	0x4d0c20	0x4d0d25	261	261	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch21.c
range	.text	0x4d0e20	0x4d0eca	170	170	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch40.c
range	.text	0x4d0e20	0x4d0eca	170	170	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch40.c
range	.text	0x4d19d0	0x4d1a4e	126	126	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch56.c
range	.text	0x4d19d0	0x4d1a4f	127	127	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch56.c
range	.text	0x4d1a60	0x4d1afb	155	155	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch44.c
range	.text	0x4d1a60	0x4d1aff	159	159	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch44.c
range	.text	0x4d1b80	0x4d1c3c	188	188	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch35.c
range	.text	0x4d1b80	0x4d1c3c	188	188	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch35.c
range	.text	0x4d1ea0	0x4d1f6a	202	202	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch31.c
range	.text	0x4d1ea0	0x4d1f6c	204	204	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch31.c
range	.text	0x4d2270	0x4d23dd	365	365	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch09.c
range	.text	0x4d2270	0x4d23e0	368	368	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch09.c
range	.text	0x4d2690	0x4d2802	370	370	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch09.c
range	.text	0x4d2690	0x4d2804	372	372	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch09.c
range	.text	0x4d2860	0x4d2980	288	288	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch17.c
range	.text	0x4d2860	0x4d2983	291	291	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch17.c
range	.text	0x4d2af0	0x4d2b6e	126	126	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch56.c
range	.text	0x4d2af0	0x4d2b6f	127	127	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch56.c
range	.text	0x4d2b80	0x4d2c7b	251	251	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch21.c
range	.text	0x4d2b80	0x4d2c83	259	259	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch21.c
range	.text	0x4d2c90	0x4d2d33	163	163	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch42.c
range	.text	0x4d2c90	0x4d2d33	163	163	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch42.c
range	.text	0x4d2d40	0x4d2e19	217	217	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch27.c
range	.text	0x4d2d40	0x4d2e22	226	226	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch27.c
range	.text	0x4d2e40	0x4d2f3e	254	254	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch22.c
range	.text	0x4d2e40	0x4d2f40	256	256	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch22.c
range	.text	0x4d30d0	0x4d30da	10	10	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch13.c
range	.text	0x4d30d0	0x4d3213	323	323	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch13.c
range	.text	0x4d30e0	0x4d3106	38	38	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch13.c
range	.text	0x4d3110	0x4d318f	127	127	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch13.c
range	.text	0x4d31ca	0x4d31cb	1	1	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch13.c
range	.text	0x4d31e5	0x4d31e6	1	1	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch13.c
range	.text	0x4d3930	0x4d3af0	448	448	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch03.c
range	.text	0x4d3930	0x4d3af0	448	448	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch03.c
range	.text	0x4d3af0	0x4d3c85	405	405	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch06.c
range	.text	0x4d3af0	0x4d3c86	406	406	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch06.c
range	.text	0x4d3c90	0x4d3d8e	254	254	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch22.c
range	.text	0x4d3c90	0x4d3d8f	255	255	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch22.c
range	.text	0x4d3da0	0x4d3f8b	491	491	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch00.c
range	.text	0x4d3da0	0x4d3f8b	491	491	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch00.c
range	.text	0x4d4560	0x4d46eb	395	395	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch06.c
range	.text	0x4d4560	0x4d46ec	396	396	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch06.c
range	.text	0x4d4790	0x4d486d	221	221	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch28.c
range	.text	0x4d4790	0x4d486e	222	222	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch28.c
range	.text	0x4d7eb0	0x4d7f3b	139	139	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch51.c
range	.text	0x4d7eb0	0x4d7f3b	139	139	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch51.c
range	.text	0x4d8cc0	0x4d8e02	322	322	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch14.c
range	.text	0x4d8cc0	0x4d8e02	322	322	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch14.c
range	.text	0x4d8e90	0x4d8f54	196	196	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch32.c
range	.text	0x4d8e90	0x4d8f57	199	199	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch32.c
range	.text	0x4d8f60	0x4d8fea	138	138	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch50.c
range	.text	0x4d8f60	0x4d8fed	141	141	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch50.c
range	.text	0x4d8ff0	0x4d9072	130	130	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch54.c
range	.text	0x4d8ff0	0x4d9073	131	131	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch54.c
range	.text	0x4d9090	0x4d9189	249	249	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch22.c
range	.text	0x4d9090	0x4d918b	251	251	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch22.c
range	.text	0x4e9ae0	0x4e9be0	256	256	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch21.c
range	.text	0x4e9ae0	0x4e9be4	260	260	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch21.c
range	.text	0x4e9c00	0x4e9c9c	156	156	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch45.c
range	.text	0x4e9c00	0x4e9c9c	156	156	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch45.c
range	.text	0x4e9cb0	0x4e9d79	201	201	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch32.c
range	.text	0x4e9cb0	0x4e9d7a	202	202	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch32.c
range	.text	0x4ea000	0x4ea13d	317	317	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch14.c
range	.text	0x4ea000	0x4ea13d	317	317	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch14.c
range	.text	0x4ea160	0x4ea2d2	370	370	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch08.c
range	.text	0x4ea160	0x4ea2d5	373	373	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch08.c
range	.text	0x4ee130	0x4ee21f	239	239	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch24.c
range	.text	0x4ee130	0x4ee21f	239	239	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch24.c
range	.text	0x4ee710	0x4ee7eb	219	219	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch28.c
range	.text	0x4ee710	0x4ee7ee	222	222	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch28.c
range	.text	0x4eea40	0x4eeae8	168	168	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch41.c
range	.text	0x4eea40	0x4eeae8	168	168	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch41.c
range	.text	0x4eec10	0x4eecff	239	239	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch24.c
range	.text	0x4eec10	0x4eecff	239	239	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch24.c
range	.text	0x4eed10	0x4eed84	116	116	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch62.c
range	.text	0x4eed10	0x4eed84	116	116	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch62.c
range	.text	0x4eeeb0	0x4eef29	121	121	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch59.c
range	.text	0x4eeeb0	0x4eef29	121	121	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch59.c
range	.text	0x4eef80	0x4eefff	127	127	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch57.c
range	.text	0x4eef80	0x4eefff	127	127	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch57.c
range	.text	0x4ef000	0x4ef073	115	115	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch19.c
range	.text	0x4ef000	0x4ef117	279	279	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch19.c
range	.text	0x4ef078	0x4ef082	10	10	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch19.c
range	.text	0x4ef088	0x4ef0b0	40	40	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch19.c
range	.text	0x4ef0b0	0x4ef0bd	13	13	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch19.c
range	.text	0x4ef0c0	0x4ef0cc	12	12	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch19.c
range	.text	0x4ef0d0	0x4ef0dc	12	12	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch19.c
range	.text	0x4ef140	0x4ef1cf	143	143	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch49.c
range	.text	0x4ef140	0x4ef1d0	144	144	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch49.c
range	.text	0x4ef1f0	0x4ef266	118	118	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch54.c
range	.text	0x4ef1f0	0x4ef273	131	131	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch54.c
range	.text	0x4ef2e0	0x4ef3cf	239	239	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch24.c
range	.text	0x4ef2e0	0x4ef3cf	239	239	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch24.c
range	.text	0x4efa60	0x4efb4c	236	236	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch25.c
range	.text	0x4efa60	0x4efb4c	236	236	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch25.c
range	.text	0x4f0700	0x4f077b	123	123	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch57.c
range	.text	0x4f0700	0x4f077e	126	126	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch57.c
range	.text	0x4f1440	0x4f145c	28	28	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch57.c
range	.text	0x4f1440	0x4f14bf	127	127	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch57.c
range	.text	0x4f1460	0x4f1468	8	8	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch57.c
range	.text	0x4f1470	0x4f1478	8	8	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch57.c
range	.text	0x4f1480	0x4f1488	8	8	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch57.c
range	.text	0x4f1490	0x4f1498	8	8	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch57.c
range	.text	0x4f14a0	0x4f14a8	8	8	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch57.c
range	.text	0x4f14b0	0x4f14b8	8	8	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch57.c
range	.text	0x4f17f0	0x4f18cc	220	220	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch28.c
range	.text	0x4f17f0	0x4f18cd	221	221	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch28.c
range	.text	0x4f1920	0x4f1a11	241	241	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch24.c
range	.text	0x4f1920	0x4f1a11	241	241	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch24.c
range	.text	0x4f2ce0	0x4f2d45	101	101	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch64.c
range	.text	0x4f2ce0	0x4f2d65	133	133	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch64.c
range	.text	0x4f2d50	0x4f2e5f	271	271	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch19.c
range	.text	0x4f2d50	0x4f2e60	272	272	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch19.c
range	.text	0x4f3230	0x4f3267	55	55	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch05.c
range	.text	0x4f3230	0x4f33d6	422	422	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch05.c
range	.text	0x4f3270	0x4f33d3	355	355	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch05.c
range	.text	0x4f3f50	0x4f400c	188	188	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch35.c
range	.text	0x4f3f50	0x4f400d	189	189	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch35.c
range	.text	0x4f4060	0x4f411c	188	188	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch35.c
range	.text	0x4f4060	0x4f411d	189	189	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch35.c
range	.text	0x4f4e50	0x4f4f00	176	176	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch38.c
range	.text	0x4f4e50	0x4f4f03	179	179	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch38.c
range	.text	0x4f4f50	0x4f5000	176	176	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch38.c
range	.text	0x4f4f50	0x4f5003	179	179	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch38.c
range	.text	0x4f69b0	0x4f6a52	162	162	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch42.c
range	.text	0x4f69b0	0x4f6a52	162	162	0	10000	1	1	retdec_header_range	vm_native_gap_retdec_batch42.c
range	.text	0x4f6bf0	0x4f6c8b	155	155	0	10000	1	1	retdec_address_range	vm_native_gap_retdec_batch44.c
