section	offset	end	size	realsz	name	safe_name	kind	nbbs	ninstrs	edges	indegree	outdegree	nlocals	nargs	stackframe	noreturn	signature
.text	0x543a60	0x543e11	945	945	fcn.00543a60	native_stub_00543a60_fcn_00543a60	r2_discovered	56	240	81	6	24	5	3	120	0	fcn.00543a60 (int64_t arg1, int64_t arg2, int64_t arg3);
.text	0x545160	0x5451a2	66	66	fcn.00545160	native_stub_00545160_fcn_00545160	r2_discovered	4	23	4	7	2	0	1	8	0	fcn.00545160 (int64_t arg1);
.text	0x545920	0x54598a	106	106	fcn.00545920	native_stub_00545920_fcn_00545920	r2_discovered	6	34	7	12	1	1	2	24	0	fcn.00545920 (int64_t arg1, int64_t arg2);
.text	0x5459a0	0x545a02	98	98	fcn.005459a0	native_stub_005459a0_fcn_005459a0	r2_discovered	7	34	8	24	2	0	1	24	0	fcn.005459a0 (int64_t arg1);
.text	0x545b60	0x545c09	169	169	fcn.00545b60	native_stub_00545b60_fcn_00545b60	r2_discovered	9	50	11	2	5	1	2	56	0	fcn.00545b60 (int64_t arg1, int64_t arg2);
.text	0x545f40	0x54626c	812	812	fcn.00545f40	native_stub_00545f40_fcn_00545f40	r2_discovered	40	209	59	4	22	5	3	120	0	fcn.00545f40 (int64_t arg1, int64_t arg2, int64_t arg3);
.text	0x5472e0	0x5472ec	12	12	fcn.005472e0	native_stub_005472e0_fcn_005472e0	r2_discovered	1	3	0	2	0	0	1	0	0	fcn.005472e0 (int64_t arg2);
.text	0x5472f0	0x547318	40	40	fcn.005472f0	native_stub_005472f0_fcn_005472f0	r2_discovered	1	13	0	4	1	0	1	24	0	fcn.005472f0 (int64_t arg1);
.text	0x5473b0	0x5473d8	40	40	fcn.005473b0	native_stub_005473b0_fcn_005473b0	r2_discovered	1	13	0	7	1	0	1	24	0	fcn.005473b0 (int64_t arg1);
.text	0x547670	0x5476e9	121	121	fcn.00547670	native_stub_00547670_fcn_00547670	r2_discovered	7	39	7	28	3	0	10	16	0	fcn.00547670 (int64_t arg1, int64_t arg2, uint32_t arg3, uint32_t arg4, int64_t arg6, int64_t arg7, int64_t arg8, int64_t arg9, int64_t arg10, int64_t arg11);
.text	0x547990	0x5479ca	58	58	fcn.00547990	native_stub_00547990_fcn_00547990	r2_discovered	8	18	10	4	0	0	3	0	0	fcn.00547990 (int64_t arg1, int64_t arg2, uint32_t arg3);
.text	0x547d00	0x547d80	128	128	fcn.00547d00	native_stub_00547d00_fcn_00547d00	r2_discovered	8	31	11	5	2	0	2	32	0	fcn.00547d00 (uint32_t arg1, uint32_t arg2);
.text	0x547d80	0x547def	111	111	fcn.00547d80	native_stub_00547d80_fcn_00547d80	r2_discovered	8	35	9	2	2	0	2	0	0	fcn.00547d80 (int64_t arg1, int64_t arg2);
.text	0x547e30	0x547e35	5	5	fcn.00547e30	native_stub_00547e30_fcn_00547e30	r2_discovered	1	1	0	37	0	0	0	0	0	fcn.00547e30 ();
.text	0x547e40	0x547e6c	44	44	fcn.00547e40	native_stub_00547e40_fcn_00547e40	r2_discovered	5	13	6	2	0	0	1	0	0	fcn.00547e40 (int64_t arg1);
.text	0x547fb0	0x548053	163	163	fcn.00547fb0	native_stub_00547fb0_fcn_00547fb0	r2_discovered	7	52	8	16	3	0	5	40	0	fcn.00547fb0 (uint32_t arg1, int64_t arg2, int64_t arg3, int64_t arg4, int64_t arg5);
.text	0x5484b0	0x548616	358	358	fcn.005484b0	native_stub_005484b0_fcn_005484b0	r2_discovered	26	110	35	7	5	0	3	64	0	fcn.005484b0 (uint32_t arg1, uint32_t arg2, int64_t arg3);
.text	0x5486d0	0x548751	129	129	fcn.005486d0	native_stub_005486d0_fcn_005486d0	r2_discovered	9	41	11	1	2	0	2	24	0	fcn.005486d0 (uint32_t arg1, int64_t arg2);
.text	0x548780	0x5488f5	373	373	fcn.00548780	native_stub_00548780_fcn_00548780	r2_discovered	17	108	20	4	8	2	2	72	0	fcn.00548780 (uint32_t arg1, int64_t arg2);
.text	0x548990	0x548a39	169	169	fcn.00548990	native_stub_00548990_fcn_00548990	r2_discovered	11	49	13	5	3	0	2	24	0	fcn.00548990 (uint32_t arg1, int64_t arg2);
.text	0x548dd0	0x548de3	19	19	fcn.00548dd0	native_stub_00548dd0_fcn_00548dd0	r2_discovered	1	4	0	3	0	0	1	0	0	fcn.00548dd0 (int64_t arg1);
.text	0x548df0	0x548e02	18	18	method.std::ios_base::failure_abi:cxx11_.virtual_8	native_stub_00548df0_method_std_ios_base_failure_abi_cxx11_virtual_8	native_discovered	1	6	0	0	1	0	1	8	0	method.std::ios_base::failure_abi:cxx11_.virtual_8 (int64_t arg1);
.text	0x548e10	0x548e15	5	5	method.std::ios_base::failure_abi:cxx11_.virtual_16	native_stub_00548e10_method_std_ios_base_failure_abi_cxx11_virtual_16	native_discovered	1	1	1	0	0	0	1	0	0	method.std::ios_base::failure_abi:cxx11_.virtual_16 (int64_t arg1);
.text	0x548e20	0x548e33	19	19	fcn.00548e20	native_stub_00548e20_fcn_00548e20	r2_discovered	1	4	1	1	0	0	1	0	0	fcn.00548e20 (int64_t arg1);
.text	0x548e40	0x548e52	18	18	method.std::__iosfail_type_info.virtual_8	native_stub_00548e40_method_std_iosfail_type_info_virtual_8	native_discovered	1	6	0	0	1	0	1	8	0	method.std::__iosfail_type_info.virtual_8 (int64_t arg1);
.text	0x548e60	0x548f0e	174	174	method.std::__iosfail_type_info.virtual_40	native_stub_00548e60_method_std_iosfail_type_info_virtual_40	native_discovered	8	51	8	0	3	4	3	40	0	method.std::__iosfail_type_info.virtual_40 (int64_t arg1, int64_t arg2, int64_t arg3);
.text	0x548ea0	0x548ec5	37	37	method.std::__ios_failure.virtual_0	native_stub_00548ea0_method_std_ios_failure_virtual_0	native_discovered	1	10	1	0	1	0	1	8	0	method.std::__ios_failure.virtual_0 (int64_t arg1);
.text	0x548ed0	0x548efd	45	45	method.std::__ios_failure.virtual_8	native_stub_00548ed0_method_std_ios_failure_virtual_8	native_discovered	1	12	0	0	2	0	1	8	0	method.std::__ios_failure.virtual_8 (int64_t arg1);
.text	0x548f80	0x548fd9	89	89	fcn.00548f80	native_stub_00548f80_fcn_00548f80	r2_discovered	5	19	5	2	3	0	0	8	0	fcn.00548f80 ();
.text	0x549690	0x549894	516	516	fcn.00549690	native_stub_00549690_fcn_00549690	r2_discovered	20	129	26	1	10	8	3	168	0	fcn.00549690 (int64_t arg1, int64_t arg2, int64_t arg3);
.text	0x549920	0x5499c8	168	168	fcn.00549920	native_stub_00549920_fcn_00549920	r2_discovered	2	41	2	16	10	2	1	56	0	fcn.00549920 (int64_t arg1);
.text	0x549a50	0x549aec	156	156	fcn.00549a50	native_stub_00549a50_fcn_00549a50	r2_discovered	12	38	14	8	2	0	2	8	0	fcn.00549a50 (int64_t arg2, uint32_t arg3);
.text	0x549b10	0x549b79	105	105	fcn.00549b10	native_stub_00549b10_fcn_00549b10	r2_discovered	8	34	10	3	2	1	3	40	0	fcn.00549b10 (int64_t arg1, uint32_t arg2, int64_t arg3);
.text	0x549da0	0x549e6e	206	206	fcn.00549da0	native_stub_00549da0_fcn_00549da0	r2_discovered	16	63	22	2	4	1	2	56	0	fcn.00549da0 (uint32_t arg1, int64_t arg2);
.text	0x549e80	0x549fe6	358	358	fcn.00549e80	native_stub_00549e80_fcn_00549e80	r2_discovered	20	104	28	12	6	3	5	88	0	fcn.00549e80 (uint32_t arg1, int64_t arg2, int64_t arg3, int64_t arg4, uint32_t arg5);
.text	0x54a000	0x54a061	97	97	fcn.0054a000	native_stub_0054a000_fcn_0054a000	r2_discovered	6	32	8	6	1	0	3	24	0	fcn.0054a000 (int64_t arg1, int64_t arg2, int64_t arg3);
.text	0x54a3d0	0x54a4c0	240	240	fcn.0054a3d0	native_stub_0054a3d0_fcn_0054a3d0	r2_discovered	21	76	30	7	5	1	2	40	0	fcn.0054a3d0 (wchar_t*arg1, uint32_t arg2);
.text	0x54a8d0	0x54a9c8	248	248	fcn.0054a8d0	native_stub_0054a8d0_fcn_0054a8d0	r2_discovered	16	78	23	25	4	0	5	40	0	fcn.0054a8d0 (uint32_t arg1, uint32_t arg2, uint32_t arg3, int64_t arg4, int64_t arg5);
.text	0x54a9e0	0x54aa0e	46	46	fcn.0054a9e0	native_stub_0054a9e0_fcn_0054a9e0	r2_discovered	5	14	5	2	0	0	3	0	0	fcn.0054a9e0 (int64_t arg1, uint32_t arg2, int64_t arg3);
.text	0x54ab90	0x54ae8c	764	764	fcn.0054ab90	native_stub_0054ab90_fcn_0054ab90	r2_discovered	46	206	70	33	11	3	5	96	0	fcn.0054ab90 (int64_t arg1, int64_t arg2, int64_t arg3, wchar_t *s2, size_t n);
.text	0x54b560	0x54b5d5	117	117	fcn.0054b560	native_stub_0054b560_fcn_0054b560	r2_discovered	9	39	12	19	2	0	3	24	0	fcn.0054b560 (int64_t arg1, int64_t arg2, uint32_t arg3);
.text	0x54b780	0x54b98c	524	524	fcn.0054b780	native_stub_0054b780_fcn_0054b780	r2_discovered	24	144	31	8	10	1	11	96	0	fcn.0054b780 (int64_t arg1, int64_t arg2, uint32_t arg3, uint32_t arg4, int64_t arg5, int64_t arg6, int64_t arg7, int64_t arg8, int64_t arg9, int64_t arg10, int64_t arg11);
.text	0x54c396	0x54c39c	6	6	fcn.0054c396	native_stub_0054c396_fcn_0054c396	r2_discovered	1	3	0	1	0	0	0	0	0	fcn.0054c396 ();
.text	0x54c500	0x54c5a0	160	160	fcn.0054c500	native_stub_0054c500_fcn_0054c500	r2_discovered	9	48	11	1	3	1	3	40	0	fcn.0054c500 (int64_t arg1, int64_t arg2, int64_t arg3);
.text	0x54c5e0	0x54c680	160	160	fcn.0054c5e0	native_stub_0054c5e0_fcn_0054c5e0	r2_discovered	9	48	11	1	3	1	3	40	0	fcn.0054c5e0 (int64_t arg1, int64_t arg2, int64_t arg3);
.text	0x54c6d0	0x54c790	192	192	fcn.0054c6d0	native_stub_0054c6d0_fcn_0054c6d0	r2_discovered	12	55	16	9	4	1	3	40	0	fcn.0054c6d0 (int64_t arg1, int64_t arg2, int64_t arg3);
.text	0x54c860	0x54c920	192	192	fcn.0054c860	native_stub_0054c860_fcn_0054c860	r2_discovered	12	55	16	32	4	1	3	40	0	fcn.0054c860 (int64_t arg1, int64_t arg2, int64_t arg3);
.text	0x54cb80	0x54cc15	149	149	fcn.0054cb80	native_stub_0054cb80_fcn_0054cb80	r2_discovered	3	24	4	62	0	0	1	32	0	fcn.0054cb80 (int64_t arg1);
.text	0x54ce50	0x54ce81	49	49	fcn.0054ce50	native_stub_0054ce50_fcn_0054ce50	r2_discovered	4	20	5	6	1	0	2	24	0	fcn.0054ce50 (int64_t arg1, int64_t arg2);
.text	0x54ceb0	0x54cf07	87	87	fcn.0054ceb0	native_stub_0054ceb0_fcn_0054ceb0	r2_discovered	7	30	11	3	1	0	1	24	0	fcn.0054ceb0 (int64_t arg1);
.text	0x54cf10	0x54cf63	83	83	fcn.0054cf10	native_stub_0054cf10_fcn_0054cf10	r2_discovered	5	20	7	105	3	0	1	0	0	fcn.0054cf10 (int64_t arg1);
.text	0x54cf70	0x54cf82	18	18	method.std::ios_base.virtual_8	native_stub_0054cf70_method_std_ios_base_virtual_8	native_discovered	1	6	0	0	1	0	1	8	0	method.std::ios_base.virtual_8 (int64_t arg1);
.text	0x54cf90	0x54d093	259	259	fcn.0054cf90	native_stub_0054cf90_fcn_0054cf90	r2_discovered	10	59	13	28	1	1	2	40	0	fcn.0054cf90 (uint32_t arg1, int64_t arg2);
.text	0x54d0a0	0x54d247	423	423	fcn.0054d0a0	native_stub_0054d0a0_fcn_0054d0a0	r2_discovered	16	103	22	26	5	1	2	40	0	fcn.0054d0a0 (int64_t arg1, int64_t canary);
.text	0x54d260	0x54d299	57	57	fcn.0054d260	native_stub_0054d260_fcn_0054d260	r2_discovered	4	16	5	3	2	0	1	8	0	fcn.0054d260 (int64_t arg1);
.text	0x54d2a0	0x54d2d3	51	51	fcn.0054d2a0	native_stub_0054d2a0_fcn_0054d2a0	r2_discovered	1	13	0	3	1	0	1	8	0	fcn.0054d2a0 (int64_t arg1);
.text	0x54d2e0	0x54d2f3	19	19	fcn.0054d2e0	native_stub_0054d2e0_fcn_0054d2e0	r2_discovered	1	4	0	1	0	0	1	0	0	fcn.0054d2e0 (int64_t arg1);
.text	0x54d300	0x54d312	18	18	method.std::ctype_char_.virtual_8	native_stub_0054d300_method_std_ctype_char_virtual_8	native_discovered	1	6	0	0	1	0	1	8	0	method.std::ctype_char_.virtual_8 (int64_t arg1);
.text	0x54d320	0x54d332	18	18	method.std::ctype_wchar_t_.virtual_8	native_stub_0054d320_method_std_ctype_wchar_t_virtual_8	native_discovered	1	6	0	0	1	0	1	8	0	method.std::ctype_wchar_t_.virtual_8 (int64_t arg1);
.text	0x54d340	0x54d352	18	18	method.std::ctype_byname_wchar_t_.virtual_8	native_stub_0054d340_method_std_ctype_byname_wchar_t_virtual_8	native_discovered	1	6	0	0	1	0	1	8	0	method.std::ctype_byname_wchar_t_.virtual_8 (int64_t arg1);
.text	0x54d360	0x54d374	20	20	method.std::ctype_char_.virtual_72	native_stub_0054d360_method_std_ctype_char_virtual_72	native_discovered	1	8	0	0	1	0	3	8	0	method.std::ctype_char_.virtual_72 (size_t n, int64_t arg3, void *s1);
.text	0x54d560	0x54d6dc	380	380	fcn.0054d560	native_stub_0054d560_fcn_0054d560	r2_discovered	10	74	12	35	2	16	1	296	0	fcn.0054d560 (int64_t arg1);
.text	0x54d6e0	0x54d71d	61	61	fcn.0054d6e0	native_stub_0054d6e0_fcn_0054d6e0	r2_discovered	1	19	1	2	1	0	2	40	0	fcn.0054d6e0 (int64_t arg1, int64_t arg2);
.text	0x54d830	0x54d9c6	406	406	fcn.0054d830	native_stub_0054d830_fcn_0054d830	r2_discovered	29	110	49	8	0	0	2	0	0	fcn.0054d830 (int64_t arg1, uint32_t arg2);
.text	0x54d9d0	0x54d9d9	9	9	method.std::codecvt_char16_t__char____mbstate_t_.virtual_24	native_stub_0054d9d0_method_std_codecvt_char16_t_char_mbstate_t_virtual_24	native_discovered	1	3	0	0	0	0	2	0	0	method.std::codecvt_char16_t__char____mbstate_t_.virtual_24 (int64_t arg3, int64_t arg5);
.text	0x54d9e0	0x54d9e3	3	3	method.std::codecvt_char16_t__char____mbstate_t_.virtual_40	native_stub_0054d9e0_method_std_codecvt_char16_t_char_mbstate_t_virtual_40	native_discovered	1	2	0	0	0	0	0	0	0	method.std::codecvt_char16_t__char____mbstate_t_.virtual_40 ();
.text	0x54d9f0	0x54d9f3	3	3	method.std::codecvt_char16_t__char____mbstate_t_.virtual_48	native_stub_0054d9f0_method_std_codecvt_char16_t_char_mbstate_t_virtual_48	native_discovered	1	2	0	0	0	0	0	0	0	method.std::codecvt_char16_t__char____mbstate_t_.virtual_48 ();
.text	0x54da00	0x54da06	6	6	method.std::codecvt_char16_t__char____mbstate_t_.virtual_64	native_stub_0054da00_method_std_codecvt_char16_t_char_mbstate_t_virtual_64	native_discovered	1	2	0	0	0	0	0	0	0	method.std::codecvt_char16_t__char____mbstate_t_.virtual_64 ();
.text	0x54da10	0x54da22	18	18	method.std::__codecvt_utf8_base_char16_t_.virtual_64	native_stub_0054da10_method_std_codecvt_utf8_base_char16_t_virtual_64	native_discovered	1	7	0	0	0	0	1	0	0	method.std::__codecvt_utf8_base_char16_t_.virtual_64 (int64_t arg1);
.text	0x54da30	0x54da42	18	18	method.std::__codecvt_utf8_base_char32_t_.virtual_64	native_stub_0054da30_method_std_codecvt_utf8_base_char32_t_virtual_64	native_discovered	1	7	0	0	0	0	1	0	0	method.std::__codecvt_utf8_base_char32_t_.virtual_64 (int64_t arg1);
.text	0x54da50	0x54da62	18	18	method.std::__codecvt_utf8_base_wchar_t_.virtual_64	native_stub_0054da50_method_std_codecvt_utf8_base_wchar_t_virtual_64	native_discovered	1	7	0	0	0	0	1	0	0	method.std::__codecvt_utf8_base_wchar_t_.virtual_64 (int64_t arg1);
.text	0x54da70	0x54da82	18	18	method.std::__codecvt_utf16_base_char16_t_.virtual_64	native_stub_0054da70_method_std_codecvt_utf16_base_char16_t_virtual_64	native_discovered	1	7	0	0	0	0	1	0	0	method.std::__codecvt_utf16_base_char16_t_.virtual_64 (int64_t arg1);
.text	0x54da90	0x54daa2	18	18	method.std::__codecvt_utf16_base_char32_t_.virtual_64	native_stub_0054da90_method_std_codecvt_utf16_base_char32_t_virtual_64	native_discovered	1	7	0	0	0	0	1	0	0	method.std::__codecvt_utf16_base_char32_t_.virtual_64 (int64_t arg1);
.text	0x54dab0	0x54dac2	18	18	method.std::__codecvt_utf16_base_wchar_t_.virtual_64	native_stub_0054dab0_method_std_codecvt_utf16_base_wchar_t_virtual_64	native_discovered	1	7	0	0	0	0	1	0	0	method.std::__codecvt_utf16_base_wchar_t_.virtual_64 (int64_t arg1);
.text	0x54dad0	0x54dae2	18	18	method.std::__codecvt_utf8_utf16_base_char16_t_.virtual_64	native_stub_0054dad0_method_std_codecvt_utf8_utf16_base_char16_t_virtual_64	native_discovered	1	7	0	0	0	0	1	0	0	method.std::__codecvt_utf8_utf16_base_char16_t_.virtual_64 (int64_t arg1);
.text	0x54daf0	0x54db02	18	18	method.std::__codecvt_utf8_utf16_base_char32_t_.virtual_64	native_stub_0054daf0_method_std_codecvt_utf8_utf16_base_char32_t_virtual_64	native_discovered	1	7	0	0	0	0	1	0	0	method.std::__codecvt_utf8_utf16_base_char32_t_.virtual_64 (int64_t arg1);
.text	0x54db10	0x54db22	18	18	method.std::__codecvt_utf8_utf16_base_wchar_t_.virtual_64	native_stub_0054db10_method_std_codecvt_utf8_utf16_base_wchar_t_virtual_64	native_discovered	1	7	0	0	0	0	1	0	0	method.std::__codecvt_utf8_utf16_base_wchar_t_.virtual_64 (int64_t arg1);
.text	0x54db30	0x54db43	19	19	fcn.0054db30	native_stub_0054db30_fcn_0054db30	r2_discovered	1	4	0	4	0	0	1	0	0	fcn.0054db30 (int64_t arg1);
.text	0x54db50	0x54db63	19	19	fcn.0054db50	native_stub_0054db50_fcn_0054db50	r2_discovered	1	4	0	1	0	0	1	0	0	fcn.0054db50 (int64_t arg1);
.text	0x54db70	0x54db83	19	19	fcn.0054db70	native_stub_0054db70_fcn_0054db70	r2_discovered	1	4	0	1	0	0	1	0	0	fcn.0054db70 (int64_t arg1);
.text	0x54db90	0x54dba3	19	19	fcn.0054db90	native_stub_0054db90_fcn_0054db90	r2_discovered	1	4	0	1	0	0	1	0	0	fcn.0054db90 (int64_t arg1);
.text	0x54dbb0	0x54dbc3	19	19	fcn.0054dbb0	native_stub_0054dbb0_fcn_0054dbb0	r2_discovered	1	4	0	4	0	0	1	0	0	fcn.0054dbb0 (int64_t arg1);
.text	0x54dbd0	0x54dbe3	19	19	fcn.0054dbd0	native_stub_0054dbd0_fcn_0054dbd0	r2_discovered	1	4	0	1	0	0	1	0	0	fcn.0054dbd0 (int64_t arg1);
.text	0x54dbf0	0x54dc03	19	19	fcn.0054dbf0	native_stub_0054dbf0_fcn_0054dbf0	r2_discovered	1	4	0	1	0	0	1	0	0	fcn.0054dbf0 (int64_t arg1);
.text	0x54dc10	0x54dc23	19	19	fcn.0054dc10	native_stub_0054dc10_fcn_0054dc10	r2_discovered	1	4	0	1	0	0	1	0	0	fcn.0054dc10 (int64_t arg1);
.text	0x54dc30	0x54dc42	18	18	method.std::codecvt_char16_t__char____mbstate_t_.virtual_8	native_stub_0054dc30_method_std_codecvt_char16_t_char_mbstate_t_virtual_8	native_discovered	1	6	0	0	1	0	1	8	0	method.std::codecvt_char16_t__char____mbstate_t_.virtual_8 (int64_t arg1);
.text	0x54dc50	0x54dc62	18	18	method.std::__codecvt_utf8_base_char16_t_.virtual_8	native_stub_0054dc50_method_std_codecvt_utf8_base_char16_t_virtual_8	native_discovered	1	6	0	0	1	0	1	8	0	method.std::__codecvt_utf8_base_char16_t_.virtual_8 (int64_t arg1);
.text	0x54dc70	0x54dc82	18	18	method.std::__codecvt_utf16_base_char16_t_.virtual_8	native_stub_0054dc70_method_std_codecvt_utf16_base_char16_t_virtual_8	native_discovered	1	6	0	0	1	0	1	8	0	method.std::__codecvt_utf16_base_char16_t_.virtual_8 (int64_t arg1);
.text	0x54dc90	0x54dca2	18	18	method.std::__codecvt_utf8_utf16_base_char16_t_.virtual_8	native_stub_0054dc90_method_std_codecvt_utf8_utf16_base_char16_t_virtual_8	native_discovered	1	6	0	0	1	0	1	8	0	method.std::__codecvt_utf8_utf16_base_char16_t_.virtual_8 (int64_t arg1);
.text	0x54dcb0	0x54dcc2	18	18	method.std::codecvt_char32_t__char____mbstate_t_.virtual_8	native_stub_0054dcb0_method_std_codecvt_char32_t_char_mbstate_t_virtual_8	native_discovered	1	6	0	0	1	0	1	8	0	method.std::codecvt_char32_t__char____mbstate_t_.virtual_8 (int64_t arg1);
.text	0x54dcd0	0x54dce2	18	18	method.std::__codecvt_utf8_base_char32_t_.virtual_8	native_stub_0054dcd0_method_std_codecvt_utf8_base_char32_t_virtual_8	native_discovered	1	6	0	0	1	0	1	8	0	method.std::__codecvt_utf8_base_char32_t_.virtual_8 (int64_t arg1);
.text	0x54dcf0	0x54dd02	18	18	method.std::__codecvt_utf16_base_char32_t_.virtual_8	native_stub_0054dcf0_method_std_codecvt_utf16_base_char32_t_virtual_8	native_discovered	1	6	0	0	1	0	1	8	0	method.std::__codecvt_utf16_base_char32_t_.virtual_8 (int64_t arg1);
.text	0x54dd10	0x54dd22	18	18	method.std::__codecvt_utf8_utf16_base_char32_t_.virtual_8	native_stub_0054dd10_method_std_codecvt_utf8_utf16_base_char32_t_virtual_8	native_discovered	1	6	0	0	1	0	1	8	0	method.std::__codecvt_utf8_utf16_base_char32_t_.virtual_8 (int64_t arg1);
.text	0x54dd30	0x54dd58	40	40	fcn.0054dd30	native_stub_0054dd30_fcn_0054dd30	r2_discovered	4	13	5	2	0	0	2	0	0	fcn.0054dd30 (int64_t arg1, uint32_t arg2);
.text	0x54dd60	0x54de04	164	164	fcn.0054dd60	native_stub_0054dd60_fcn_0054dd60	r2_discovered	12	44	15	5	0	0	3	0	0	fcn.0054dd60 (int64_t arg1, uint32_t arg2, int64_t arg3);
.text	0x54de20	0x54deb2	146	146	fcn.0054de20	native_stub_0054de20_fcn_0054de20	r2_discovered	8	44	8	2	0	0	3	0	0	fcn.0054de20 (int64_t arg1, uint32_t arg2, int64_t arg3);
.text	0x54dec0	0x54ded3	19	19	fcn.0054dec0	native_stub_0054dec0_fcn_0054dec0	r2_discovered	1	4	0	1	0	0	1	0	0	fcn.0054dec0 (int64_t arg1);
.text	0x54dee0	0x54def2	18	18	method.std::__codecvt_utf8_base_wchar_t_.virtual_8	native_stub_0054dee0_method_std_codecvt_utf8_base_wchar_t_virtual_8	native_discovered	1	6	0	0	1	0	1	8	0	method.std::__codecvt_utf8_base_wchar_t_.virtual_8 (int64_t arg1);
.text	0x54df00	0x54df13	19	19	fcn.0054df00	native_stub_0054df00_fcn_0054df00	r2_discovered	1	4	0	1	0	0	1	0	0	fcn.0054df00 (int64_t arg1);
.text	0x54df20	0x54df32	18	18	method.std::__codecvt_utf16_base_wchar_t_.virtual_8	native_stub_0054df20_method_std_codecvt_utf16_base_wchar_t_virtual_8	native_discovered	1	6	0	0	1	0	1	8	0	method.std::__codecvt_utf16_base_wchar_t_.virtual_8 (int64_t arg1);
.text	0x54df40	0x54df53	19	19	fcn.0054df40	native_stub_0054df40_fcn_0054df40	r2_discovered	1	4	0	1	0	0	1	0	0	fcn.0054df40 (int64_t arg1);
.text	0x54df60	0x54df72	18	18	method.std::__codecvt_utf8_utf16_base_wchar_t_.virtual_8	native_stub_0054df60_method_std_codecvt_utf8_utf16_base_wchar_t_virtual_8	native_discovered	1	6	0	0	1	0	1	8	0	method.std::__codecvt_utf8_utf16_base_wchar_t_.virtual_8 (int64_t arg1);
.text	0x54df80	0x54e06d	237	237	fcn.0054df80	native_stub_0054df80_fcn_0054df80	r2_discovered	15	79	21	5	0	0	2	0	0	fcn.0054df80 (uint32_t arg1, uint32_t arg2);
.text	0x54e080	0x54e0b2	50	50	fcn.0054e080	native_stub_0054e080_fcn_0054e080	r2_discovered	3	14	2	5	0	0	1	0	0	fcn.0054e080 (int64_t arg1);
.text	0x54e0c0	0x54e12b	107	107	fcn.0054e0c0	native_stub_0054e0c0_fcn_0054e0c0	r2_discovered	12	38	15	2	2	0	4	0	0	fcn.0054e0c0 (int64_t arg1, int64_t arg2, int64_t arg3, int64_t arg4);
.text	0x54e140	0x54e1b3	115	115	method.std::__codecvt_utf8_base_char32_t_.virtual_16	native_stub_0054e140_method_std_codecvt_utf8_base_char32_t_virtual_16	native_discovered	3	28	2	0	2	4	7	56	0	method.std::__codecvt_utf8_base_char32_t_.virtual_16 (int64_t arg1, int64_t arg3, int64_t arg4, int64_t arg5, int64_t arg6, int64_t arg_40h, int64_t arg_48h);
.text	0x54e1c0	0x54e233	115	115	method.std::__codecvt_utf8_base_wchar_t_.virtual_16	native_stub_0054e1c0_method_std_codecvt_utf8_base_wchar_t_virtual_16	native_discovered	3	28	2	0	2	4	7	56	0	method.std::__codecvt_utf8_base_wchar_t_.virtual_16 (int64_t arg1, int64_t arg3, int64_t arg4, int64_t arg5, int64_t arg6, int64_t arg_40h, int64_t arg_48h);
.text	0x54e240	0x54e308	200	200	fcn.0054e240	native_stub_0054e240_fcn_0054e240	r2_discovered	14	60	21	3	1	0	4	8	0	fcn.0054e240 (int64_t arg1, int64_t arg2, int64_t arg3, int64_t arg4);
.text	0x54e320	0x54e3d4	180	180	method.std::__codecvt_utf8_base_char16_t_.virtual_16	native_stub_0054e320_method_std_codecvt_utf8_base_char16_t_virtual_16	native_discovered	8	45	9	0	3	6	7	88	0	method.std::__codecvt_utf8_base_char16_t_.virtual_16 (int64_t arg1, int64_t arg3, int64_t arg4, int64_t arg5, int64_t arg6, int64_t arg_60h, int64_t arg_68h);
.text	0x54e3e0	0x54e456	118	118	method.std::codecvt_char16_t__char____mbstate_t_.virtual_16	native_stub_0054e3e0_method_std_codecvt_char16_t_char_mbstate_t_virtual_16	native_discovered	3	30	2	0	2	4	6	72	0	method.std::codecvt_char16_t__char____mbstate_t_.virtual_16 (int64_t arg3, int64_t arg4, int64_t arg5, int64_t arg6, int64_t arg_50h, int64_t arg_58h);
.text	0x54e460	0x54e4b2	82	82	fcn.0054e460	native_stub_0054e460_fcn_0054e460	r2_discovered	7	24	8	3	0	0	2	0	0	fcn.0054e460 (int64_t arg1, int64_t arg2);
.text	0x54e4c0	0x54e5db	283	283	method.std::__codecvt_utf16_base_char16_t_.virtual_16	native_stub_0054e4c0_method_std_codecvt_utf16_base_char16_t_virtual_16	native_discovered	16	78	24	0	2	2	6	56	0	method.std::__codecvt_utf16_base_char16_t_.virtual_16 (int64_t arg1, int64_t arg3, int64_t arg4, int64_t arg6, int64_t arg_40h, int64_t arg_48h);
.text	0x54e5f0	0x54e624	52	52	fcn.0054e5f0	native_stub_0054e5f0_fcn_0054e5f0	r2_discovered	6	16	6	5	2	0	2	0	0	fcn.0054e5f0 (int64_t arg1, int64_t arg2);
.text	0x54e640	0x54e6cc	140	140	fcn.0054e640	native_stub_0054e640_fcn_0054e640	r2_discovered	10	47	13	2	2	1	3	16	0	fcn.0054e640 (int64_t arg2, int64_t arg3, int64_t arg4);
