source_entry	source_target	path_hash	source_class	source_branch_profile	source_branch_gpr_profile	events	target_pct	ip_pct	sample_expr_events	sample_expr_target_pct	slot_expr	ip_advance	operand_layout	state_ir	flag_ir	top_actual_targets	path	validation
36	0x800a1	6eb380f706ec49f0	static_validated	0/28 unknown branches (0.0%): 	0/28 unknown branches (0.0%): 	4	100.0	100.0	4	100.0	4=(mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 + flags0)) ^ (mask32((mask32(flags0 & 0x73966fc6)) & 0x348b11be)))) ^ 0x72d0ef43)) | 0x7af5a860)))) & 0xffff	4=0x5	b0=0x5c;b1=0xc2;b2=0xa3;b3=0x3d;b4=0x01	0x800f6: state add= state0 + flags0 | 0x80380: state xor= state0 + flags0 ^ flags0 & 0x73966fc6 & 0x348b11be | 0x803df: state xor= state0 + flags0 ^ flags0 & 0x73966fc6 & 0x348b11be ^ 0x72d0ef43 | 0x8042c: state or= state0 + flags0 ^ flags0 & 0x73966fc6 & 0x348b11be ^ 0x72d0ef43 | 0x7af5a860 | 0x8063f: state xor= state0 + flags0 ^ flags0 & 0x73966fc6 & 0x348b11be ^ 0x72d0ef43 | 0x7af5a860 ^ u16_0 - state0 + flags0 ^ flags0 & 0x73966fc6 & 0x348b11be ^ 0x72d0ef43 | 0x7af5a860	0x80323: flags and= flags0 & 0x73966fc6 | 0x80356: flags and= flags0 & 0x73966fc6 & 0x348b11be | 0x8038d: flags or= flags0 & 0x73966fc6 & 0x348b11be | 0x1bc4bb94	108@0x8f24b:4	0x800b2:je:0;0x80346:je:0;0x803d6:jne:1;0x803e9:jne:1;0x803f7:jne:0;0x80404:jne:1;0x804d8:je:0	target=100.0%, ip=100.0%, ok:4
86	0x8a37f	e3b0c44298fc1c14	static_validated			4	100.0	100.0	4	100.0	4=u16_0 << 0x3	4=0x4	b0=enum2(0x36:4,0xa9:1);b1=enum2(0x01:4,0x00:1);b2=0x00;b3=0x00			310@0xb8556:4	-	target=100.0%, ip=100.0%, ok:4
88	0x8aa14	78722b39f0b4a864	static_validated	128/768 unknown branches (16.7%): live_in_reg:128	0/768 unknown branches (0.0%): 	4	100.0	100.0	4	100.0	4=(mask32((mask32(u16_1 + (mask32((mask32(state0 | flags0)) - 0x1c9cfcea)))) ^ 0x415462f5)) & 0xffff	4=0x5	b0=var11(top=0x41:43.0%);b1=var11(top=0xeb:43.0%);b2=var11(top=0xa6:43.0%);b3=0x3d;b4=0x01	0x8ab0d: state or= state0 | flags0 | 0x8ae60: state sub= state0 | flags0 - 0x1c9cfcea | 0x8afd1: state xor= state0 | flags0 - 0x1c9cfcea ^ u16_1 + state0 | flags0 - 0x1c9cfcea ^ 0x415462f5		352@0xc1ec4:4	0x8aa9c:je:1;0x8acf1:jne:1;0x8ad18:jne:1;0x8ad2e:jne:0;0x8ad3a:jne:1;0x8aeac:je:0	target=100.0%, ip=100.0%, ok:4
130	0x931d3	ebeafe43f7b7b773	static_validated	0/28 unknown branches (0.0%): 	0/28 unknown branches (0.0%): 	4	100.0	100.0	4	100.0	4=(mask32((mask32(u16_0 + (mask32((mask32(state0 | (mask32(flags0 - (mask32(state0 + 0x42718c2a)))))) + (mask32((mask32(flags0 - (mask32(state0 + 0x42718c2a)))) & 0x3a044344)))))) - 0x5121ff33)) & 0xffff	4=0x5	b0=enum2(0x78:4,0xa1:1);b1=enum2(0xf5:4,0xc3:1);b2=0x3d;b3=0x01;b4=enum2(0x00:4,0x4b:1)	0x93351: state or= state0 | flags0 - state0 + 0x42718c2a | 0x935d5: state add= state0 | flags0 - state0 + 0x42718c2a + flags0 - state0 + 0x42718c2a + 0x3941798 - 0x1b3f106e & 0x3a044344 | 0x93780: state or= state0 | flags0 - state0 + 0x42718c2a + flags0 - state0 + 0x42718c2a + 0x3941798 - 0x1b3f106e & 0x3a044344 | u16_0 + state0 | flags0 - state0 + 0x42718c2a + flags0 - state0 + 0x42718c2a + 0x3941798 - 0x1...#c043b172b43c	0x932c9: flags sub= flags0 - state0 + 0x42718c2a | 0x93417: flags add= flags0 - state0 + 0x42718c2a + 0x3941798 | 0x93449: flags sub= flags0 - state0 + 0x42718c2a + 0x3941798 - 0x1b3f106e	144@0x95887:4	0x933d5:je:1;0x93509:jne:1;0x93524:jne:1;0x93546:jne:1;0x9355b:jne:0;0x93611:je:1;0x93660:je:0	target=100.0%, ip=100.0%, ok:4
131	0x937d0	ce8a72bd979fb259	static_validated	14/168 unknown branches (8.3%): unknown_frame_field:14	0/168 unknown branches (0.0%): 	4	100.0	100.0	4	100.0	4=(mask32((mask32(u16_1 + (mask32((mask32((mask32((mask32((mask32(state0 | 0x8fb57c3)) - 0x45a18ca4)) | (mask32((mask32((mask32((mask32((mask32((mask32(flags0 + 0x75229706)) - 0x1ec4fc3d)) - (mask32((mask32(state0 | 0x8fb57c3)) + 0x4674713d)))) ^ 0x4382f497)) - 0x95703a1)) ^ 0xea909d9)))) - (mask32((mask...#6790f617ef78	4=0x5	b0=var17(top=0xc5:15.2%);b1=var16(top=0x97:21.2%);b2=var18(top=0x58:15.2%);b3=0x3d;b4=0x01	0x93afe: state or= state0 | 0x8fb57c3 | 0x93bae: state sub= state0 | 0x8fb57c3 - 0x45a18ca4 | 0x93c19: state or= state0 | 0x8fb57c3 - 0x45a18ca4 | flags0 + 0x75229706 - 0x1ec4fc3d - state0 | 0x8fb57c3 + 0x4674713d ^ 0x4382f497 - 0x95703a1 ^ 0xea909d9 | 0x93de3: state sub= state0 | 0x8fb57c3 - 0x45a18ca4 | flags0 + 0x75229706 - 0x1ec4fc3d - state0 | 0x8fb57c3 + 0x4674713d ^ 0x4382f497 - 0x95703a1 ^ 0xea909d9 - flags0 + 0x75229706 - 0x1ec4fc3d - state0 | 0x8fb57c3 + 0x46747...#c9a7ca7d35f7 | ...1 omitted... | 0x93f23: state sub= state0 | 0x8fb57c3 - 0x45a18ca4 | flags0 + 0x75229706 - 0x1ec4fc3d - state0 | 0x8fb57c3 + ...#11a933de7117	0x9398b: flags add= flags0 + 0x75229706 | 0x939c0: flags sub= flags0 + 0x75229706 - 0x1ec4fc3d | 0x93b2e: flags sub= flags0 + 0x75229706 - 0x1ec4fc3d - state0 | 0x8fb57c3 + 0x4674713d | 0x93b3b: flags xor= flags0 + 0x75229706 - 0x1ec4fc3d - state0 | 0x8fb57c3 + 0x4674713d ^ 0x4382f497 | ...5 omitted... | 0x93e5d: flags sub= flags0 + 0x75229706 - 0x1ec4fc3d - state0 | 0x8fb57c3 + 0x4674713d ^ 0x4382f497 - 0x95703a1 ^ 0xea909d9 ^ 0x7099ef27 - 0x248dd823 + 0x3932a2c - 0x75d54c65	108@0x8f24b:4	0x9395a:je:0;0x93a40:jne:1;0x93a65:jne:1;0x93a74:jne:0;0x93a99:jne:1;0x93b5d:je:0;0x93b8f:je:0;0x93bd0:je:0;0x93cc3:je:0;0x93cf0:je:0;0x93da3:je:0;0x93e3d:je:1	target=100.0%, ip=100.0%, ok:4
140	0x94e5a	b52184b986bd204d	static_validated	256/768 unknown branches (33.3%): live_in_reg:128,unknown_frame_field:128	0/768 unknown branches (0.0%): 	4	100.0	100.0					b0=var143(top=0xce:6.8%);b1=var148(top=0xab:8.5%);b2=var158(top=0x2b:7.0%);b3=var152(top=0x45:12.9%);b4=var146(top=0xf3:6.9%);b5=var145(top=0x79:6.8%)	0x94fa4: state sub= state0 - flags0 - 0x6f549f79 - state0 | 0xf17c331 | 0x16a9ca8c | 0x9516f: state add= state0 - flags0 - 0x6f549f79 - state0 | 0xf17c331 | 0x16a9ca8c + u16_0 ^ state0 - flags0 - 0x6f549f79 - state0 | 0xf17c331 | 0x16a9ca8c ^ 0x6e089feb	0x94e9f: flags sub= flags0 - 0x6f549f79 | 0x94ecd: flags sub= flags0 - 0x6f549f79 - state0 | 0xf17c331 | 0x94f47: flags or= flags0 - 0x6f549f79 - state0 | 0xf17c331 | 0x16a9ca8c | 0x9500f: flags xor= flags0 - 0x6f549f79 - state0 | 0xf17c331 | 0x16a9ca8c ^ 0x5484fb1d | ...2 omitted... | 0x9506c: flags add= flags0 - 0x6f549f79 - state0 | 0xf17c331 | 0x16a9ca8c ^ 0x5484fb1d + 0x1682fe55 | 0x6dd09c45 + 0x71b87f18	237@0xa8e1f:3,172@0x9b68a:1	0x94e85:je:0;0x94f11:je:0;0x94fab:je:0;0x94fdd:je:0;0x95000:je:0;0x9504c:je:1	target=100.0%, ip=100.0%, ok:4
214	0xa3fe9	976254d9e1abe997	static_validated	0/24 unknown branches (0.0%): 	0/24 unknown branches (0.0%): 	4	100.0	100.0	4	100.0	4=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32(flags0 + 0x784f7133)))) ^ 0x7e64782)) & 0x5bda5c23)) + 0x352ca91c)) | (mask32((mask32((mask32((mask32((mask32(flags0 + 0x784f7133)) & 0x4cc9d7b)) & 0x79233229)) - 0x234dc07a)) - 0x2ce4baee)))) - 0x3231759e)))) - 0x...#efed1af306b7	4=0x5	b0=0xd2;b1=0xbd;b2=0xb3;b3=0x3d;b4=0x01	0xa402d: state xor= state0 ^ flags0 + 0x784f7133 | 0xa4047: state xor= state0 ^ flags0 + 0x784f7133 ^ 0x7e64782 | 0xa40b6: state and= state0 ^ flags0 + 0x784f7133 ^ 0x7e64782 & 0x5bda5c23 | 0xa4336: state add= state0 ^ flags0 + 0x784f7133 ^ 0x7e64782 & 0x5bda5c23 + 0x352ca91c | ...2 omitted... | 0xa45af: state sub= state0 ^ flags0 + 0x784f7133 ^ 0x7e64782 & 0x5bda5c23 + 0x352ca91c | flags0 + 0x784f7133 & 0x4cc9d7b & 0x79233229 - 0x234dc07a - 0x2ce4baee - 0x3231759e - u16_0 + state0 ^ flags0 + 0x784f7133 ^ 0x7e64782...#701d91db4acf	0xa4000: flags add= flags0 + 0x784f7133 | 0xa4079: flags and= flags0 + 0x784f7133 & 0x4cc9d7b | 0xa408a: flags and= flags0 + 0x784f7133 & 0x4cc9d7b & 0x79233229 | 0xa4315: flags sub= flags0 + 0x784f7133 & 0x4cc9d7b & 0x79233229 - 0x234dc07a | ...1 omitted... | 0xa43ca: flags or= flags0 + 0x784f7133 & 0x4cc9d7b & 0x79233229 - 0x234dc07a - 0x2ce4baee | 0x56031acc	257@0xadbfd:4	0xa4069:je:0;0xa4279:jne:1;0xa428a:jne:1;0xa42ad:jne:0;0xa42cd:jne:1;0xa445d:je:0	target=100.0%, ip=100.0%, ok:4
221	0xa5889	7ed8075b3f9e17ff	static_validated	4/44 unknown branches (9.1%): live_in_reg:4	0/44 unknown branches (0.0%): 	4	100.0	100.0	4	100.0	4=u16_1 & 0xffff	4=0x5	b0=0x53;b1=0x00;b2=0x08;b3=0x3d;b4=0x01	0xa5ecf: state xor= state0 ^ u16_1	0xa5986: flags or= flags0 | 0x3d94a1e5 | 0xa5996: flags add= flags0 | 0x3d94a1e5 + 0x45cf3d7b | 0xa5cba: flags and= flags0 | 0x3d94a1e5 + 0x45cf3d7b & 0x265e354a | 0xa5cf2: flags or= flags0 | 0x3d94a1e5 + 0x45cf3d7b & 0x265e354a | 0x445e4ee5 | ...1 omitted... | 0xa5d72: flags sub= flags0 | 0x3d94a1e5 + 0x45cf3d7b & 0x265e354a | 0x445e4ee5 & 0xabb04b8 - 0x6652fa27	256@0xad849:4	0xa5934:je:0;0xa5976:je:1;0xa5a54:jne:1;0xa5a6e:jne:1;0xa5a8f:jne:0;0xa5ab4:jne:1;0xa5bbc:je:0;0xa5ca0:je:1;0xa5d2f:je:0;0xa5d51:je:1;0xa5d98:je:0	target=100.0%, ip=100.0%, ok:4
231	0xa799b	833ef5dc8aaea91e	static_validated	4/36 unknown branches (11.1%): unknown_frame_field:4	0/36 unknown branches (0.0%): 	4	100.0	100.0	4	100.0	4=(mask32((mask32(u16_3 - (mask32((mask32((mask32((mask32((mask32(state0 + (mask32((mask32(flags0 + 0x37d0b9a9)) ^ 0x6307e167)))) + (mask32((mask32(flags0 + 0x37d0b9a9)) ^ 0x6307e167)))) ^ 0x69e2cccd)) ^ 0x500184b)) - 0x796ead7f)))) + 0x5041c185)) & 0xffff	4=0x5	b0=0x3d;b1=0x01;b2=0x03;b3=0x6c;b4=0xa7	0xa7a61: state add= state0 + flags0 + 0x37d0b9a9 ^ 0x6307e167 | 0xa7af6: state add= state0 + flags0 + 0x37d0b9a9 ^ 0x6307e167 + flags0 + 0x37d0b9a9 ^ 0x6307e167 | 0xa7be7: state xor= state0 + flags0 + 0x37d0b9a9 ^ 0x6307e167 + flags0 + 0x37d0b9a9 ^ 0x6307e167 ^ 0x69e2cccd | 0xa7c05: state xor= state0 + flags0 + 0x37d0b9a9 ^ 0x6307e167 + flags0 + 0x37d0b9a9 ^ 0x6307e167 ^ 0x69e2cccd ^ 0x500184b | ...1 omitted... | 0xa7eae: state and= state0 + flags0 + 0x37d0b9a9 ^ 0x6307e167 + flags0 + 0x37d0b9a9 ^ 0x6307e167 ^ 0x69e2cccd ^ 0x500184b - 0x796ead7f & u16_3 - state0 + flags0 + 0x37d0b9a9 ^ 0x6307e167 + flags0 + 0x37d0b9...#5631efea3988	0xa79d0: flags add= flags0 + 0x37d0b9a9 | 0xa79e1: flags xor= flags0 + 0x37d0b9a9 ^ 0x6307e167 | 0xa7bba: flags add= flags0 + 0x37d0b9a9 ^ 0x6307e167 + state0 + flags0 + 0x37d0b9a9 ^ 0x6307e167 + flags0 + 0x37d0b9a9 ^ 0x6307e167 & 0x65be02ae | 0xa7bd7: flags sub= flags0 + 0x37d0b9a9 ^ 0x6307e167 + state0 + flags0 + 0x37d0b9a9 ^ 0x6307e167 + flags0 + 0x37d0b9a9 ^ 0x6307e167 & 0x65be02ae - 0x474578d0	198@0xa037e:4	0xa79c0:je:0;0xa7a10:je:0;0xa7ada:je:0;0xa7b4c:jne:1;0xa7b5a:jne:1;0xa7b69:jne:0;0xa7b77:jne:1;0xa7cf4:je:0;0xa7d99:je:0	target=100.0%, ip=100.0%, ok:4
267	0xafa1f	995f3a6ce826c58c	static_validated	0/28 unknown branches (0.0%): 	0/28 unknown branches (0.0%): 	4	100.0	100.0	4	100.0	4=(mask32((mask32(u16_0 + (mask32((mask32((mask32(state0 & 0x22c7ea36)) | (mask32((mask32((mask32((mask32(flags0 | 0x10c4506b)) ^ 0x5cdc1fad)) + 0x50bb45db)) - 0x13e853fe)))) & (mask32((mask32((mask32((mask32((mask32(flags0 | 0x10c4506b)) ^ 0x5cdc1fad)) + 0x50bb45db)) - 0x13e853fe)) & 0x18f9e0e8)))))) ^ ...#e5c9d55f4c6c	4=0x5	b0=0xb7;b1=0xce;b2=0xc9;b3=0x3d;b4=0x01	0xafa72: state and= state0 & 0x22c7ea36 | 0xafc0b: state or= state0 & 0x22c7ea36 | flags0 | 0x10c4506b ^ 0x5cdc1fad + 0x50bb45db - 0x13e853fe | 0xafe87: state and= state0 & 0x22c7ea36 | flags0 | 0x10c4506b ^ 0x5cdc1fad + 0x50bb45db - 0x13e853fe & flags0 | 0x10c4506b ^ 0x5cdc1fad + 0x50bb45db - 0x13e853fe & 0x18f9e0e8 - 0x376fe1fd | 0x2bce070c | 0xaff7d: state add= state0 & 0x22c7ea36 | flags0 | 0x10c4506b ^ 0x5cdc1fad + 0x50bb45db - 0x13e853fe & flags0 | 0x10c4506b ^ 0x5cdc1fad + 0x50bb45db - 0x13e853fe & 0x18f9e0e8 - 0x376fe1fd | 0x2bce070c + u16_0 + state0 & 0x2...#1acd4e14d768	0xafa9a: flags or= flags0 | 0x10c4506b | 0xafadf: flags xor= flags0 | 0x10c4506b ^ 0x5cdc1fad | 0xafaef: flags add= flags0 | 0x10c4506b ^ 0x5cdc1fad + 0x50bb45db | 0xafb12: flags sub= flags0 | 0x10c4506b ^ 0x5cdc1fad + 0x50bb45db - 0x13e853fe | ...2 omitted... | 0xafe68: flags or= flags0 | 0x10c4506b ^ 0x5cdc1fad + 0x50bb45db - 0x13e853fe & 0x18f9e0e8 - 0x376fe1fd | 0x2bce070c	144@0x95887:4	0xafacf:je:0;0xafb4a:jne:1;0xafb58:jne:1;0xafb67:jne:0;0xafb75:jne:1;0xafcff:je:0;0xafe47:je:1	target=100.0%, ip=100.0%, ok:4
268	0xb0007	c111a20b40539ba2	static_validated	256/768 unknown branches (33.3%): derived_live_in:256	0/768 unknown branches (0.0%): 	4	100.0	100.0					b0=var247(top=0x4a:3.3%);b1=var251(top=0x1c:6.8%);b2=var127(top=0x3e:4.0%);b3=var202(top=0x6c:7.2%)	0xb0087: state or= state0 | 0x71bd1bb1 | 0xb0155: state add= state0 | 0x71bd1bb1 + u16_0 - state0 | 0x71bd1bb1 - flags0 | 0xb02c5: state and= state0 | 0x71bd1bb1 + u16_0 - state0 | 0x71bd1bb1 - flags0 & flags0 + 0x33c0c75b & 0x174c40ef - 0x554d11ee & 0x30ef8696 | 0xb034b: state or= state0 | 0x71bd1bb1 + u16_0 - state0 | 0x71bd1bb1 - flags0 & flags0 + 0x33c0c75b & 0x174c40ef - 0x554d11ee & 0x30ef8696 | flags0 + 0x33c0c75b & 0x174c40ef - 0x554d11ee & 0x30ef8696 + 0x12696b26 | 0xb0422: state xor= state0 | 0x71bd1bb1 + u16_0 - state0 | 0x71bd1bb1 - flags0 & flags0 + 0x33c0c75b & 0x174c40ef - 0x554d11ee & 0x30ef8696 | fl...#f0a52f44cbc7	0xb017a: flags add= flags0 + 0x33c0c75b | 0xb0228: flags and= flags0 + 0x33c0c75b & 0x174c40ef | 0xb023a: flags sub= flags0 + 0x33c0c75b & 0x174c40ef - 0x554d11ee | 0xb0284: flags and= flags0 + 0x33c0c75b & 0x174c40ef - 0x554d11ee & 0x30ef8696 | 0xb0317: flags add= flags0 + 0x33c0c75b & 0x174c40ef - 0x554d11ee & 0x30ef8696 + 0x12696b26	28@0x7e390:2,189@0x9e7af:1,305@0xb78b0:1	0xb01e9:je:0;0xb0218:je:1;0xb026a:je:1;0xb029a:je:1;0xb02eb:je:0;0xb0307:je:1	target=100.0%, ip=100.0%, ok:4
292	0xb540f	e5e4f2718bba17ce	static_validated	128/768 unknown branches (16.7%): unknown_frame_field:128	0/768 unknown branches (0.0%): 	4	100.0	100.0					b0=enum4(0x62:422,0x50:105,0x3a:98,0x32:26);b1=var53(top=0xdc:39.3%);b2=var55(top=0x7b:39.3%);b3=var69(top=0xd0:39.5%);b4=var63(top=0xaa:39.5%)	0xb543d: state or= state0 | flags0 | 0xb55d2: state add= state0 | flags0 + u16_1 - state0 | flags0 | 0xb58c8: state and= state0 | flags0 + u16_1 - state0 | flags0 & u16_3 ^ state0 | flags0 + u16_1 - state0 | flags0 + 0x628c34bc	0xb55f6: flags sub= flags0 - 0x592d1456 | 0xb57e2: flags xor= flags0 - 0x592d1456 ^ 0x6ef9e3c1	3@0x78c77:2,28@0x7e390:1,349@0xc140b:1	0xb5688:jne:0;0xb56bb:jne:1;0xb56c8:jne:1;0xb56f3:jne:1;0xb5771:je:0;0xb57c8:je:1	target=100.0%, ip=100.0%, ok:4
313	0xb8b42	e763e24efa841a3b	static_validated	4/36 unknown branches (11.1%): live_in_reg:4	0/36 unknown branches (0.0%): 	4	100.0	100.0	4	100.0	4=(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32(state0 - (mask32(flags0 + 0x40989976)))) | 0x2f39160a)) ^ (mask32((mask32((mask32((mask32(flags0 - (mask32((mask32((mask32(state0 - (mask32(flags0 + 0x40989976)))) | 0x2f39160a)) ^ 0x7af00ac1)))) ^ (mask32((mask32((mask32(state0 - (mask32(...#3dc98223fd15	4=0x5	b0=0x3d;b1=0x01;b2=0x7e;b3=0x59;b4=0xff	0xb8bc6: state sub= state0 - flags0 + 0x40989976 | 0xb8c71: state or= state0 - flags0 + 0x40989976 | 0x2f39160a | 0xb8d97: state xor= state0 - flags0 + 0x40989976 | 0x2f39160a ^ flags0 - state0 - flags0 + 0x40989976 | 0x2f39160a ^ 0x7af00ac1 ^ state0 - flags0 + 0x40989976 | 0x2f39160a ^ 0x3764731 - state0 - flags0 + 0x40989976 | 0x2f39160a | 0x6ecf352a | 0xb8db6: state and= state0 - flags0 + 0x40989976 | 0x2f39160a ^ flags0 - state0 - flags0 + 0x40989976 | 0x2f39160a ^ 0x7af00ac1 ^ state0 - flags0 + 0x40989976 | 0x2f39160a ^ 0x3764731 - state0 - flags0 + 0x40989976 | 0x2f39...#b25654752cb4 | ...1 omitted... | 0xb8f9...#c972ebd2a6fd	0xb8cbc: flags sub= flags0 - state0 - flags0 + 0x40989976 | 0x2f39160a ^ 0x7af00ac1 | 0xb8cfe: flags xor= flags0 - state0 - flags0 + 0x40989976 | 0x2f39160a ^ 0x7af00ac1 ^ state0 - flags0 + 0x40989976 | 0x2f39160a ^ 0x3764731 | 0xb8d79: flags sub= flags0 - state0 - flags0 + 0x40989976 | 0x2f39160a ^ 0x7af00ac1 ^ state0 - flags0 + 0x40989976 | 0x2f39160a ^ 0x3764731 - state0 - flags0 + 0x40989976 | 0x2f39160a | 0xb8df9: flags add= flags0 - state0 - flags0 + 0x40989976 | 0x2f39160a ^ 0x7af00ac1 ^ state0 - flags0 + 0x40989976 | 0x2f39160a ^ 0x3764731 - state0 - flags0 + 0x40989976 | 0x2f39160a + 0x52bb641c | 0xb8e09: f...#2516b75a330c	352@0xc1ec4:4	0xb8b53:je:0;0xb8b78:je:0;0xb8c38:je:0;0xb8d19:jne:1;0xb8d27:jne:1;0xb8d36:jne:0;0xb8d44:jne:1;0xb8de9:je:1;0xb8e6a:je:0	target=100.0%, ip=100.0%, ok:4
317	0xba1e2	57351ad76f77e260	static_validated	66/330 unknown branches (20.0%): live_in_reg:66	0/330 unknown branches (0.0%): 	4	100.0	100.0	4	100.0	4=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 - flags0)) | flags0)) ^ (mask32(u16_2 + flags0)))) & (mask32(flags0 & 0x19a77ba)))) + flags0)) | flags0)) ^ (mask32(flags0 | 0x501e3e6c)))) ^ flags0)))) + 0x18e7b255)) & 0xffff	4=0x4	b0=var40(top=0xe7:25.9%);b1=var56(top=0xc8:26.1%);b2=var50(top=0x08:49.3%);b3=var60(top=0xdc:25.5%)	0xba2a5: state sub= state0 - flags0 + 0x189c9c80 - 0x4373d071 ^ 0x12461866 & 0x2d8e67e2 | 0xba2be: state or= state0 - flags0 + 0x189c9c80 - 0x4373d071 ^ 0x12461866 & 0x2d8e67e2 | flags0 + 0x189c9c80 - 0x4373d071 ^ 0x12461866 & 0x2d8e67e2 | 0xba3ed: state xor= state0 - flags0 + 0x189c9c80 - 0x4373d071 ^ 0x12461866 & 0x2d8e67e2 | flags0 + 0x189c9c80 - 0x4373d071 ^ 0x12461866 & 0x2d8e67e2 ^ u16_2 + flags0 + 0x189c9c80 - 0x4373d071 ^ 0x12461866 & 0x2d8e67e2 | 0xba4d9: state and= state0 - flags0 + 0x189c9c80 - 0x4373d071 ^ 0x12461866 & 0x2d8e67e2 | flags0 + 0x189c9c80 - 0x4373d071 ^ 0x12461866 & 0x2d8e67e2 ^ u16_2 + flag...#61ab9b91c7ba	0xba233: flags add= flags0 + 0x189c9c80 | 0xba244: flags sub= flags0 + 0x189c9c80 - 0x4373d071 | 0xba276: flags xor= flags0 + 0x189c9c80 - 0x4373d071 ^ 0x12461866 | 0xba287: flags and= flags0 + 0x189c9c80 - 0x4373d071 ^ 0x12461866 & 0x2d8e67e2	199@0xa0631:1,239@0xa991e:1,28@0x7e390:1,83@0x8947b:1	0xba1fd:je:1;0xba223:je:1;0xba266:je:1;0xba2ec:je:0;0xba503:je:0	target=100.0%, ip=100.0%, ok:4
330	0xbc9b8	daf9e02bbbbef0f1	static_validated	128/1152 unknown branches (11.1%): live_in_reg:128	0/1152 unknown branches (0.0%): 	4	100.0	100.0	4	100.0	4=u16_0 & 0xffff	4=0x5	b0=var18(top=0x20:28.8%);b1=var11(top=0x08:33.2%);b2=enum4(0x3a:153,0x62:80,0x50:58,0x32:25);b3=var36(top=0x07:30.4%);b4=var13(top=0x77:66.5%)	0xbca03: state or= state0 | 0x6460b705 | 0xbcb65: state and= state0 | 0x6460b705 & 0x786588ba | 0xbcea8: state xor= state0 | 0x6460b705 & 0x786588ba ^ 0x2897b354 | 0xbcf79: state add= state0 | 0x6460b705 & 0x786588ba ^ 0x2897b354 + u16_0	0xbc9e3: flags and= flags0 & 0x1eb7e52d | 0xbc9f3: flags or= flags0 & 0x1eb7e52d | 0x44b10858 | 0xbca35: flags or= flags0 & 0x1eb7e52d | 0x44b10858 | 0x4ec41e66 | 0xbca45: flags or= flags0 & 0x1eb7e52d | 0x44b10858 | 0x4ec41e66 | 0x3bfbd8c6 | ...7 omitted... | 0xbce9b: flags sub= flags0 & 0x1eb7e52d | 0x44b10858 | 0x4ec41e66 | 0x3bfbd8c6 | state0 | 0x6460b705 + 0x18cde6a1 | 0x696656ed | 0x4d220d5c | 0x562f8caf ^ state0 | 0x6460b705 & 0x786588ba ^ 0x31d8ed5e ^ state0 | 0x6460b705 ...#715a0fcd101c	269@0xb045b:2,273@0xb11ca:1,301@0xb708d:1	0xbc9d3:je:1;0xbca25:je:1;0xbcaa5:je:0;0xbcabc:je:0;0xbcaf6:je:1;0xbcd08:jne:0;0xbcd41:jne:1;0xbcd64:jne:1;0xbcd99:jne:1	target=100.0%, ip=100.0%, ok:4
359	0xc3406	7517feae529a3779	static_validated	0/8 unknown branches (0.0%): 	0/8 unknown branches (0.0%): 	4	100.0	100.0	4	100.0	4=(mask32((mask32(u16_2 + (mask32(state0 & (mask32(flags0 | 0x16bae797)))))) - 0x6683bbe1)) & 0xffff	4=0x5	b0=0x3d;b1=0x01;b2=enum2(0x1f:4,0xc3:2);b3=enum2(0xfc:4,0xde:2);b4=0x00	0xc3488: state and= state0 & flags0 | 0x16bae797 | 0xc36e2: state or= state0 & flags0 | 0x16bae797 | u16_2 + state0 & flags0 | 0x16bae797 - 0x6683bbe1	0xc360c: flags or= flags0 | 0x432760b3 | 0xc3647: flags and= flags0 | 0x432760b3 & 0x2cd5a138	108@0x8f24b:4	0xc35b2:je:1;0xc362d:je:0	target=100.0%, ip=100.0%, ok:4
