start_vm_ip	source_entry	source_target	delta	bytes	byte_status	count	top_targets	top_site	state_class	state_events	top_state_add	top_flag_add	top_byte_add	state_affine_status	state_affine_cv_status	state_affine_cv_pct	state_affine_terms	state_static_pct	state_static_mismatches	static_dispatch_pct	static_dispatch_mismatches	static_ip_pct	static_ip_mismatches	dispatch_model	dispatch_model_pct	target_reg	slot_kind	slot_reg_or_temp	byte_index_reg	static_load_site	static_index_add_site	tail_role_events	dispatch_formula	dispatch_formula_class	dispatch_formula_pct	dispatch_affine_status	dispatch_affine_pct	dispatch_affine_terms	dispatch_affine_cv_status	dispatch_affine_cv_pct
0x31388c	157	0x98a9a	+0x4	2bcf9d01	exact	91	340@0xbf435:91	0x99026	state_add_const	13	+0x1750cdb4:13	+0x2d043821:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r9	live_slot	rcx	rdi			4834	constant:0x210	constant_target	8.8	inconsistent	0.0	0	no_train_fit	0.0
0x313890	340	0xbf435	+0x4	84e09d01	exact	91	315@0xb9451:91	0xbf886	state_add_const	13	-0x20db27cd:13	+0x31a9aff2:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r15	live_slot	r8	r14			7554	constant:0xe0	constant_target	6.9	inconsistent	0.0	0	no_train_fit	0.0
0x313894	315	0xb9451	+0x4	e80171f2	exact	91	64@0x85059:91	0xb9878	state_mixed	98	-0x2b2fb1a4:13,+0x28e0deda:13,+0x7cda581a:13,+0x138c2d29:13,-0x3e4b0d45:13,-0x3938e51b:9,+0x56c82854:9,+0x21fa6db0:2	+0x0:65,+0x17b45304:13,-0x17bc4af4:13,+0x28442b04:2,+0x17bc6afc:2,+0x27d47304:1,-0x284bf50c:1,-0x2843950c:1	+0x0:98	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r12	live_slot	r11	rcx			3298	constant:0xe0	constant_target	18.3	fit	100.0	12	robust	100.0
0x313898	64	0x85059	+0x4	79283a9a	exact	91	28@0x7e390:91	0x8536e	state_add_const	13	-0xf02089b:13	-0x409158a2:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r13	live_slot	rsi	r14			6177	constant:0x638	constant_target	9.9	inconsistent	0.0	0	no_train_fit	0.0
0x31389c	28	0x7e390	+0x3	6008c1	exact	91	268@0xb0007:91	0x7e7ca	state_add_const	13	-0x48c87d06:13	-0x25f7b4be:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r11	live_slot	rbx	r14			8351	u16_0	direct_u16	100.0	fit	100.0	9	robust	100.0
0x31389f	268	0xb0007	+0x4	b70c756c	exact	91	346@0xc0535:91	0xb0458	state_add_const	13	+0x5788ac6c:13	-0x222d61a3:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r15	live_slot	r13	r10			3696	constant:0x798	constant_target	11.1	inconsistent	0.0	0	no_train_fit	0.0
0x3138a3	346	0xc0535	+0x4	5e94e801	exact	91	28@0x7e390:91	0xc088b	state_add_const	13	-0x7cbf60ab:13	+0x0:13	+0x0:13	fit	robust	100.0	94	100.0	0	100.0	0	100.0	0	static_100	100.0	rsi	live_slot	r13	rdi			1997	constant:0xe0	constant_target	9.6	inconsistent	0.0	0	no_train_fit	0.0
0x3138a7	28	0x7e390	+0x3	5806e2	exact	91	203@0xa1484:91	0x7e7ca	state_add_const	13	+0x293fe237:13	+0x1e262fe3:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r11	live_slot	rbx	r14			8351	u16_0	direct_u16	100.0	fit	100.0	9	robust	100.0
0x3138aa	203	0xa1484	+0x4	df922d76	exact	91	347@0xc088d:91	0xa1936	state_add_const	13	-0x1b4c9c18:13	+0x4d551b85:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r12	live_slot	r14	rdi			3283	post&0x1fff	state_expr	18.2	fit	100.0	9	robust	100.0
0x3138ae	347	0xc088d	+0x4	a400d682	exact	91	287@0xb45d2:91	0xc0d7b	state_add_const	13	+0x9265fe1:13	+0x64b3b9fe:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	r8	r11			8166	constant:0x540	constant_target	8.0	inconsistent	0.0	0	no_train_fit	0.0
0x3138b2	287	0xb45d2	+0x4	7ea0e801	exact	91	28@0x7e390:91	0xb497e	state_add_const	13	-0x364ed22:13	-0x6cce786:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	rsi	r8			2612	constant:0xe0	constant_target	13.1	inconsistent	0.0	0	no_train_fit	0.0
0x3138b6	28	0x7e390	+0x3	d80a38	exact	91	347@0xc088d:91	0x7e7ca	state_mixed	14	-0xa000e00:13,-0x4ed01749:1	+0x754ac69c:13,+0x6e260635:1	+0x0:14	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r11	live_slot	rbx	r14			8351	u16_0	direct_u16	100.0	fit	100.0	9	robust	100.0
0x3138b9	347	0xc088d	+0x4	040d9880	exact	91	203@0xa1484:91	0xc0d7b	state_add_const	13	+0x3dc8fbe2:13	+0x41521f28:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	r8	r11			8166	constant:0x540	constant_target	8.0	inconsistent	0.0	0	no_train_fit	0.0
0x3138bd	203	0xa1484	+0x4	d7984e97	exact	91	26@0x7dbbb:91	0xa1936	state_add_const	13	-0x3d896a61:13	+0x2b9768c4:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r12	live_slot	r14	rdi			3283	post&0x1fff	state_expr	18.2	fit	100.0	9	robust	100.0
0x3138c1	26	0x7dbbb	+0x4	9a91e801	exact	91	347@0xc088d:91	0x7dfbd	state_add_const	13	+0x2a5c27f6:13	-0x484502ec:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	r11				3024	constant:0x4e8	constant_target	12.9	inconsistent	0.0	0	no_train_fit	0.0
0x3138c5	347	0xc088d	+0x4	c60eda00	exact	91	43@0x8173d:91	0xc0d7b	state_add_const	13	-0x2c96bc53:13	+0x78ae1a28:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	r8	r11			8166	constant:0x540	constant_target	8.0	inconsistent	0.0	0	no_train_fit	0.0
0x3138c9	43	0x8173d	+0x4	6416f06c	exact	91	215@0xa4609:91	0x81b7c	state_add_const	13	+0x17800cd:13	+0x6b4d4e80:13	+0x0:13	fit	robust	100.0	17	100.0	0	100.0	0	100.0	0	static_100	100.0	r8	live_slot	rax	r14			5310	constant:0xd0	constant_target	11.2	inconsistent	0.0	0	no_train_fit	0.0
0x3138cd	215	0xa4609	+0x3	d00088	exact	91	26@0x7dbbb:91	0xa4a5e	state_mixed	14	-0x3006dc1:13,-0x17d3f6fd:1	+0x5966d257:14	+0x0:14	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r14	live_slot	r8	rcx			7122	u16_0	direct_u16	100.0	fit	100.0	9	robust	100.0
0x3138d0	26	0x7dbbb	+0x4	f767e801	exact	91	66@0x855ff:91	0x7dfbd	state_add_const	13	+0x5423ccac:13	-0x35ba7251:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	r11				3024	constant:0x4e8	constant_target	12.9	inconsistent	0.0	0	no_train_fit	0.0
0x3138d4	66	0x855ff	+0x3	9722e8	exact	91	189@0x9e7af:91	0x859f9	state_add_const	13	-0x15f52d27:13	-0x725adb5a:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r8	live_slot	r11	rdx			7189	constant:0xa88	constant_target	8.0	inconsistent	0.0	0	no_train_fit	0.0
0x3138d7	189	0x9e7af	+0x4	e1e5b8d5	exact	91	333@0xbd8af:91	0x9eac9	state_add_const	13	+0xef179e8:13	-0x7694dc68:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	r11	r13			7466	constant:0x158	constant_target	8.7	inconsistent	0.0	0	no_train_fit	0.0
0x3138db	333	0xbd8af	+0x4	5b097900	exact	91	305@0xb78b0:91	0xbdd16	state_add_const	13	-0x4a200f41:13	-0x44276c:13	+0x0:13	fit	robust	100.0	16	100.0	0	100.0	0	100.0	0	static_100	100.0	rcx	live_slot	rdi	r11			3602	constant:0x988	constant_target	9.4	inconsistent	0.0	0	no_train_fit	0.0
0x3138df	305	0xb78b0	+0x4	8dfbe801	exact	91	157@0x98a9a:91	0xb7bb8	state_add_const	13	-0x913:13	-0x42808000:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rax	live_slot	r10	rcx			2662	(state+u16_0)&0x1fff	state_expr	100.0	inconsistent	0.0	0	no_train_fit	0.0
0x3138e3	157	0x98a9a	+0x4	f7ceb300	exact	91	340@0xbf435:91	0x99026	state_add_const	13	+0x17d0cda0:13	-0x323910a1:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r9	live_slot	rcx	rdi			4834	constant:0x210	constant_target	8.8	inconsistent	0.0	0	no_train_fit	0.0
0x3138e7	340	0xbf435	+0x4	3cddb300	exact	91	185@0x9d964:91	0xbf886	state_add_const	13	-0x20db24b9:13	-0x6fd1677f:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r15	live_slot	r8	r14			7554	constant:0xe0	constant_target	6.9	inconsistent	0.0	0	no_train_fit	0.0
0x3138eb	185	0x9d964	+0x3	78a03a	exact	91	33@0x7f7c4:91	0x9dcab	state_add_const	13	-0xca307b7:13	-0x74a37cb9:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r10	live_slot	r15				6172	(post-u16_0)&0x1fff	state_expr	7.2	inconsistent	0.0	0	no_train_fit	0.0
0x3138ee	33	0x7f7c4	+0x4	e801cc47	exact	91	167@0x9a8d2:91	0x7fba1	state_add_const	13	+0x41ff5fc0:13	-0x54cf4fc9:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	r8	rsi			2035	post&0x1fff	state_expr	15.7	inconsistent	0.0	0	no_train_fit	0.0
0x3138f2	167	0x9a8d2	+0x6	e8013d01f52f	exact	91	283@0xb3612:91	0x9aa81	state_mixed	27	-0x5bb08d8:14,-0x29ab08d8:13	-0x69d75971:27	+0x0:27	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	rsi	rcx			726	constant:0xaf8	constant_target	59.5	fit	100.0	17	robust	100.0
0x3138f8	283	0xb3612	+0x5	10e8017c60	exact	91	185@0x9d964:91	0xb3799	state_preserve	17	+0x0:17	+0x0:17	+0x0:17	fit	robust	100.0	32	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	rsi	rcx			381	constant:0x810	constant_target	22.6	inconsistent	0.0	0	no_train_fit	0.0
0x3138fd	185	0x9d964	+0x3	9b7b3a	exact	91	64@0x85059:91	0x9dcab	state_add_const	13	+0x7eb833b:13	-0x2158f66b:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r10	live_slot	r15				6172	(post-u16_0)&0x1fff	state_expr	7.2	inconsistent	0.0	0	no_train_fit	0.0
0x313900	64	0x85059	+0x4	f078cbc9	exact	91	268@0xb0007:91	0x8536e	state_add_const	13	+0x541c2c2:13	-0x409158a2:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r13	live_slot	rsi	r14			6177	constant:0x638	constant_target	9.9	inconsistent	0.0	0	no_train_fit	0.0
0x313904	268	0xb0007	+0x4	08543e6c	exact	91	332@0xbd36d:91	0xb0458	state_add_const	13	-0x4461a28:13	-0xa0de5a3:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r15	live_slot	r13	r10			3696	constant:0x798	constant_target	11.1	inconsistent	0.0	0	no_train_fit	0.0
0x313908	332	0xbd36d	+0x4	5197e919	exact	91	269@0xb045b:91	0xbd8ad	state_add_const	13	-0x497788ab:13	+0x5d17101f:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rsi	live_slot	r8	r11			1880	constant:0xad8	constant_target	14.1	inconsistent	0.0	0	no_train_fit	0.0
0x31390c	269	0xb045b	+0x5	003d01ffab	exact	91	257@0xadbfd:91	0xb092e	state_add_const	13	-0x2255dafb:13	-0x19c82474:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rax	live_slot	r11	r15			900	constant:0x500	constant_target	33.4	inconsistent	0.0	0	no_train_fit	0.0
0x313911	257	0xadbfd	+0x2	afc1	exact	91	66@0x855ff:91	0xadf29	state_add_const	13	+0x603bfd00:13	+0x6cd0e1c0:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r14	live_slot	rcx				2408	constant:0x560	constant_target	32.1	inconsistent	0.0	0	no_train_fit	0.0
0x313913	66	0x855ff	+0x3	79a8bc	exact	91	340@0xbf435:91	0x859f9	state_add_const	13	+0x3cb25897:13	-0x425ef7aa:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r8	live_slot	r11	rdx			7189	constant:0xa88	constant_target	8.0	inconsistent	0.0	0	no_train_fit	0.0
0x313916	340	0xbf435	+0x4	342ab300	exact	91	176@0x9c10b:91	0xbf886	state_add_const	13	-0x45b8b9ef:13	-0x6f53bbbe:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r15	live_slot	r8	r14			7554	constant:0xe0	constant_target	6.9	inconsistent	0.0	0	no_train_fit	0.0
0x31391a	176	0x9c10b	+0x4	e80152e0	exact	91	337@0xbec0e:91	0x9c3f4	state_add_const	13	-0x39d613df:13	+0x0:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r13	live_slot	r9	rcx			2512	constant:0xe0	constant_target	17.5	inconsistent	0.0	0	no_train_fit	0.0
0x31391e	337	0xbec0e	+0x4	0c9c5bb8	exact	91	66@0x855ff:91	0xbf126	state_add_const	13	-0x4b29045a:13	+0x44e067d8:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rbx	live_slot	r10	r11			7506	constant:0x210	constant_target	6.4	inconsistent	0.0	0	no_train_fit	0.0
0x313922	66	0x855ff	+0x3	5952cc	exact	91	20@0x7c62b:91	0x859f9	state_add_const	13	-0x35367338:13	+0x3ea59fb6:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r8	live_slot	r11	rdx			7189	constant:0xa88	constant_target	8.0	inconsistent	0.0	0	no_train_fit	0.0
0x313925	20	0x7c62b	+0x4	e80120f7	exact	91	261@0xaeda2:91	0x7ca96	state_add_const	13	-0xdd1c8be:13	-0x1a650b8:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rcx	consumed_slot	r14	rax	0x7ca6a	0x7ca5d	2490	constant:0x390	constant_target	18.2	inconsistent	0.0	0	no_train_fit	0.0
0x313929	261	0xaeda2	+0x6	e801af6d3d01	exact	91	347@0xc088d:91	0xaeeff	state_add_const	102	+0x4c540ad8:102	+0x0:102	+0x0:102	fit	partial	87.6	624	100.0	0	100.0	0	100.0	0	static_100	100.0	r12	live_slot	r11	rdx			250	constant:0xad8	constant_target	40.8	fit	100.0	191	partial	87.6
0x31392f	347	0xc088d	+0x4	d630ba8a	exact	91	297@0xb64d7:91	0xc0d7b	state_add_const	13	-0x7c82b8dd:13	+0x5d5e3c92:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	r8	r11			8166	constant:0x540	constant_target	8.0	inconsistent	0.0	0	no_train_fit	0.0
0x313933	297	0xb64d7	+0x3	04bb0b	exact	91	184@0x9d694:91	0xb68ff	state_add_const	13	-0x68cc9d13:13	+0xe00fc8a:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r13	live_slot	rcx	r15			6487	constant:0x620	constant_target	8.7	inconsistent	0.0	0	no_train_fit	0.0
0x313936	184	0x9d694	+0x4	b8fce801	exact	91	307@0xb8064:91	0x9d961	state_add_const	13	-0x56ed0d48:13	+0x55b2c7b6:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r13	live_slot	r8	rsi			3100	constant:0xe0	constant_target	15.2	inconsistent	0.0	0	no_train_fit	0.0
0x31393a	307	0xb8064	+0x3	3a9daf	exact	91	189@0x9e7af:91	0xb837a	state_mixed	32	-0x3ef4afa8:13,-0x99:13,-0x3ef5e280:2,+0x0:2,-0xbdd0998:1,+0x67ab4095:1	+0x0:31,-0x20000000:1	+0x0:32	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rcx	live_slot	rdx	r13			7052	constant:0x570	constant_target	6.4	inconsistent	0.0	0	no_train_fit	0.0
0x31393d	189	0x9e7af	+0x4	790044ec	exact	91	184@0x9d694:91	0x9eac9	state_add_const	13	+0x2a0e05c0:13	+0x42b2ab80:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	r11	r13			7466	constant:0x158	constant_target	8.7	inconsistent	0.0	0	no_train_fit	0.0
0x313941	184	0x9d694	+0x4	1ac9e801	exact	91	215@0xa4609:91	0x9d961	state_add_const	13	+0x14e6764a:13	-0x42c4ab80:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r13	live_slot	r8	rsi			3100	constant:0xe0	constant_target	15.2	inconsistent	0.0	0	no_train_fit	0.0
0x313945	215	0xa4609	+0x3	880a88	exact	91	337@0xbec0e:91	0xa4a5e	state_mixed	40	-0x40068693:13,-0x3000a89:13,-0x15043a89:13,-0x3020949:1	+0x5966d257:40	+0x0:40	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r14	live_slot	r8	rcx			7122	u16_0	direct_u16	100.0	fit	100.0	9	robust	100.0
0x313948	337	0xbec0e	+0x4	44825c0b	exact	91	123@0x91a59:91	0xbf126	state_add_const	13	-0x9009979:13	-0x53669a27:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rbx	live_slot	r10	r11			7506	constant:0x210	constant_target	6.4	inconsistent	0.0	0	no_train_fit	0.0
0x31394c	123	0x91a59	+0x4	3486e801	exact	91	215@0xa4609:91	0x91e7f	state_add_const	13	+0x634d6d6d:13	-0x3030:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	r8	rdi			2829	constant:0x90	constant_target	11.9	inconsistent	0.0	0	no_train_fit	0.0
0x313950	215	0xa4609	+0x3	100848	exact	91	258@0xadf2c:91	0xa4a5e	state_mixed	15	-0x5e4e137c:13,-0x6d4d577e:1,+0x773cf13f:1	+0x5966d257:15	+0x0:15	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r14	live_slot	r8	rcx			7122	u16_0	direct_u16	100.0	fit	100.0	9	robust	100.0
0x313953	258	0xadf2c	+0x4	b3e0850b	exact	91	123@0x91a59:91	0xae32f	state_add_const	13	+0x4d034ba9:13	-0x660f8927:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r11	live_slot	r10	rcx			9696	post&0x1fff	state_expr	7.1	inconsistent	0.0	0	no_train_fit	0.0
0x313957	123	0x91a59	+0x4	ce2be801	exact	91	215@0xa4609:91	0x91e7f	state_add_const	13	-0x2ead9293:13	+0x6eecafd0:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	r8	rdi			2829	constant:0x90	constant_target	11.9	inconsistent	0.0	0	no_train_fit	0.0
0x31395b	215	0xa4609	+0x3	e80588	exact	91	189@0x9e7af:91	0xa4a5e	state_add_const	13	-0x195474ee:13	+0x5966d257:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r14	live_slot	r8	rcx			7122	u16_0	direct_u16	100.0	fit	100.0	9	robust	100.0
0x31395e	189	0x9e7af	+0x4	39d8f0a1	exact	91	176@0x9c10b:91	0x9eac9	state_add_const	13	+0x5220557d:13	-0x66baf155:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	r11	r13			7466	constant:0x158	constant_target	8.7	inconsistent	0.0	0	no_train_fit	0.0
0x313962	176	0x9c10b	+0x4	e801e74f	exact	91	337@0xbec0e:91	0x9c3f4	state_add_const	13	-0xbe297a7:13	-0x14b22a15:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r13	live_slot	r9	rcx			2512	constant:0xe0	constant_target	17.5	inconsistent	0.0	0	no_train_fit	0.0
0x313966	337	0xbec0e	+0x4	007bb049	exact	91	28@0x7e390:91	0xbf126	state_add_const	13	+0x2ba4aafd:13	+0x61f749a7:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rbx	live_slot	r10	r11			7506	constant:0x210	constant_target	6.4	inconsistent	0.0	0	no_train_fit	0.0
0x31396a	28	0x7e390	+0x3	d803d2	exact	91	123@0x91a59:91	0x7e7ca	state_add_const	13	-0x541ef2:13	-0x21d3d27d:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r11	live_slot	rbx	r14			8351	u16_0	direct_u16	100.0	fit	100.0	9	robust	100.0
0x31396d	123	0x91a59	+0x4	566be801	exact	91	114@0x90319:91	0x91e7f	state_add_const	13	-0x9218f6b:13	+0xdd44641:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	r8	rdi			2829	constant:0x90	constant_target	11.9	inconsistent	0.0	0	no_train_fit	0.0
0x313971	114	0x90319	+0x4	650229c6	exact	91	215@0xa4609:91	0x90893	state_add_const	13	+0x3114ff3d:13	+0x784bf44c:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	r11	rdx			7732	constant:0x210	constant_target	9.0	inconsistent	0.0	0	no_train_fit	0.0
0x313975	215	0xa4609	+0x3	c00524	exact	91	184@0x9d694:91	0xa4a5e	state_add_const	13	+0x657d0649:13	+0x5966d257:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r14	live_slot	r8	rcx			7122	u16_0	direct_u16	100.0	fit	100.0	9	robust	100.0
0x313978	184	0x9d694	+0x4	5afbe801	exact	91	307@0xb8064:91	0x9d961	state_add_const	13	+0x4007f437:13	-0x65683b69:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r13	live_slot	r8	rsi			3100	constant:0xe0	constant_target	15.2	inconsistent	0.0	0	no_train_fit	0.0
0x31397c	307	0xb8064	+0x3	cc9daf	exact	91	189@0x9e7af:91	0xb837a	state_mixed	22	-0x3f06ae4a:13,-0x3e864a4a:9	-0x82:22	+0x0:22	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rcx	live_slot	rdx	r13			7052	constant:0x570	constant_target	6.4	inconsistent	0.0	0	no_train_fit	0.0
0x31397f	189	0x9e7af	+0x4	28005cea	exact	91	123@0x91a59:91	0x9eac9	state_const_post	22	+0x2a1c03d8:13,+0x299c03d8:9	+0x4a44ab70:13,+0x3634ab70:9	+0x0:22	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	r11	r13			7466	constant:0x158	constant_target	8.7	inconsistent	0.0	0	no_train_fit	0.0
0x313983	123	0x91a59	+0x4	362be801	exact	91	114@0x90319:91	0x91e7f	state_add_const	13	-0x50978f6b:13	-0x80a000:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	r8	rdi			2829	constant:0x90	constant_target	11.9	inconsistent	0.0	0	no_train_fit	0.0
0x313987	114	0x90319	+0x4	f5138949	exact	91	185@0x9d964:91	0x90893	state_add_const	13	-0x4002d233:13	-0x49bba594:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	r11	rdx			7732	constant:0x210	constant_target	9.0	inconsistent	0.0	0	no_train_fit	0.0
0x31398b	185	0x9d964	+0x3	1b873a	exact	91	174@0x9bd8f:91	0x9dcab	state_add_const	13	-0x47cf1abf:13	+0x50ca054f:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r10	live_slot	r15				6172	(post-u16_0)&0x1fff	state_expr	7.2	inconsistent	0.0	0	no_train_fit	0.0
0x31398e	174	0x9bd8f	+0x4	cd0fe801	exact	91	189@0x9e7af:91	0x9c08c	state_add_const	13	-0x51e5698c:13	+0x0:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r15	live_slot	r8	rsi			3318	constant:0x390	constant_target	13.4	inconsistent	0.0	0	no_train_fit	0.0
0x313992	189	0x9e7af	+0x4	8d4c18e2	exact	91	215@0xa4609:91	0x9eac9	state_add_const	13	+0x524ef5ed:13	-0x6ece095:13	+0x0:13	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	r11	r13			7466	constant:0x158	constant_target	8.7	inconsistent	0.0	0	no_train_fit	0.0
0x313996	215	0xa4609	+0x3	8005fc	exact	91	176@0x9c10b:91	0xa4a5e	state_mixed	27	-0x531d5961:13,+0x20a5374:13,+0x657d4575:1	+0xc0a4436:13,-0x501fe4a:13,+0x5966d257:1	+0x0:27	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r14	live_slot	r8	rcx			7122	u16_0	direct_u16	100.0	fit	100.0	9	robust	100.0
