block	start_vm_ip	end_vm_ip	row_kind	source_entry	source_target	target_entry	target	delta	bytes	byte_status	operand_min_len	operand_shape	semantic_ir	state_ir	state_effect_ir	dispatch_ir	dispatch_expr_ir	ip_advance_expr_ir	validation	provenance
52	0x11d963	0x11d967	exact_instruction	243	0xaab6a	114	114@0x90319:1	+0x4	459be801	exact	0x4		next = 114@0x90319:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ 0x47b31677 | flags0 | state0 | 0x5f60d018 + state0 + 0x398f70f4 & 0x4ec4a2f1 ^ 0x57df388c & flags0 | state0 | 0x5f60d018 + state0 + 0x398f70f4 & 0x4ec4a2f1 & state0 ^ 0x47b31677 | flags0 | state0 | 0x5f60d018 + state0 + 0x398f70f4 & 0x4ec4a2f1 - 0x289ce9b6 + u16_0 - state0 ^ 0x47b31677 | flags0 | state0 | 0x5f60d018 + state0 + 0x398f70f4 & 0x4ec4a2f1 ^ 0x57df388c & flags0 | state0 | 0x5f60d018 + state0 + 0x398f70f4 & 0x4ec4a2f1 & state0 ^ 0x47b31677 | flags0 | state0 | 0x5f60d018 + state0 + 0x398f70f4 & 0x4ec4a2f1 - 0x289ce9b6 ^ 0xbdd98a5	static_100	constant_target:constant:0x998; transfer_slot=66=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 ^ 0x47b31677)) | (mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)))) ^ 0x57df388c)) & (mask32((mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)) & (mask32((mask32((mask32(state0 ^ 0x47b31677)) | (mask32((m...#5148afdaf710;62=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 ^ 0x47b31677)) | (mask32((mask32((mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)) + 0x398f70f4)) & 0x4ec4a2f1)))) ^ 0x57df388c)) & (mask32((mask32((mask32((mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)...#222bd96ac46a	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
52	0x11d967	0x11d96b	exact_instruction	114	0x90319	199	199@0xa0631:1	+0x4	d16726a8	exact	0x4		next = 199@0xa0631:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d ^ u16_2 + state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 & 0x1c8b6fee ^ 0x6b040388 - u16_0 + state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d ^ u16_2 + state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 & 0x1c8b6fee ^ 0x6b040388 + 0x667e49d1	static_100	constant_target:constant:0x210; transfer_slot=51=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)))) & 0x292b555d)) ^ (mask32((mask32(u16_2 + (...#81b58d825e9e;36=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) - 0x3dca653f)) ^ 0x671da5f4)) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5...#8fb5e76f8e85;28=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)))) & 0x292b555d)) ^ (mask32((mask32(u16_2 + (...#47086c370ce0;13=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) - 0x3dca653f)) ^ 0x671da5f4)) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5...#d1f0a102e70e	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
52	0x11d96b	0x11d96e	exact_instruction	199	0xa0631	157	157@0x98a9a:1	+0x3	f71a9a	exact	0x3		next = 157@0x98a9a:1, ip += +0x3; dispatch_model=static_100; state=state_add_const	state_add_const	state0 + b2 + flags0 ^ 0x7353b039 - 0x24d1328a ^ 0x7e708197 & 0x20d5418 + flags0 ^ 0x7353b039 - 0x24d1328a	static_100	constant_target:constant:0x810; transfer_slot=106=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 + (mask32(b2 + flags0)))) ^ 0x7e708197)) & 0x20d5418)) + flags0)))) + 0x3030bb89)) & 0xffff;22=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 + (mask32(b2 + (mask32((mask32(flags0 ^ 0x7353b039)) - 0x24d1328a)))))) ^ 0x7e708197)) & 0x20d5418)) + (mask32((mask32(flags0 ^ 0x7353b039)) - 0x24d1328a)))))) + 0x3030bb89)) & 0xffff	128=0x3	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
52	0x11d96e	0x11d972	exact_instruction	157	0x98a9a	315	315@0xb9451:1	+0x4	f3972301	exact	0x4		next = 315@0xb9451:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ 0x2f4dfd84 + u16_2 | 0x1f5cd114 - flags0 + 0x3f0d8c6a + 0x2832271c ^ 0x520e3305 & 0x7edaa354 ^ 0x68e1604d ^ 0x3d2638af & state0 ^ 0x2f4dfd84 + u16_2 ^ u16_0 + state0 ^ 0x2f4dfd84 + u16_2 | 0x1f5cd114 - flags0 + 0x3f0d8c6a + 0x2832271c ^ 0x520e3305 & 0x7edaa354 ^ 0x68e1604d ^ 0x3d2638af & state0 ^ 0x2f4dfd84 + u16_2 ^ 0x17d39c9f	static_100	constant_target:constant:0x210; transfer_slot=79=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)) | 0x1f5cd114)) - (mask32((mask32(flags0 ^ 0x3d2638af)) & (mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)))))))) ^ 0x17d39c9f)) & 0xffff;49=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)) | 0x1f5cd114)) - (mask32((mask32((mask32(flags0 + 0x3f0d8c6a)) ^ 0x3d2638af)) & (mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)))))))) ^ 0x17d39c9f)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
52	0x11d972	0x11d976	exact_instruction	315	0xb9451	66	66@0x855ff:1	+0x4	e80161f2	exact	0x4		next = 66@0x855ff:1, ip += +0x4; dispatch_model=static_100; state=state_mixed	state_mixed	state0 & 0x7562ddb5 ^ 0x25ede89c - 0x19140c1b ^ flags0 ^ 0x285c750c | u16_2 ^ 0x42c7f071	static_100	constant_target:constant:0xe0; transfer_slot=128=(mask32(u16_2 ^ 0x42c7f071)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
52	0x11d976	0x11d979	exact_instruction	66	0x855ff	189	189@0x9e7af:1	+0x3	de568c	exact	0x3		next = 189@0x9e7af:1, ip += +0x3; dispatch_model=static_100; state=state_add_const	state_add_const	state0 & 0x2f6cb1f6 - b2 ^ state0 & 0x2f6cb1f6 ^ 0x745ff1d2 & 0x13de2cdd - flags0 - 0x50170614 | 0x7167293a ^ 0x42a6ffd6 ^ u16_0 - state0 & 0x2f6cb1f6 - b2 ^ state0 & 0x2f6cb1f6 ^ 0x745ff1d2 & 0x13de2cdd - flags0 - 0x50170614 | 0x7167293a ^ 0x42a6ffd6 - 0x3cd18153	static_100	constant_target:constant:0xa88; transfer_slot=99=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 & 0x2f6cb1f6)) - (mask32(b2 ^ (mask32(state0 & 0x2f6cb1f6)))))) ^ 0x745ff1d2)) & 0x13de2cdd)) - (mask32(flags0 ^ 0x42a6ffd6)))))) - 0x3cd18153)) & 0xffff;29=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 & 0x2f6cb1f6)) - (mask32(b2 ^ (mask32(state0 & 0x2f6cb1f6)))))) ^ 0x745ff1d2)) & 0x13de2cdd)) - (mask32((mask32((mask32(flags0 - 0x50170614)) | 0x7167293a)) ^ 0x42a6ffd6)))))) - 0x3cd18153)) & 0xffff	128=0x3	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
52	0x11d979	0x11d97d	exact_instruction	189	0x9e7af	203	203@0xa1484:1	+0x4	6387dca5	exact	0x4		next = 203@0xa1484:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 & 0x160e4f34 + u16_2 + state0 & 0x160e4f34 ^ 0x2a1ce984	static_100	constant_target:constant:0x158; transfer_slot=128=(mask32((mask32(u16_2 + (mask32(state0 & 0x160e4f34)))) ^ 0x2a1ce984)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
52	0x11d97d	0x11d981	exact_instruction	203	0xa1484	26	26@0x7dbbb:1	+0x4	d79823d7	exact	0x4		next = 26@0x7dbbb:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 - flags0 + 0x97da242 & flags0 + 0x97da242 ^ 0x370370f1 | 0x1f1759c | flags0 + 0x97da242 & state0 - flags0 + 0x97da242 & flags0 + 0x97da242 ^ 0x370370f1 | 0x1f1759c & 0x71376753 + 0x2c217984 | 0x24d2add8 & 0x6ef19bee - flags0 + 0x97da242 & state0 - flags0 + 0x97da242 & flags0 + 0x97da242 ^ 0x370370f1 | 0x1f1759c & 0x71376753 + 0x2c217984 - 0x32825086 - 0x1f5b0269 & u16_0 ^ 0x4ccb9807	static_100	state_expr:post&0x1fff; transfer_slot=128=(mask32(u16_0 ^ 0x4ccb9807)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
52	0x11d981	0x11d985	exact_instruction	26	0x7dbbb	185	185@0x9d964:1	+0x4	0ac7e801	exact	0x4		next = 185@0x9d964:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 - 0x471264ca + flags0 - state0 ^ 0x5fcdb203 & 0x637d285c + 0x44b4a975 ^ state0 - 0x471264ca | 0x2a01f150 | 0x7bdf07f3 + 0x104dd6df ^ 0x505df542 ^ 0xe71ae1d & 0x6dbe9345 + 0x521a2f7b + state0 - 0x471264ca + 0x1bfb4659 - u16_0 ^ state0 - 0x471264ca + flags0 - state0 ^ 0x5fcdb203 & 0x637d285c + 0x44b4a975 ^ state0 - 0x471264ca | 0x2a01f150 | 0x7bdf07f3 + 0x104dd6df ^ 0x505df542 ^ 0xe71ae1d & 0x6dbe9345 + 0x521a2f7b + state0 - 0x471264ca + 0x1bfb4659 ^ 0x6f23a80c	static_100	constant_target:constant:0x4e8; transfer_slot=48=(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) | 0x7bdf07f3)) + 0x104dd6df)) ^ 0x505df542)) ^ 0xe71ae1d)) + (mask32((mask32(state0 -...#d83963d64636;43=(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) & 0x637d285c)) + 0x44b4a975)) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) | 0x7bdf07f3)) + 0x104dd6df)) ^ 0x505df...#43f92fd4e4c8;26=(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) & 0x637d285c)) + 0x44b4a975)) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) + (mask32((mask32(state0 - 0x471264ca)) + 0x1bfb4659)))))))) ^ 0x6f23a80c)) & 0xffff;11=(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) + (mask32((mask32(state0 - 0x471264ca)) + 0x1bfb4659)))))))) ^ 0x6f23a80c)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
52	0x11d985	0x11d988	exact_instruction	185	0x9d964	172	172@0x9b68a:1	+0x3	6f203a	exact	0x3		next = 172@0x9b68a:1, ip += +0x3; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ flags0 | 0x17e55682 ^ 0x2000c224 & 0x1f29f35 + flags0 | 0x17e55682 + 0x28030c24 ^ 0x30d03eec | 0x7fa981a ^ 0x5ea8d1c5 | u16_0 ^ state0 ^ flags0 | 0x17e55682 ^ 0x2000c224 & 0x1f29f35 + flags0 | 0x17e55682 + 0x28030c24 ^ 0x30d03eec | 0x7fa981a ^ 0x5ea8d1c5	static_100	state_expr:(post-u16_0)&0x1fff; transfer_slot=128=(mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 ^ (mask32(flags0 | 0x17e55682)))) ^ 0x2000c224)) & 0x1f29f35)) + (mask32((mask32((mask32((mask32((mask32(flags0 | 0x17e55682)) + 0x28030c24)) ^ 0x30d03eec)) | 0x7fa981a)) ^ 0x5ea8d1c5)))))) & 0xffff	128=0x3	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
52	0x11d988	0x11d98c	exact_instruction	172	0x9b68a	347	347@0xc088d:1	+0x4	a959eb00	exact	0x4		next = 347@0xc088d:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ 0x7070916c - 0x6ecee241 + u16_0 ^ state0 ^ 0x7070916c - 0x6ecee241 ^ flags0 ^ 0x15bf847f & state0 | 0x3eba9edf | u16_2 ^ 0x715f0a33	static_100	constant_target:constant:0xe0; transfer_slot=128=(mask32(u16_2 ^ 0x715f0a33)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
52	0x11d98c	0x11d990	exact_instruction	347	0xc088d	305	305@0xb78b0:1	+0x4	0e823003	exact	0x4		next = 305@0xb78b0:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 | flags0 + 0x6fa972f0 | flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 ^ 0x5cf483c7 & flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 | 0x6630614f ^ 0x1a7ef2ae | state0 | flags0 + 0x6fa972f0 | flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 ^ 0x5cf483c7 & flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 | 0x6630614f ^ 0x1a7ef2ae | state0 | flags0 + 0x6fa972f0 | flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 ^ 0x5cf483c7 + u16_2 + flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 | 0x6630614f ^ 0x1a7ef2ae | state0 | flags0 + 0x6fa972f0 | flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 ^ 0x5cf483c7 - flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 | 0x6630614f ^ 0x1a7ef2ae | state0 | flags0 + 0x6fa972f0 | flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 ^ 0x5cf483c7 ^ 0x7bd54e39 - 0x10871fd8	static_100	constant_target:constant:0x540; transfer_slot=92=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))) | (mask32((mask32(flags0 ^ (mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))) & 0x45223942)))) + (mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))) | 0x2efc96c5)))))) ^ 0...#38484e2d9466;36=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))) | (mask32((mask32(flags0 ^ (mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))) & 0x45223942)))) + (mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))) | 0x2efc96c5)))))) ^ 0...#672c9fb24e71	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
52	0x11d990	0x11d994	exact_instruction	305	0xb78b0	18	18@0x7be9b:1	+0x4	7517e801	exact	0x4		next = 18@0x7be9b:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 & u16_0 + state0	static_100	state_expr:(state+u16_0)&0x1fff; transfer_slot=128=(mask32(u16_0 + state0)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
52	0x11d994	0x11d997	exact_instruction	18	0x7be9b	43	43@0x8173d:1	+0x3	f8212e	exact	0x3		next = 43@0x8173d:1, ip += +0x3; dispatch_model=static_100; state=state_add_const	state_add_const	state0 & flags0 | 0x954df65 + 0x5b466f3b - 0x6382ce20 & flags0 | 0x954df65 + 0x5b466f3b - u16_0 - state0 & flags0 | 0x954df65 + 0x5b466f3b - 0x6382ce20 & flags0 | 0x954df65 + 0x5b466f3b	static_100	direct_u16:u16_0&0xfff; transfer_slot=99=(mask32(u16_0 - (mask32((mask32((mask32(state0 & flags0)) - 0x6382ce20)) & flags0)))) & 0xffff;29=(mask32(u16_0 - (mask32((mask32((mask32(state0 & (mask32((mask32(flags0 | 0x954df65)) + 0x5b466f3b)))) - 0x6382ce20)) & (mask32((mask32(flags0 | 0x954df65)) + 0x5b466f3b)))))) & 0xffff	128=0x3	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
52	0x11d997	0x11d99b	exact_instruction	43	0x8173d	114	114@0x90319:1	+0x4	1c68701f	exact	0x4		next = 114@0x90319:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ u16_2 ^ state0	static_100	constant_target:constant:0xd0; transfer_slot=128=(mask32((mask32(u16_0 ^ (mask32(state0 ^ (mask32(u16_2 ^ state0)))))) - 0x64d373dc)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
52	0x11d99b	0x11d99f	exact_instruction	114	0x90319	346	346@0xc0535:1	+0x4	ff88d8cb	exact	0x4		next = 346@0xc0535:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d ^ u16_2 + state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 & 0x1c8b6fee ^ 0x6b040388 - u16_0 + state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d ^ u16_2 + state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 & 0x1c8b6fee ^ 0x6b040388 + 0x667e49d1	static_100	constant_target:constant:0x210; transfer_slot=51=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)))) & 0x292b555d)) ^ (mask32((mask32(u16_2 + (...#81b58d825e9e;36=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) - 0x3dca653f)) ^ 0x671da5f4)) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5...#8fb5e76f8e85;28=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)))) & 0x292b555d)) ^ (mask32((mask32(u16_2 + (...#47086c370ce0;13=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) - 0x3dca653f)) ^ 0x671da5f4)) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5...#d1f0a102e70e	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
52	0x11d99f	0x11d9a3	exact_instruction	346	0xc0535	43	43@0x8173d:1	+0x4	7a93e801	exact	0x4		next = 43@0x8173d:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ flags0 ^ 0x3f746ab3 ^ 0x3f5501a6 ^ 0x45fbcef1	static_100	constant_target:constant:0xe0; transfer_slot=74=(mask32((mask32(u16_0 ^ (mask32(state0 ^ (mask32(flags0 ^ 0x45fbcef1)))))) + 0x7f7eb061)) & 0xffff;54=(mask32((mask32(u16_0 ^ (mask32(state0 ^ (mask32((mask32((mask32(flags0 ^ 0x3f746ab3)) ^ 0x3f5501a6)) ^ 0x45fbcef1)))))) + 0x7f7eb061)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
52	0x11d9a3	0x11d9a7	exact_instruction	43	0x8173d	337	337@0xbec0e:1	+0x4	fabd9ec3	exact	0x4		next = 337@0xbec0e:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ u16_2 ^ state0	static_100	constant_target:constant:0xd0; transfer_slot=128=(mask32((mask32(u16_0 ^ (mask32(state0 ^ (mask32(u16_2 ^ state0)))))) - 0x64d373dc)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
