source_block	source_range	target_block	target_range	class	events	unique_start_ips	top_sources	top_targets	top_deltas	byte_statuses
68	0x11eb9a-0x11edcf	68	0x11eb9a-0x11edcf	intra_block	149	149	258:8,347:7,18:7,340:7,28:6,337:6,123:6,307:5	258:8,347:7,18:7,340:7,28:6,337:6,123:6,307:5	+0x4:94,+0x3:38,+0x5:7,+0x2:6,+0x6:4	exact:149
84	0x121c91-0x121ec6	84	0x121c91-0x121ec6	intra_block	149	149	340:11,189:10,307:9,28:7,297:7,18:6,305:5,258:5	340:11,189:10,307:9,28:7,297:7,18:6,305:5,258:5	+0x4:94,+0x3:38,+0x5:7,+0x2:6,+0x6:4	exact:149
109	0x17241b-0x17264d	109	0x17241b-0x17264d	intra_block	149	149	66:9,114:7,347:7,189:6,185:6,43:5,307:5,28:5	66:9,114:7,347:7,189:6,185:6,43:5,307:5,28:5	+0x4:96,+0x3:38,+0x2:6,+0x5:6,+0x6:3	exact:149
321	0x31ec78-0x31eead	321	0x31ec78-0x31eead	intra_block	149	149	64:9,18:7,157:7,307:7,347:7,114:6,337:5,243:5	64:9,18:7,157:7,307:7,347:7,114:6,161:6,337:5	+0x4:94,+0x3:38,+0x5:7,+0x2:6,+0x6:4	exact:149
322	0x31eebb-0x31f0f0	322	0x31eebb-0x31f0f0	intra_block	149	149	66:8,258:7,340:7,199:7,337:6,28:6,172:5,114:5	66:8,258:7,340:7,199:7,337:6,28:6,172:5,114:5	+0x4:94,+0x3:38,+0x5:7,+0x2:6,+0x6:4	exact:149
330	0x332477-0x3326a9	330	0x332477-0x3326a9	intra_block	149	149	114:8,18:7,64:7,123:7,340:6,347:6,199:6,185:5	114:8,123:8,18:7,64:7,340:6,347:6,199:6,185:5	+0x4:96,+0x3:38,+0x2:6,+0x5:6,+0x6:3	exact:149
332	0x33293d-0x332b71	332	0x33293d-0x332b71	intra_block	149	149	297:8,64:8,114:8,189:6,199:6,337:6,168:5,28:5	297:8,64:8,114:8,189:6,199:6,337:6,168:5,28:5	+0x4:95,+0x3:38,+0x2:6,+0x5:6,+0x6:4	exact:149
365	0x338f7a-0x3391ac	365	0x338f7a-0x3391ac	intra_block	149	149	347:11,64:7,185:7,297:6,28:6,196:6,307:6,157:5	347:11,64:7,185:7,297:6,28:6,196:6,307:6,157:5	+0x4:96,+0x3:38,+0x2:6,+0x5:6,+0x6:3	exact:149
367	0x339440-0x339674	367	0x339440-0x339674	intra_block	149	149	189:10,28:9,114:6,307:6,337:6,258:5,199:5,297:5	189:10,28:9,114:6,307:6,337:6,258:5,199:5,297:5	+0x4:95,+0x3:38,+0x2:6,+0x5:6,+0x6:4	exact:149
228	0x30e872-0x30ea96	228	0x30e872-0x30ea96	intra_block	145	145	199:8,340:7,43:7,258:7,337:7,28:6,189:6,185:6	199:8,340:7,43:7,258:7,337:7,28:6,189:6,185:6	+0x4:95,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:145
283	0x315df3-0x316016	283	0x315df3-0x316016	intra_block	145	145	258:10,185:8,18:8,64:6,157:6,307:6,337:6,176:6	258:10,185:8,18:8,64:6,157:6,307:6,337:6,176:6	+0x4:93,+0x3:37,+0x2:6,+0x5:6,+0x6:3	exact:145
24	0xd718e-0xd73ae	24	0xd718e-0xd73ae	intra_block	144	144	64:9,114:8,43:7,199:6,347:6,18:6,185:5,66:5	64:9,114:8,43:7,199:6,347:6,18:6,174:6,185:5	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:144
94	0x128952-0x128b72	94	0x128952-0x128b72	intra_block	144	144	185:9,340:8,64:7,347:7,66:7,258:6,307:6,161:6	185:9,340:8,64:7,347:7,66:7,258:6,307:6,161:6	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:144
123	0x176883-0x176aa5	123	0x176883-0x176aa5	intra_block	144	144	28:9,347:8,340:8,258:8,199:7,114:7,196:6,66:6	28:9,347:8,340:8,258:8,199:7,114:7,196:6,66:6	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:4	exact:144
136	0x18b66f-0x18b88f	136	0x18b66f-0x18b88f	intra_block	144	144	337:8,18:8,307:7,340:7,215:6,347:6,114:6,346:5	337:8,18:8,307:7,340:7,215:6,347:6,114:6,346:5	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:144
141	0x18c088-0x18c2a6	141	0x18c088-0x18c2a6	intra_block	144	144	114:9,66:8,315:7,258:7,337:6,172:5,64:5,157:5	114:9,66:8,315:7,258:7,337:6,172:5,64:5,157:5	+0x4:93,+0x3:37,+0x2:6,+0x5:5,+0x6:3	exact:144
229	0x30eaa0-0x30ecc1	229	0x30eaa0-0x30ecc1	intra_block	144	144	114:8,340:7,189:7,185:7,66:6,18:6,315:5,297:5	114:8,340:7,189:7,185:7,66:6,18:6,315:5,297:5	+0x4:93,+0x3:37,+0x5:6,+0x2:5,+0x6:3	exact:144
239	0x31021c-0x31043c	239	0x31021c-0x31043c	intra_block	144	144	337:10,18:7,114:6,66:6,64:6,307:6,189:5,185:5	337:10,18:7,114:6,66:6,64:6,307:6,189:5,185:5	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:144
285	0x316291-0x3164b1	285	0x316291-0x3164b1	intra_block	144	144	28:8,18:7,337:7,189:7,64:6,287:6,307:6,114:6	28:8,18:7,337:7,189:7,64:6,287:6,307:6,114:6	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:144
440	0x34518b-0x3453ab	440	0x34518b-0x3453ab	intra_block	144	144	258:10,199:7,18:7,64:7,28:6,172:5,297:5,268:5	258:10,199:7,18:7,64:7,28:6,172:5,297:5,268:5	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:144
443	0x360614-0x360834	443	0x360614-0x360834	intra_block	144	144	337:11,66:7,185:7,347:7,28:6,340:6,297:6,20:6	337:11,66:7,185:7,347:7,28:6,340:6,297:6,20:6	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:144
452	0x361e2c-0x36204c	452	0x361e2c-0x36204c	intra_block	144	144	258:11,307:11,189:8,199:5,268:5,33:5,185:5,43:5	258:11,307:11,189:8,199:5,268:5,33:5,185:5,43:5	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:144
462	0x36359b-0x3637bb	462	0x36359b-0x3637bb	intra_block	144	144	189:8,114:8,168:7,28:7,66:6,337:6,307:5,287:5	189:8,114:8,168:7,28:7,66:6,337:6,158:6,307:5	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:144
50	0x11cd05-0x11cf21	50	0x11cd05-0x11cf21	intra_block	143	143	18:10,114:10,337:7,199:6,196:6,297:6,305:5,258:5	18:10,114:10,337:7,199:6,196:6,297:6,305:5,258:5	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
67	0x11e970-0x11eb8c	67	0x11e970-0x11eb8c	intra_block	143	143	64:11,199:8,189:8,307:6,340:6,28:5,18:5,215:5	64:11,199:8,189:8,307:6,340:6,28:5,18:5,215:5	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
100	0x170dbf-0x170fdb	100	0x170dbf-0x170fdb	intra_block	143	143	185:10,347:9,64:9,337:7,158:7,297:6,189:6,157:5	185:10,347:9,64:9,337:7,158:7,297:6,189:6,157:5	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
101	0x170fe9-0x171205	101	0x170fe9-0x171205	intra_block	143	143	64:9,337:9,18:7,157:7,114:6,347:5,185:5,307:5	64:9,337:9,18:7,157:7,114:6,347:5,185:5,307:5	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
105	0x171a25-0x171c41	105	0x171a25-0x171c41	intra_block	143	143	337:8,340:7,64:7,158:7,297:6,18:6,28:6,307:5	337:8,340:7,64:7,158:7,297:6,18:6,28:6,307:5	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
106	0x171c4f-0x171e6b	106	0x171c4f-0x171e6b	intra_block	143	143	114:8,337:8,215:7,189:7,18:7,347:7,307:6,157:5	114:8,337:8,215:7,189:7,18:7,347:7,307:6,157:5	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
110	0x17265b-0x172877	110	0x17265b-0x172877	intra_block	143	143	28:11,189:9,307:7,258:6,176:6,185:5,114:5,337:5	28:11,189:9,307:7,258:6,176:6,185:5,114:5,337:5	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
111	0x172885-0x172aa1	111	0x172885-0x172aa1	intra_block	143	143	18:10,258:9,64:7,43:6,307:6,215:6,340:6,174:6	18:10,258:9,64:7,174:7,43:6,307:6,215:6,340:6	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
115	0x1732c1-0x1734dd	115	0x1732c1-0x1734dd	intra_block	143	143	258:8,199:8,64:8,215:7,189:7,114:6,18:6,158:6	258:8,199:8,64:8,215:7,189:7,114:6,18:6,158:6	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
116	0x1734eb-0x173707	116	0x1734eb-0x173707	intra_block	143	143	114:9,28:8,64:8,185:7,18:7,33:6,123:6,340:5	114:9,28:8,64:8,185:7,18:7,33:6,123:6,340:5	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
120	0x173f27-0x174143	120	0x173f27-0x174143	intra_block	143	143	189:8,18:8,114:7,203:7,337:7,185:6,66:5,307:5	189:8,18:8,114:7,203:7,337:7,185:6,66:5,307:5	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
121	0x174151-0x17436d	121	0x174151-0x17436d	intra_block	143	143	28:8,258:7,189:6,64:6,66:6,123:6,307:5,337:5	28:8,258:7,189:6,64:6,66:6,123:6,307:5,337:5	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
164	0x1ecde3-0x1ecfff	164	0x1ecde3-0x1ecfff	intra_block	143	143	114:8,340:7,258:7,28:6,18:6,199:6,185:6,196:5	114:8,340:7,258:7,28:6,18:6,199:6,185:6,196:5	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
165	0x1ed00d-0x1ed229	165	0x1ed00d-0x1ed229	intra_block	143	143	258:9,64:7,18:6,66:6,185:5,168:5,347:5,199:5	258:9,64:7,18:6,66:6,185:5,168:5,347:5,199:5	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
224	0x2c023e-0x2c045a	224	0x2c023e-0x2c045a	intra_block	143	143	114:8,258:8,28:7,66:6,307:6,168:6,64:6,161:6	114:8,258:8,28:7,66:6,307:6,168:6,64:6,161:6	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
302	0x31cd9a-0x31cfb6	302	0x31cd9a-0x31cfb6	intra_block	143	143	189:8,114:7,297:7,199:7,66:7,337:6,347:5,315:5	189:8,114:7,297:7,199:7,66:7,337:6,174:6,347:5	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
304	0x31d281-0x31d49d	304	0x31d281-0x31d49d	intra_block	143	143	337:8,189:8,18:7,258:7,28:6,196:5,66:5,185:5	337:8,189:8,18:7,258:7,28:6,196:5,66:5,185:5	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
306	0x31d768-0x31d984	306	0x31d768-0x31d984	intra_block	143	143	337:8,189:8,28:7,18:7,340:6,199:6,215:6,157:5	337:8,189:8,28:7,18:7,340:6,199:6,215:6,157:5	+0x4:93,+0x3:37,+0x2:5,+0x5:5,+0x6:3	exact:143
380	0x33c774-0x33c994	380	0x33c774-0x33c994	intra_block	143	143	28:10,114:9,337:7,347:7,307:6,268:5,18:5,66:4	28:10,114:9,337:7,347:7,307:6,268:5,18:5,66:4	+0x4:91,+0x3:37,+0x2:5,+0x6:5,+0x5:5	exact:143
534	0x36fcb6-0x36fed4	534	0x36fcb6-0x36fed4	intra_block	143	143	18:10,64:8,176:8,114:7,28:7,337:6,340:6,66:6	18:10,64:8,176:8,114:7,28:7,337:6,340:6,66:6	+0x4:92,+0x3:37,+0x2:5,+0x5:5,+0x6:4	exact:143
485	0x36849d-0x3686b9	485	0x36849d-0x3686b9	intra_block	142	142	189:8,64:7,66:7,258:7,199:5,185:5,114:5,184:5	189:8,64:7,66:7,258:7,199:5,185:5,114:5,184:5	+0x4:90,+0x3:37,+0x2:5,+0x6:5,+0x5:5	exact:142
509	0x36beee-0x36c10a	509	0x36beee-0x36c10a	intra_block	142	142	340:9,337:8,258:7,18:7,28:7,185:6,157:6,243:5	340:9,337:8,258:7,18:7,28:7,185:6,157:6,243:5	+0x4:90,+0x3:37,+0x2:5,+0x6:5,+0x5:5	exact:142
146	0x1a4dbb-0x1a4fc9	146	0x1a4dbb-0x1a4fc9	intra_block	138	138	297:10,28:7,258:6,123:6,144:4,337:4,114:4,189:4	297:10,28:7,258:6,123:6,144:4,337:4,114:4,189:4	+0x4:71,+0x3:31,+0x5:15,+0x2:14,+0x6:7	exact:138
542	0x370770-0x3707a0	542	0x370770-0x3707a0	intra_block	137	12	114:27,171:26,168:26,215:26,332:26,354:1,199:1,140:1	114:27,168:26,215:26,332:26,245:26,199:1,140:1,157:1	+0x4:80,+0x2:28,+0x3:27,+0x6:1,+0x5:1	exact:137
125	0x176c95-0x176e97	125	0x176c95-0x176e97	intra_block	136	136	307:9,340:9,337:8,28:8,185:7,114:6,157:5,189:5	307:9,340:9,337:8,28:8,185:7,114:6,157:5,189:5	+0x4:89,+0x3:36,+0x2:4,+0x5:4,+0x6:3	exact:136
134	0x17a05d-0x17a25f	134	0x17a05d-0x17a25f	intra_block	136	136	64:10,28:8,114:7,18:7,215:6,189:6,347:5,168:5	64:10,28:8,114:7,18:7,215:6,189:6,347:5,168:5	+0x4:89,+0x3:36,+0x2:4,+0x5:4,+0x6:3	exact:136
0	0xd0ac0-0xd0c75	0	0xd0ac0-0xd0c75	intra_block	135	115	114:8,168:8,43:7,347:6,66:6,64:5,18:5,354:5	114:8,168:8,43:7,347:6,66:6,64:5,18:5,273:5	+0x4:83,+0x3:28,+0x2:13,+0x5:8,+0x6:3	exact:135
294	0x31be84-0x31c005	294	0x31be84-0x31c005	intra_block	135	100	168:10,18:10,114:9,171:8,253:8,215:5,196:4,28:4	168:10,18:10,114:9,253:8,52:8,215:5,196:4,28:4	+0x4:58,+0x2:24,+0x3:23,+0x5:16,+0x6:14	exact:135
127	0x1770f7-0x1772fc	127	0x1770f7-0x1772fc	intra_block	134	134	189:8,168:6,185:5,157:5,307:5,199:4,172:4,215:4	189:8,168:6,185:5,157:5,307:5,199:4,172:4,215:4	+0x4:77,+0x3:27,+0x5:14,+0x2:10,+0x6:6	exact:134
10	0xd4897-0xd4a83	10	0xd4897-0xd4a83	intra_block	131	131	347:8,337:7,18:7,189:7,185:6,307:6,168:5,64:5	347:8,337:7,18:7,189:7,185:6,307:6,168:5,64:5	+0x4:87,+0x3:35,+0x2:4,+0x5:3,+0x6:2	exact:131
291	0x31b83d-0x31ba35	291	0x31b83d-0x31ba35	intra_block	130	130	337:5,307:5,157:5,3:4,144:4,203:4,108:4,180:3	337:5,307:5,157:5,3:4,144:4,203:4,108:4,180:3	+0x4:53,+0x5:29,+0x3:21,+0x2:20,+0x6:7	exact:130
298	0x31c5a7-0x31c79f	298	0x31c5a7-0x31c79f	intra_block	130	130	64:6,180:5,144:5,18:4,199:4,297:4,3:4,168:4	64:6,180:5,144:5,199:4,297:4,3:4,168:4,30:4	+0x4:53,+0x5:29,+0x3:21,+0x2:20,+0x6:7	exact:130
401	0x33fc02-0x33fdfa	401	0x33fc02-0x33fdfa	intra_block	130	130	269:5,144:5,189:5,268:4,257:4,43:4,66:4,3:4	269:5,144:5,189:5,268:4,257:4,43:4,66:4,3:4	+0x4:53,+0x5:29,+0x3:21,+0x2:20,+0x6:7	exact:130
456	0x36292a-0x362b22	456	0x36292a-0x362b22	intra_block	130	130	28:6,198:5,340:5,18:4,180:4,301:4,160:4,172:3	28:6,198:5,340:5,160:5,18:4,180:4,301:4,172:3	+0x4:53,+0x5:29,+0x3:21,+0x2:20,+0x6:7	exact:130
465	0x36406b-0x364264	465	0x36406b-0x364264	intra_block	130	130	18:7,114:5,28:5,257:4,79:4,352:4,340:4,157:3	18:7,28:5,114:4,257:4,79:4,352:4,340:4,157:3	+0x4:54,+0x5:29,+0x2:20,+0x3:20,+0x6:7	exact:130
22	0xd5b25-0xd5cfb	22	0xd5b25-0xd5cfb	intra_block	125	125	347:12,28:8,18:6,215:5,258:5,189:5,185:5,337:5	347:12,28:8,18:6,215:5,258:5,189:5,185:5,337:5	+0x4:84,+0x3:34,+0x2:3,+0x6:2,+0x5:2	exact:125
337	0x3332d1-0x3334ac	337	0x3332d1-0x3334ac	intra_block	125	125	347:8,199:6,18:5,307:5,189:4,160:4,114:4,184:4	347:8,199:6,18:5,307:5,189:4,160:4,114:4,184:4	+0x4:65,+0x3:29,+0x5:14,+0x2:12,+0x6:5	exact:125
356	0x336817-0x3369f2	356	0x336817-0x3369f2	intra_block	125	125	340:7,18:7,215:6,337:5,189:5,20:5,199:4,114:4	340:7,18:7,215:6,20:6,337:5,189:5,199:4,114:4	+0x4:65,+0x3:29,+0x5:14,+0x2:12,+0x6:5	exact:125
372	0x339dd4-0x339faf	372	0x339dd4-0x339faf	intra_block	125	125	114:9,340:6,18:5,199:5,66:5,347:5,158:5,297:4	114:9,340:6,18:5,199:5,66:5,347:5,158:5,297:4	+0x4:65,+0x3:29,+0x5:14,+0x2:12,+0x6:5	exact:125
548	0x371488-0x37158e			out_of_recovered	125	1	52:125	145:125	+0x5:125	exact:125
549	0x3716c7-0x371714			out_of_recovered	125	1	108:125	266:125	+0x2:125	exact:125
71	0x11f1c5-0x11f39b	71	0x11f1c5-0x11f39b	intra_block	124	124	340:8,307:7,66:7,347:6,114:6,215:5,26:5,258:5	340:8,307:7,66:7,347:6,114:6,215:5,26:5,258:5	+0x4:83,+0x3:34,+0x6:3,+0x2:2,+0x5:2	exact:124
124	0x176ab3-0x176c87	124	0x176ab3-0x176c87	intra_block	124	124	307:9,64:9,18:7,114:6,340:6,347:5,305:5,199:4	307:9,64:9,18:7,114:6,340:6,347:5,305:5,199:4	+0x4:84,+0x3:34,+0x2:2,+0x6:2,+0x5:2	exact:124
144	0x1a4a9f-0x1a4c73	144	0x1a4a9f-0x1a4c73	intra_block	124	124	307:6,64:6,337:6,258:6,185:5,28:5,347:5,18:5	307:6,64:6,337:6,258:6,185:5,28:5,347:5,18:5	+0x4:84,+0x3:34,+0x2:2,+0x6:2,+0x5:2	exact:124
13	0xd4cc7-0xd4e92	13	0xd4cc7-0xd4e92	intra_block	121	121	307:8,340:7,18:7,43:5,189:5,337:5,20:5,157:4	307:8,340:7,18:7,43:5,189:5,337:5,20:5,157:4	+0x4:81,+0x3:33,+0x6:3,+0x2:2,+0x5:2	exact:121
17	0xd522f-0xd53f8	17	0xd522f-0xd53f8	intra_block	121	121	114:11,18:10,64:8,307:7,268:5,337:5,28:4,43:4	114:11,18:10,64:8,307:7,268:5,337:5,28:4,43:4	+0x4:82,+0x3:33,+0x2:2,+0x6:2,+0x5:2	exact:121
175	0x2316bf-0x23188a	175	0x2316bf-0x23188a	intra_block	121	121	66:11,64:8,258:7,18:7,189:5,168:5,340:5,215:4	66:11,64:8,258:7,18:7,189:5,168:5,340:5,161:5	+0x4:83,+0x3:33,+0x6:2,+0x5:2,+0x2:1	exact:121
16	0xd5055-0xd521e	16	0xd5055-0xd521e	intra_block	120	120	189:11,28:7,114:6,215:6,315:5,185:5,66:4,258:4	189:11,28:7,114:6,215:6,315:5,185:5,66:4,258:4	+0x4:81,+0x3:33,+0x6:3,+0x5:2,+0x2:1	exact:120
26	0xd75ff-0xd77c8	26	0xd75ff-0xd77c8	intra_block	120	120	337:9,66:7,199:5,64:5,340:5,114:5,28:5,18:5	337:9,66:7,199:5,64:5,340:5,114:5,28:5,18:5	+0x4:81,+0x3:33,+0x6:3,+0x5:2,+0x2:1	exact:120
147	0x1a4fd7-0x1a519e	147	0x1a4fd7-0x1a519e	intra_block	120	120	64:10,307:8,28:6,199:6,347:6,340:5,333:5,215:5	64:10,307:8,28:6,199:6,347:6,340:5,333:5,215:5	+0x4:82,+0x3:33,+0x6:2,+0x5:2,+0x2:1	exact:120
153	0x1a57a1-0x1a5968	153	0x1a57a1-0x1a5968	intra_block	120	120	18:8,64:7,337:6,114:5,297:5,189:5,33:4,172:4	18:8,64:7,337:6,114:5,297:5,189:5,33:4,172:4	+0x4:82,+0x3:33,+0x6:2,+0x5:2,+0x2:1	exact:120
217	0x2bed5d-0x2bef26	217	0x2bed5d-0x2bef26	intra_block	120	120	64:10,258:8,297:7,199:7,66:6,333:6,168:5,315:4	64:10,258:8,297:7,199:7,66:6,333:6,168:5,315:4	+0x4:81,+0x3:33,+0x6:3,+0x5:2,+0x2:1	exact:120
204	0x292986-0x292b48	204	0x292986-0x292b48	intra_block	119	119	64:10,307:7,297:6,66:6,347:5,189:5,158:5,337:4	64:10,307:7,297:6,66:6,347:5,189:5,158:5,337:4	+0x4:82,+0x3:33,+0x6:2,+0x2:1,+0x5:1	exact:119
469	0x364aa6-0x364c68	469	0x364aa6-0x364c68	intra_block	119	119	337:9,18:9,64:6,340:6,185:5,66:5,123:5,33:4	337:9,18:9,64:6,340:6,185:5,66:5,123:5,33:4	+0x4:82,+0x3:33,+0x6:2,+0x2:1,+0x5:1	exact:119
52	0x11d215-0x11d3d3	52	0x11d215-0x11d3d3	intra_block	118	118	28:7,337:7,347:7,243:6,66:6,196:6,307:5,18:5	28:7,337:7,347:7,243:6,66:6,196:6,307:5,18:5	+0x4:81,+0x3:33,+0x6:2,+0x2:1,+0x5:1	exact:118
137	0x18b89d-0x18ba5b	137	0x18b89d-0x18ba5b	intra_block	118	118	28:8,347:8,66:7,189:6,18:6,114:6,199:5,307:4	28:8,347:8,66:7,189:6,18:6,114:6,199:5,307:4	+0x4:81,+0x3:33,+0x6:2,+0x2:1,+0x5:1	exact:118
140	0x18bebc-0x18c07a	140	0x18bebc-0x18c07a	intra_block	118	118	340:8,66:6,307:5,43:5,258:4,297:4,269:4,199:4	340:8,66:6,307:5,43:5,20:5,258:4,297:4,269:4	+0x4:63,+0x3:28,+0x5:12,+0x2:11,+0x6:4	exact:118
208	0x293233-0x293344	208	0x293233-0x293344	intra_block	118	71	114:8,18:8,168:7,243:7,196:6,64:6,340:6,28:6	114:8,18:8,168:7,243:7,196:6,64:6,340:6,28:6	+0x4:85,+0x3:29,+0x2:2,+0x6:1,+0x5:1	exact:118
286	0x3164bb-0x316672	286	0x3164bb-0x316672	intra_block	116	116	258:7,340:6,28:6,333:5,18:5,168:5,347:5,66:5	258:7,340:6,28:6,333:5,18:5,168:5,347:5,66:5	+0x4:80,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:116
360	0x336f58-0x33710f	360	0x336f58-0x33710f	intra_block	116	116	199:9,114:8,189:6,307:6,43:5,347:5,258:5,18:4	199:9,114:8,189:6,307:6,43:5,347:5,258:5,18:4	+0x4:80,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:116
381	0x33c99e-0x33cb55	381	0x33c99e-0x33cb55	intra_block	116	116	337:9,347:7,258:7,307:6,185:5,168:5,297:5,346:5	337:9,347:7,258:7,307:6,185:5,168:5,297:5,346:5	+0x4:80,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:116
386	0x33d122-0x33d2d9	386	0x33d122-0x33d2d9	intra_block	116	116	297:8,337:7,114:7,189:6,33:5,347:5,18:5,172:5	297:8,337:7,114:7,189:6,33:5,347:5,18:5,172:5	+0x4:80,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:116
441	0x3453b5-0x34556c	441	0x3453b5-0x34556c	intra_block	116	116	347:8,307:7,297:5,189:5,199:5,64:5,337:5,43:4	347:8,307:7,297:5,189:5,199:5,64:5,337:5,43:4	+0x4:80,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:116
5	0xd1292-0xd1445	5	0xd1292-0xd1445	intra_block	115	115	66:7,185:7,18:6,258:6,28:5,337:5,43:5,114:5	66:7,185:7,18:6,258:6,28:5,337:5,43:5,114:5	+0x4:79,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:115
7	0xd421c-0xd43cf	7	0xd421c-0xd43cf	intra_block	115	115	114:8,340:7,28:7,215:6,297:5,287:5,168:5,64:5	114:8,340:7,28:7,215:6,297:5,287:5,168:5,64:5	+0x4:79,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:115
23	0xd5d09-0xd5ebc	23	0xd5d09-0xd5ebc	intra_block	115	115	64:8,185:8,347:8,66:7,189:6,28:5,176:5,305:4	64:8,185:8,347:8,66:7,189:6,28:5,176:5,305:4	+0x4:79,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:115
31	0xdad86-0xdaf39	31	0xdad86-0xdaf39	intra_block	115	115	340:9,258:6,18:6,199:6,64:5,337:5,184:5,185:4	340:9,258:6,18:6,199:6,184:6,64:5,337:5,185:4	+0x4:79,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:115
93	0x122c89-0x122e3c	93	0x122c89-0x122e3c	intra_block	115	115	114:8,28:7,189:6,64:6,18:5,340:5,307:5,176:5	114:8,28:7,189:6,64:6,18:5,340:5,307:5,176:5	+0x4:79,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:115
122	0x17437b-0x17452e	122	0x17437b-0x17452e	intra_block	115	115	66:7,18:7,340:6,347:5,258:5,185:5,114:5,189:4	66:7,18:7,340:6,347:5,258:5,185:5,114:5,189:4	+0x4:79,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:115
135	0x17a26d-0x17a420	135	0x17a26d-0x17a420	intra_block	115	115	18:11,64:9,189:8,258:7,66:7,346:6,215:5,123:5	18:11,64:9,189:8,258:7,66:7,346:6,215:5,123:5	+0x4:79,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:115
142	0x18c2b4-0x18c467	142	0x18c2b4-0x18c467	intra_block	115	115	189:9,64:9,66:6,199:6,114:6,196:5,315:4,287:4	189:9,64:9,66:6,199:6,114:6,196:5,315:4,287:4	+0x4:79,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:115
177	0x2319c1-0x231b74	177	0x2319c1-0x231b74	intra_block	115	115	189:9,18:7,307:6,347:6,215:5,258:5,123:5,168:4	189:9,18:7,307:6,347:6,215:5,258:5,123:5,168:4	+0x4:79,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:115
323	0x31f0fe-0x31f2b1	323	0x31f0fe-0x31f2b1	intra_block	115	115	189:8,114:7,215:6,203:5,258:5,347:5,185:5,297:5	189:8,114:7,215:6,203:5,258:5,347:5,185:5,297:5	+0x4:79,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:115
341	0x333a16-0x333bc9	341	0x333a16-0x333bc9	intra_block	115	115	114:6,215:6,33:6,189:6,18:6,185:6,340:5,64:5	114:6,215:6,33:6,189:6,18:6,185:6,340:5,64:5	+0x4:79,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:115
376	0x33a519-0x33a6cc	376	0x33a519-0x33a6cc	intra_block	115	115	28:10,258:7,64:7,215:6,33:5,66:5,161:5,347:4	28:10,258:7,64:7,215:6,33:5,66:5,161:5,347:4	+0x4:79,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:115
