source_entry	source_target	events	unique_post_states	full_status	matched_events	coverage_pct	inconsistent_rows	total_terms	state_terms	flag_terms	vm_byte_terms	byte_terms	tested_folds	train_fit_folds	test_events	cv_matched_events	cv_coverage_pct	cv_status	top_post_states	bit_formulas
330	0xbc9b8	169	59	inconsistent	0	0.0	14	0	0	0	0	0	5	5	169	127	75.1	partial	0x40f23bd4:64,0x58f643e4:14,0x58f33746:12,0x58f33c34:4,0x48f342b4:4,0x48f73c34:4,0x50f23c6c:3,0x48f73b2c:3	
282	0xb3128	165	58	inconsistent	0	0.0	8	0	0	0	0	0	5	3	165	69	41.8	partial	0x6c783401:64,0x65217863:5,0x5239f16e:5,0x11c6e142:4,0x5ad12cd3:4,0x3ef5e222:4,0xb977ca8c:4,0x716e3484:4	
92	0x8b8cb	158	53	fit	158	100.0	0	595	367	0	0	213	5	5	158	120	75.9	partial	0xa1bf2245:64,0xa1bf2b15:6,0xa1bf2aed:5,0xa1bf2c45:4,0xa1bf28c5:4,0xa0cf2095:4,0xa1bf2b0d:4,0xa1cf209d:4	s0=1;s1=0;s2=1;s3=b0.3;s4=state.0^state.1^state.2^state.5^state.6^state.8^state.9^state.11^state.12^state.16^...+17;s5=state.1^state.4^state.5^state.6^state.7^state.8^state.10^state.14^state.17^state.19^...+17;s6=state.1^state.3^state.4^state.5^state.6^state.7^state.8^state.13^state.15^state.16^...+18;s7=1^state.2^state.3^state.4^state.5^state.7^state.8^state.9^state.11^state.17^...+18;s8=1^state.2^state.3^state.5^state.6^state.7^state.8^state.9^state.10^state.11^...+24;s9=1^state.0^state.1^state.2^state.3^state.9^state.14^state.17^state.22^state.23^...+11;s10=1^state.1^state.3^state.5^state.7^state.8^state.9^state.10^state.11^state.12^...+22;s11=state.1^state.3^state.4^state.5^state.6^state.8^state.10^state.13^state.14^state.18^...+18;s12=0;s13=1;s14=0;s15=0;s16=1;s17=state.1^state.10^state.11^state.16^state.19^state.20^state.22^state.30^b0.4^b0.5^...+10;s18=1;s19=state.0^state.3^state.6^state.8^state.11^state.12^state.14^state.17^state.19^state.20^...+17;s20=state.0^state.4^state.5^state.7^state.8^state.9^state.10^state.15^state.17^state.18^...+15;s21=1^state.0^state.2^state.5^state.6^state.11^state.12^state.13^state.14^state.15^...+21;s22=1^state.1^state.2^state.6^state.7^state.9^state.11^state.12^state.14^state.15^...+16;s23=state.0^state.3^state.5^state.6^state.7^state.8^state.9^state.16^state.17^state.19^...+13;s24=1^state.0^state.7^state.10^state.12^state.13^state.15^state.17^state.20^state.21^...+17;s25=1^state.0^state.1^state.2^state.3^state.6^state.7^state.9^state.12^state.18^...+12;s26=state.0^state.1^state.2^state.4^state.8^state.9^state.10^state.11^state.12^state.13^...+18;s27=state.0^state.1^state.2^state.4^state.8^state.9^state.10^state.11^state.12^state.13^...+18;s28=state.0^state.1^state.2^state.4^state.8^state.9^state.10^state.11^state.12^state.13^...+18;s29=1^state.0^state.1^state.2^state.4^state.8^state.9^state.10^state.11^state.12^...+19;s30=state.0^state.1^state.3^state.5^state.6^state.7^state.9^state.10^state.12^state.15^...+17;s31=1^state.1^state.4^state.7^state.8^state.10^state.11^state.17^state.18^state.22^...+13
88	0x8aa14	145	9	fit	145	100.0	0	82	69	0	0	0	5	5	145	143	98.6	partial	0x4155c80a:64,0x415462fc:64,0x41543e3e:4,0x412b7fb9:4,0x41540855:3,0x41540aed:2,0x41544d63:2,0x41541f3d:1	s0=state.1^state.3;s1=1^state.1^state.2^state.7;s2=state.1^state.2^state.6;s3=1^state.3^state.4;s4=state.1^state.6^state.9;s5=state.0^state.1^state.6^state.7;s6=1^state.0^state.1^state.2^state.6^state.7;s7=1^state.1^state.6;s8=1^state.0^state.6;s9=1^state.0^state.3^state.9;s10=1^state.0^state.2;s11=state.0^state.1^state.2^state.3^state.4^state.6^state.9;s12=state.1^state.2^state.4^state.6^state.7^state.9;s13=1^state.1^state.2^state.7^state.9;s14=state.9;s15=state.0^state.4^state.9;s16=state.0^state.2^state.4^state.7^state.9;s17=state.2^state.7;s18=1^state.2^state.7;s19=state.2^state.7;s20=1^state.2^state.7;s21=state.2^state.7;s22=1^state.2^state.7;s23=0;s24=1;s25=0;s26=0;s27=0;s28=0;s29=0;s30=1;s31=0
129	0x92f21	136	8	fit	136	100.0	0	41	39	0	0	0	5	5	136	130	95.6	partial	0x10010:65,0x100038:64,0x20020:2,0x20000:1,0x80800:1,0x10008:1,0x200000:1,0x10000:1	s0=0;s1=0;s2=0;s3=1^state.1^state.3^state.9;s4=state.0^state.1^state.2^state.5^state.7;s5=state.0^state.1^state.3^state.4^state.5;s6=0;s7=0;s8=0;s9=0;s10=0;s11=state.1^state.2^state.4^state.9;s12=0;s13=0;s14=0;s15=0;s16=1^state.0^state.1^state.2^state.3^state.4^state.5^state.9;s17=state.2^state.3^state.5^state.7^state.9;s18=0;s19=state.1^state.2^state.4^state.9;s20=state.0^state.2^state.4;s21=state.4^state.7^state.9;s22=0;s23=0;s24=0;s25=0;s26=0;s27=0;s28=0;s29=0;s30=0;s31=0
82	0x8920e	135	7	fit	135	100.0	0	57	44	0	0	0	5	5	135	132	97.8	partial	0xa33969ea:64,0xa3396208:64,0xa33993e6:2,0xa339c54f:2,0xa339c320:1,0xa3398f8f:1,0xa3398cb9:1	s0=state.1^state.2^state.4;s1=state.1^state.2^state.3^state.4^state.17;s2=state.1^state.3^state.4^state.17;s3=state.0^state.1^state.2^state.4;s4=state.0^state.1^state.2;s5=1^state.2^state.4;s6=state.1^state.2^state.4^state.17;s7=state.17;s8=1^state.1;s9=1^state.1^state.3^state.4;s10=state.1^state.2^state.4;s11=state.0^state.1^state.3;s12=state.0^state.1^state.3^state.17;s13=state.0;s14=1^state.2^state.17;s15=1^state.0;s16=1;s17=0;s18=0;s19=1;s20=1;s21=1;s22=0;s23=0;s24=1;s25=1;s26=0;s27=0;s28=0;s29=1;s30=0;s31=1
122	0x9170d	121	24	fit	121	100.0	0	215	200	0	0	0	5	5	121	112	92.6	partial	0xe5059226:18,0xe505d4fc:13,0xe505a30b:13,0xe505c5f6:12,0xe50594f8:11,0xe5059470:11,0xe5060584:5,0xe5062189:5	s0=state.0^state.3^state.4^state.5^state.6^state.8^state.9^state.10^state.11^state.12^...+2;s1=state.1^state.2^state.6^state.8^state.10^state.11^state.12^state.13^state.14^state.16^...+3;s2=state.4^state.6^state.7^state.8^state.10^state.11^state.12^state.13^state.14^state.15^...+2;s3=state.0^state.3^state.4^state.5^state.6^state.7^state.8^state.9^state.10^state.11^...+5;s4=state.0^state.1^state.3^state.6^state.7^state.16^state.18^state.19^state.21^state.23;s5=state.0^state.2^state.6^state.8^state.10^state.11^state.13^state.15^state.16^state.17^...+2;s6=1^state.0^state.1^state.2^state.3^state.4^state.7^state.9^state.15^state.16^...+5;s7=1^state.1^state.5^state.9^state.11^state.12^state.14^state.17^state.19^state.21^...+1;s8=1^state.0^state.4^state.8^state.14^state.16^state.17^state.22;s9=1^state.0^state.1^state.2^state.10^state.11^state.13^state.14^state.18^state.19^...+1;s10=state.0^state.2^state.3^state.11^state.14^state.16^state.17^state.18^state.19;s11=1^state.1^state.2^state.3^state.6^state.8^state.12^state.14^state.16^state.17^...+3;s12=1^state.2^state.3^state.4^state.6^state.10^state.11^state.12^state.14^state.15^...+2;s13=state.0^state.2^state.3^state.4^state.6^state.10^state.13^state.16^state.19^state.21;s14=1^state.0^state.2^state.6^state.7^state.9^state.10^state.12^state.13^state.16^...+3;s15=1^state.0^state.3^state.4^state.8^state.9^state.11^state.14^state.15^state.18^...+2;s16=state.0^state.4^state.5^state.9^state.10^state.11^state.14^state.15^state.18^state.21;s17=1^state.0^state.4^state.5^state.9^state.10^state.11^state.14^state.15^state.18^...+1;s18=1;s19=0;s20=0;s21=0;s22=0;s23=0;s24=1;s25=0;s26=1;s27=0;s28=0;s29=1;s30=1;s31=1
48	0x82477	119	54	fit	119	100.0	0	223	124	0	0	75	5	5	119	91	76.5	partial	0xffff1af8:10,0xffff23b0:5,0xfffffae4:5,0xffff52c4:5,0xffff06a0:5,0xffffc564:5,0xffff8128:4,0xffff0560:4	s0=0;s1=0;s2=b0.2;s3=b0.2^b0.3;s4=1^state.0^state.1^state.2^state.3^state.6^state.8^state.9^state.10^state.11^...+18;s5=1^state.0^state.1^state.3^state.4^state.5^state.6^state.9^state.10^state.11^...+26;s6=state.2^state.4^state.5^state.6^state.7^state.9^state.10^state.11^state.14^state.15^...+22;s7=state.2^state.4^state.5^state.6^state.7^state.9^state.10^state.11^state.14^state.15^...+22;s8=state.2^state.4^state.5^state.6^state.7^state.9^state.10^state.11^state.14^state.15^...+22;s9=state.2^state.4^state.5^state.6^state.7^state.9^state.10^state.11^state.14^state.15^...+22;s10=1^b1.2;s11=1^b1.3;s12=1^b1.4;s13=1^b1.5;s14=1^b1.6;s15=1^b1.7;s16=1;s17=1;s18=1;s19=1;s20=1;s21=1;s22=1;s23=1;s24=1;s25=1;s26=1;s27=1;s28=1;s29=1;s30=1;s31=1
356	0xc291a	116	12	fit	116	100.0	0	141	127	0	0	0	5	5	116	113	97.4	partial	0xffaffb65:14,0x3f0612b2:14,0x2948:14,0x69145f5a:14,0x7df7dfda:14,0x6f95fefa:13,0xf9f3eb74:13,0xfbfb8b3c:13	s0=state.0;s1=state.1;s2=state.2;s3=state.3;s4=state.4;s5=state.5;s6=state.6;s7=state.7;s8=state.8;s9=state.9;s10=state.10;s11=1^state.0^state.3^state.4^state.6^state.10;s12=1^state.0^state.1^state.2^state.5^state.8;s13=1^state.1^state.2^state.3^state.8;s14=1^state.6^state.9;s15=1^state.1^state.2^state.3^state.5^state.6^state.7^state.8^state.10;s16=1^state.1^state.2^state.3^state.5^state.6^state.7^state.8^state.10;s17=state.0^state.1^state.4^state.5^state.7^state.9^state.10;s18=1^state.0^state.2^state.3^state.5^state.6^state.8^state.9;s19=state.0^state.1^state.2^state.5^state.6^state.8^state.10;s20=1^state.1^state.2^state.4^state.5^state.8^state.10;s21=state.1^state.3^state.5^state.6^state.7^state.9;s22=1^state.2^state.4^state.7^state.8^state.9;s23=1^state.0^state.1^state.2^state.3^state.4^state.5^state.6^state.7^state.8^...+2;s24=1^state.2^state.5^state.8^state.9;s25=state.3^state.4^state.8^state.10;s26=state.0^state.1^state.3^state.6^state.7^state.9;s27=1^state.0^state.2^state.4^state.5^state.8;s28=1^state.2^state.3^state.6^state.7^state.8^state.9^state.10;s29=state.9;s30=state.0^state.3^state.4^state.6^state.9^state.10;s31=1^state.5^state.8
216	0xa4a61	112	15	fit	112	100.0	0	148	139	0	0	0	5	5	112	105	93.8	partial	0xeb377ffe:14,0x7b1c5e5e:13,0x694cb90f:13,0xdf95e7f4:13,0x3ce04eeb:13,0xfcd60600:13,0x2af72783:13,0x4000d60c:13	s0=state.0;s1=state.1;s2=state.2;s3=state.3;s4=state.4;s5=state.5;s6=state.6;s7=state.7;s8=state.8;s9=state.9;s10=state.10;s11=state.11;s12=state.12;s13=1^state.1^state.4^state.5^state.6^state.10^state.11;s14=1^state.0^state.3^state.4^state.5^state.7^state.9^state.11;s15=1^state.1^state.3^state.4^state.5^state.8^state.9^state.11;s16=1^state.1^state.5^state.7^state.8^state.9^state.11;s17=state.17;s18=1^state.0^state.3^state.4^state.5^state.6^state.8^state.9^state.10^state.11;s19=state.1^state.2^state.4^state.5^state.6^state.8^state.9^state.17;s20=state.3^state.4^state.6^state.10^state.11;s21=state.0^state.2^state.3^state.9^state.12^state.17;s22=state.0^state.1^state.5^state.6^state.7^state.8^state.9^state.10^state.17;s23=state.3^state.4^state.5^state.6^state.12^state.17;s24=1^state.0^state.1^state.3^state.6^state.7^state.8^state.9^state.11^state.12;s25=state.0^state.1^state.6^state.7^state.10^state.11^state.12^state.17;s26=1^state.0^state.1^state.3^state.7^state.9^state.11^state.12^state.17;s27=1^state.0^state.4^state.5^state.6^state.8^state.11^state.12;s28=state.0^state.3^state.4^state.7^state.8^state.12^state.17;s29=1^state.0^state.3^state.6^state.8^state.9^state.12^state.17;s30=state.0^state.10;s31=state.0^state.3^state.6^state.9^state.10^state.11^state.12^state.17
148	0x96b6e	105	12	fit	105	100.0	0	136	135	0	0	0	5	5	105	105	100.0	robust	0x4000000:64,0x20000:5,0xc0a05901:5,0xb108:4,0x1002610e:4,0x64d21040:4,0x41500915:4,0x8100000:4	s0=state.4^state.6;s1=state.1^state.2^state.3^state.7;s2=state.3^state.7;s3=state.0^state.7^state.9;s4=state.0^state.1^state.4^state.7^state.9;s5=state.0^state.1^state.4^state.6;s6=state.0^state.1^state.7^state.9;s7=state.0^state.1^state.2^state.4^state.5^state.9^state.11;s8=state.0^state.4^state.6^state.7^state.9;s9=state.1^state.2^state.6^state.7^state.9;s10=state.0^state.2^state.4^state.7^state.9;s11=state.0^state.1^state.7^state.9^state.11;s12=state.2^state.3^state.4^state.9;s13=state.1^state.4^state.6^state.7^state.9;s14=state.0^state.2^state.3^state.6^state.9;s15=state.0^state.3^state.6^state.7;s16=state.0^state.1^state.2^state.4^state.5^state.9^state.11;s17=1^state.0^state.1^state.2^state.5^state.10^state.11;s18=0;s19=0;s20=state.0^state.5^state.6^state.7^state.10^state.11;s21=state.4^state.7^state.9;s22=state.1^state.2^state.4^state.6^state.7^state.9;s23=state.0^state.2^state.4^state.6^state.7^state.9;s24=state.1^state.2;s25=0;s26=state.0^state.1^state.3^state.4^state.5^state.6^state.7^state.11;s27=state.1^state.2^state.6^state.7^state.9^state.10;s28=state.0^state.1^state.3^state.4^state.9;s29=state.0^state.2^state.6;s30=state.0^state.2^state.4;s31=state.0^state.1^state.6^state.7^state.9
95	0x8c41c	92	13	fit	92	100.0	0	135	121	0	0	0	5	5	92	87	94.6	partial	0x585c5c02:14,0x69945ffa:13,0xffc76ef9:13,0x727e02a8:13,0x58a4dcd6:13,0x5ee7d2fb:13,0x3ffda2b6:4,0xc04a030:4	s0=state.0;s1=state.1;s2=state.2;s3=state.3;s4=state.4;s5=state.5;s6=state.6;s7=state.7;s8=state.8;s9=state.9;s10=state.10;s11=state.11;s12=state.1^state.2^state.3^state.4^state.5^state.6^state.7^state.9;s13=1^state.0^state.2^state.6^state.9^state.11;s14=1^state.3^state.4^state.7^state.9^state.10^state.11;s15=1^state.0^state.1^state.2^state.3^state.6^state.7^state.9;s16=state.0^state.3^state.9^state.10^state.11;s17=state.3^state.8^state.10^state.11;s18=1;s19=1^state.0^state.2^state.3^state.5^state.8;s20=1^state.1^state.2^state.5^state.9^state.10;s21=1^state.0^state.2^state.4^state.7^state.8^state.9^state.10;s22=1^state.1^state.2^state.3^state.4^state.7^state.11;s23=state.1^state.2^state.4^state.5^state.6^state.8^state.9^state.11;s24=1^state.3^state.5^state.9^state.10;s25=state.0^state.3^state.4^state.5^state.7;s26=state.0^state.1^state.2^state.4^state.8^state.11;s27=1^state.1^state.3^state.4^state.5^state.6^state.8^state.9^state.10;s28=1^state.1^state.2^state.5^state.6^state.9^state.10;s29=1^state.1^state.2^state.3^state.4^state.6^state.7^state.8^state.10^state.11;s30=1^state.3^state.5;s31=1^state.1^state.4^state.7
280	0xb2661	86	7	fit	86	100.0	0	92	79	0	0	0	5	5	86	86	100.0	robust	0xdaa36894:64,0x5197067c:5,0xc83494c:5,0x39b365f4:4,0x12bf0588:4,0x39b74718:2,0xaa70890:2	s0=0;s1=0;s2=state.0^state.2^state.4;s3=1^state.0^state.3^state.4^state.5;s4=state.0^state.2;s5=state.1^state.2^state.3;s6=1^state.0^state.1^state.4^state.5;s7=state.0;s8=1^state.0^state.1^state.2^state.4^state.5;s9=state.2^state.3^state.4^state.5;s10=1^state.0^state.1^state.3^state.5;s11=state.0^state.1^state.3^state.5;s12=0;s13=state.0^state.3;s14=state.0^state.3^state.5;s15=0;s16=1;s17=1;s18=state.2^state.4^state.5;s19=state.3^state.4^state.5;s20=1^state.0^state.1^state.3^state.5;s21=1^state.2^state.3^state.4;s22=0;s23=1;s24=1^state.0^state.1^state.4;s25=1^state.1^state.2^state.3^state.5;s26=1^state.0^state.2^state.3^state.4^state.5;s27=state.0^state.3^state.4;s28=state.0^state.2^state.3;s29=state.1^state.4^state.5;s30=state.0^state.1^state.2;s31=1^state.1^state.2^state.5
