source_entry	source_target	events	target_matched_events	target_coverage_pct	target_mismatched_events	ip_matched_events	ip_coverage_pct	ip_mismatched_events	unknown_ops	branch_unknown	avg_steps	statuses	unique_target_exprs	unique_slot_exprs	unique_ip_exprs	top_target_exprs	top_slot_exprs	top_ip_exprs	example_status	example_pred_entry	example_actual_entry	example_bytes	example_target_expr
129	0x92f21	128	128	100.0	0	128	100.0	0	0	0	141.0	ok:128	1	1	1	128=T[(mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 & (mask32(flags0 | 0x77ecded8)))) + 0x14f8aa88)) + 0x5f119f37)) + (mask32(flags0 + (mask32((mask32((mask32((mask32(state0 & (mask32(flags0 | 0x77ecded8)))) + 0x14f8aa88)) + 0x5f119f37)) - 0x42c8b2fa)))))) & 0x63b683d)))) & 0xffff]	128=(mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 & (mask32(flags0 | 0x77ecded8)))) + 0x14f8aa88)) + 0x5f119f37)) + (mask32(flags0 + (mask32((mask32((mask32((mask32(state0 & (mask32(flags0 | 0x77ecded8)))) + 0x14f8aa88)) + 0x5f119f37)) - 0x42c8b2fa)))))) & 0x63b683d)))) & 0xffff	128=0x3					
140	0x94e5a	128	128	100.0	0	128	100.0	0	0	0	174.5	ok:128	2	2	1	112=T[(mask32((mask32(u16_0 ^ (mask32(state0 - (mask32((mask32(flags0 - (mask32(state0 | 0xf17c331)))) | 0x16a9ca8c)))))) ^ 0x6e089feb)) & 0xffff];16=T[(mask32((mask32(u16_0 ^ (mask32(state0 - (mask32((mask32((mask32(flags0 - 0x6f549f79)) - (mask32(state0 | 0xf17c331)))) | 0x16a9ca8c)))))) ^ 0x6e089feb)) & 0xffff]	112=(mask32((mask32(u16_0 ^ (mask32(state0 - (mask32((mask32(flags0 - (mask32(state0 | 0xf17c331)))) | 0x16a9ca8c)))))) ^ 0x6e089feb)) & 0xffff;16=(mask32((mask32(u16_0 ^ (mask32(state0 - (mask32((mask32((mask32(flags0 - 0x6f549f79)) - (mask32(state0 | 0xf17c331)))) | 0x16a9ca8c)))))) ^ 0x6e089feb)) & 0xffff	128=0x6					
144	0x95887	128	128	100.0	0	128	100.0	0	154	0	147.8	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 ^ (mask32((mask32((mask32(state0 & 0x61f88068)) & 0x1d022eee)) ^ 0x6367b3dd)))) - 0x2f1222e2)) & 0xffff]	128=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32(state0 & 0x61f88068)) & 0x1d022eee)) ^ 0x6367b3dd)))) - 0x2f1222e2)) & 0xffff	128=0x2					
146	0x96407	128	128	100.0	0	128	100.0	0	308	0	250.0	ok:128	2	2	1	99=T[(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32((mask32(state0 + flags0)) ^ 0x2e312e01)) & (mask32(flags0 + 0x7d882664)))) + 0x4a5b7e16)) ^ (mask32(u16_3 + flags0)))))) + 0x2cff1885)) & 0xffff];29=T[(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32((mask32(state0 + flags0)) ^ 0x2e312e01)) & (mask32((mask32((mask32(flags0 & 0xa6d4251)) ^ 0x409c2e61)) + 0x7d882664)))) + 0x4a5b7e16)) ^ (mask32(u16_3 + (mask32((mask32(flags0 & 0xa6d4251)) ^ 0x409c2e61)))))))) + 0x2cff1885)) & 0xffff]	99=(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32((mask32(state0 + flags0)) ^ 0x2e312e01)) & (mask32(flags0 + 0x7d882664)))) + 0x4a5b7e16)) ^ (mask32(u16_3 + flags0)))))) + 0x2cff1885)) & 0xffff;29=(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32((mask32(state0 + flags0)) ^ 0x2e312e01)) & (mask32((mask32((mask32(flags0 & 0xa6d4251)) ^ 0x409c2e61)) + 0x7d882664)))) + 0x4a5b7e16)) ^ (mask32(u16_3 + (mask32((mask32(flags0 & 0xa6d4251)) ^ 0x409c2e61)))))))) + 0x2cff1885)) & 0xffff	128=0x5					
154	0x97ce6	128	128	100.0	0	128	100.0	0	0	0	197.7	ok:128	3	3	1	81=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - (mask32(u16_2 ^ state0)))) - (mask32(flags0 | 0x7ed018fb)))) + (mask32((mask32(flags0 | 0x7ed018fb)) ^ 0x18426e67)))))) - 0x6535d747)) & 0xffff];31=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - (mask32(u16_2 ^ state0)))) - (mask32((mask32((mask32((mask32((mask32(flags0 + 0x60c316f3)) & 0x56154baf)) + 0xbc52893)) & 0x57dbe69e)) | 0x7ed018fb)))) + (mask32((mask32((mask32((mask32((mask32((mask32(flags0 + 0x60c316f3)) & 0x56154baf)) + 0xb...#78c1e18f0b89;16=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - (mask32(u16_2 ^ state0)))) - (mask32((mask32((mask32(flags0 + 0x60c316f3)) & 0x56154baf)) | 0x7ed018fb)))) + (mask32((mask32((mask32((mask32(flags0 + 0x60c316f3)) & 0x56154baf)) | 0x7ed018fb)) ^ 0x18426e67)))))) - 0x6535d747)) & 0xffff]	81=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - (mask32(u16_2 ^ state0)))) - (mask32(flags0 | 0x7ed018fb)))) + (mask32((mask32(flags0 | 0x7ed018fb)) ^ 0x18426e67)))))) - 0x6535d747)) & 0xffff;31=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - (mask32(u16_2 ^ state0)))) - (mask32((mask32((mask32((mask32((mask32(flags0 + 0x60c316f3)) & 0x56154baf)) + 0xbc52893)) & 0x57dbe69e)) | 0x7ed018fb)))) + (mask32((mask32((mask32((mask32((mask32((mask32(flags0 + 0x60c316f3)) & 0x56154baf)) + 0xbc5...#164645fedfad;16=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - (mask32(u16_2 ^ state0)))) - (mask32((mask32((mask32(flags0 + 0x60c316f3)) & 0x56154baf)) | 0x7ed018fb)))) + (mask32((mask32((mask32((mask32(flags0 + 0x60c316f3)) & 0x56154baf)) | 0x7ed018fb)) ^ 0x18426e67)))))) - 0x6535d747)) & 0xffff	128=0x4					
157	0x98a9a	128	128	100.0	0	128	100.0	0	0	0	268.2	ok:128	2	2	1	79=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)) | 0x1f5cd114)) - (mask32((mask32(flags0 ^ 0x3d2638af)) & (mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)))))))) ^ 0x17d39c9f)) & 0xffff];49=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)) | 0x1f5cd114)) - (mask32((mask32((mask32(flags0 + 0x3f0d8c6a)) ^ 0x3d2638af)) & (mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)))))))) ^ 0x17d39c9f)) & 0xffff]	79=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)) | 0x1f5cd114)) - (mask32((mask32(flags0 ^ 0x3d2638af)) & (mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)))))))) ^ 0x17d39c9f)) & 0xffff;49=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)) | 0x1f5cd114)) - (mask32((mask32((mask32(flags0 + 0x3f0d8c6a)) ^ 0x3d2638af)) & (mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)))))))) ^ 0x17d39c9f)) & 0xffff	128=0x4					
158	0x99029	128	128	100.0	0	128	100.0	0	130	0	142.9	ok:128	2	2	1	79=T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32(state0 ^ 0x1fbfc3f3)) ^ (mask32(flags0 ^ 0x1f711c95)))) | 0xfb6049e)) ^ flags0)))) ^ 0x3ffdb46c)) & 0xffff];49=T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32(state0 ^ 0x1fbfc3f3)) ^ (mask32((mask32(flags0 ^ 0x3c39b020)) ^ 0x1f711c95)))) | 0xfb6049e)) ^ (mask32(flags0 ^ 0x3c39b020)))))) ^ 0x3ffdb46c)) & 0xffff]	79=(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32(state0 ^ 0x1fbfc3f3)) ^ (mask32(flags0 ^ 0x1f711c95)))) | 0xfb6049e)) ^ flags0)))) ^ 0x3ffdb46c)) & 0xffff;49=(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32(state0 ^ 0x1fbfc3f3)) ^ (mask32((mask32(flags0 ^ 0x3c39b020)) ^ 0x1f711c95)))) | 0xfb6049e)) ^ (mask32(flags0 ^ 0x3c39b020)))))) ^ 0x3ffdb46c)) & 0xffff	128=0x4					
160	0x994cf	128	128	100.0	0	128	100.0	0	145	0	130.9	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 | 0x67f1fed6)) & 0x256c03d7)) | 0x72df8f7a)) & 0x5a1beb81)))) - 0x4cf19f11)) & 0xffff]	128=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 | 0x67f1fed6)) & 0x256c03d7)) | 0x72df8f7a)) & 0x5a1beb81)))) - 0x4cf19f11)) & 0xffff	128=0x2					
161	0x9975a	128	128	100.0	0	128	100.0	0	128	0	206.2	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 + (mask32(state0 | 0x69145e52)))) + 0x4c0132b4)) & 0xffff]	128=(mask32((mask32(u16_0 + (mask32(state0 | 0x69145e52)))) + 0x4c0132b4)) & 0xffff	128=0x4					
165	0x9a24c	128	128	100.0	0	128	100.0	0	0	0	111.0	ok:128	1	1	1	128=T[u16_0 << 0x3]	128=u16_0 << 0x3	128=0x2					
167	0x9a8d2	128	128	100.0	0	128	100.0	0	128	0	98.0	ok:128	1	1	1	128=T[(mask32((mask32(u16_4 ^ state0)) ^ 0x5f92615)) & 0xffff]	128=(mask32((mask32(u16_4 ^ state0)) ^ 0x5f92615)) & 0xffff	128=0x6					
168	0x9aa83	128	128	100.0	0	128	100.0	0	0	0	228.4	ok:128	2	2	1	74=T[(mask32((mask32(u16_2 + (mask32((mask32(state0 | 0x6899d5d4)) & (mask32(u16_0 + flags0)))))) + 0x553030a2)) & 0xffff];54=T[(mask32((mask32(u16_2 + (mask32((mask32(state0 | 0x6899d5d4)) & (mask32(u16_0 + (mask32((mask32(flags0 & 0x66031b5e)) - 0x2eab70d9)))))))) + 0x553030a2)) & 0xffff]	74=(mask32((mask32(u16_2 + (mask32((mask32(state0 | 0x6899d5d4)) & (mask32(u16_0 + flags0)))))) + 0x553030a2)) & 0xffff;54=(mask32((mask32(u16_2 + (mask32((mask32(state0 | 0x6899d5d4)) & (mask32(u16_0 + (mask32((mask32(flags0 & 0x66031b5e)) - 0x2eab70d9)))))))) + 0x553030a2)) & 0xffff	128=0x4					
169	0x9af18	128	128	100.0	0	128	100.0	0	128	0	88.0	ok:128	1	1	1	128=T[u16_0 << 0x3]	128=u16_0 << 0x3	128=0x4					
171	0x9b4b3	128	128	100.0	0	128	100.0	0	0	0	95.0	ok:128	1	1	1	128=T[u16_0 << 0x3]	128=u16_0 << 0x3	128=0x2					
172	0x9b68a	128	128	100.0	0	128	100.0	0	0	0	214.6	ok:128	1	1	1	128=T[(mask32(u16_2 ^ 0x715f0a33)) & 0xffff]	128=(mask32(u16_2 ^ 0x715f0a33)) & 0xffff	128=0x4					
173	0x9ba74	128	128	100.0	0	128	100.0	0	161	0	154.6	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 + 0x5eced92d)) ^ 0x456d7018)) | 0xebbbd20)) & (mask32((mask32(flags0 - (mask32((mask32(state0 + 0x5eced92d)) | 0x1f8bac4c)))) & 0x74128b65)))))) + 0x1f118051)) & 0xffff]	128=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 + 0x5eced92d)) ^ 0x456d7018)) | 0xebbbd20)) & (mask32((mask32(flags0 - (mask32((mask32(state0 + 0x5eced92d)) | 0x1f8bac4c)))) & 0x74128b65)))))) + 0x1f118051)) & 0xffff	128=0x2					
174	0x9bd8f	128	128	100.0	0	128	100.0	0	128	0	169.0	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32(state0 - flags0)) & flags0)) ^ flags0)) + flags0)) ^ 0x5fa9d2b1)))) + 0x397fd954)) & 0xffff]	128=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32(state0 - flags0)) & flags0)) ^ flags0)) + flags0)) ^ 0x5fa9d2b1)))) + 0x397fd954)) & 0xffff	128=0x4					
176	0x9c10b	128	128	100.0	0	128	100.0	0	128	0	152.0	ok:128	2	2	1	78=T[(mask32((mask32(u16_2 - (mask32((mask32((mask32(state0 & flags0)) & 0x2c46ace3)) | flags0)))) ^ 0x37839d72)) & 0xffff];50=T[(mask32((mask32(u16_2 - (mask32((mask32((mask32(state0 & flags0)) & 0x2c46ace3)) | (mask32(flags0 - 0x14b22a15)))))) ^ 0x37839d72)) & 0xffff]	78=(mask32((mask32(u16_2 - (mask32((mask32((mask32(state0 & flags0)) & 0x2c46ace3)) | flags0)))) ^ 0x37839d72)) & 0xffff;50=(mask32((mask32(u16_2 - (mask32((mask32((mask32(state0 & flags0)) & 0x2c46ace3)) | (mask32(flags0 - 0x14b22a15)))))) ^ 0x37839d72)) & 0xffff	128=0x4					
179	0x9ca8d	128	128	100.0	0	128	100.0	0	256	0	234.9	ok:128	1	1	1	128=T[(mask32((mask32(u16_1 - (mask32((mask32(state0 | flags0)) ^ (mask32(u16_3 ^ (mask32(flags0 + 0x7ef33dc5)))))))) - 0x263c3887)) & 0xffff]	128=(mask32((mask32(u16_1 - (mask32((mask32(state0 | flags0)) ^ (mask32(u16_3 ^ (mask32(flags0 + 0x7ef33dc5)))))))) - 0x263c3887)) & 0xffff	128=0x5					
180	0x9cf32	128	128	100.0	0	128	100.0	0	0	0	105.4	ok:128	1	1	1	128=T[(mask32(u16_0 + 0x7920fa05)) & 0xffff]	128=(mask32(u16_0 + 0x7920fa05)) & 0xffff	128=0x4					
181	0x9d13f	128	128	100.0	0	128	100.0	0	128	0	58.0	ok:128	1	1	1	128=T[(mask32(u16_4 - state0)) & 0xffff]	128=(mask32(u16_4 - state0)) & 0xffff	128=0x6					
183	0x9d495	128	128	100.0	0	128	100.0	0	0	0	101.7	ok:128	1	1	1	128=T[(mask32((mask32(u16_2 - (mask32((mask32(state0 + 0xfaa325c)) ^ 0x694e1f66)))) - 0x1aed554c)) & 0xffff]	128=(mask32((mask32(u16_2 - (mask32((mask32(state0 + 0xfaa325c)) ^ 0x694e1f66)))) - 0x1aed554c)) & 0xffff	128=0x4					
184	0x9d694	128	128	100.0	0	128	100.0	0	128	0	151.0	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 | 0x19d0d4d)))) + 0x3c030b15)) ^ (mask32(flags0 + 0x7db9efb0)))) ^ flags0)) - flags0)) ^ flags0)))) + 0x3f05b2f0)) & 0xffff]	128=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 | 0x19d0d4d)))) + 0x3c030b15)) ^ (mask32(flags0 + 0x7db9efb0)))) ^ flags0)) - flags0)) ^ flags0)))) + 0x3f05b2f0)) & 0xffff	128=0x4					
185	0x9d964	128	128	100.0	0	128	100.0	0	0	0	170.4	ok:128	1	1	1	128=T[(mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 ^ (mask32(flags0 | 0x17e55682)))) ^ 0x2000c224)) & 0x1f29f35)) + (mask32((mask32((mask32((mask32((mask32(flags0 | 0x17e55682)) + 0x28030c24)) ^ 0x30d03eec)) | 0x7fa981a)) ^ 0x5ea8d1c5)))))) & 0xffff]	128=(mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 ^ (mask32(flags0 | 0x17e55682)))) ^ 0x2000c224)) & 0x1f29f35)) + (mask32((mask32((mask32((mask32((mask32(flags0 | 0x17e55682)) + 0x28030c24)) ^ 0x30d03eec)) | 0x7fa981a)) ^ 0x5ea8d1c5)))))) & 0xffff	128=0x3					
189	0x9e7af	128	128	100.0	0	128	100.0	0	0	0	171.1	ok:128	1	1	1	128=T[(mask32((mask32(u16_2 + (mask32(state0 & 0x160e4f34)))) ^ 0x2a1ce984)) & 0xffff]	128=(mask32((mask32(u16_2 + (mask32(state0 & 0x160e4f34)))) ^ 0x2a1ce984)) & 0xffff	128=0x4					
192	0x9f00a	128	128	100.0	0	128	100.0	0	9	0	363.5	ok:128	2	2	1	118=T[(mask32(u16_0 ^ (mask32((mask32((mask32(state0 + flags0)) + (mask32((mask32((mask32((mask32((mask32(flags0 + (mask32((mask32(state0 + flags0)) ^ 0x5d641cd7)))) | 0x76a1e6e7)) ^ 0x1ea5bfdc)) & 0x4f4379b7)) | 0x563159ce)))) + (mask32((mask32((mask32((mask32((mask32(flags0 + (mask32((mask32(state0 + fla...#10019d14302b;10=T[(mask32(u16_0 ^ (mask32((mask32((mask32(state0 + flags0)) + (mask32(flags0 + (mask32((mask32(state0 + flags0)) ^ 0x5d641cd7)))))) + (mask32(flags0 + (mask32((mask32(state0 + flags0)) ^ 0x5d641cd7)))))))) & 0xffff]	118=(mask32(u16_0 ^ (mask32((mask32((mask32(state0 + flags0)) + (mask32((mask32((mask32((mask32((mask32(flags0 + (mask32((mask32(state0 + flags0)) ^ 0x5d641cd7)))) | 0x76a1e6e7)) ^ 0x1ea5bfdc)) & 0x4f4379b7)) | 0x563159ce)))) + (mask32((mask32((mask32((mask32((mask32(flags0 + (mask32((mask32(state0 + flags...#41021c953f7f;10=(mask32(u16_0 ^ (mask32((mask32((mask32(state0 + flags0)) + (mask32(flags0 + (mask32((mask32(state0 + flags0)) ^ 0x5d641cd7)))))) + (mask32(flags0 + (mask32((mask32(state0 + flags0)) ^ 0x5d641cd7)))))))) & 0xffff	128=0x5					
196	0x9fbcd	128	128	100.0	0	128	100.0	0	0	0	237.2	ok:128	1	1	1	128=T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask3...#3580995aeb24	128=(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(...#4f1ee978b737	128=0x4					
198	0xa037e	128	128	100.0	0	128	100.0	0	146	0	138.5	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 + (mask32(flags0 - 0x5e173fc7)))) - 0x3cd02127)) + (mask32(flags0 + 0x15b2dfa5)))))) ^ 0x3fe99379)) & 0xffff]	128=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 + (mask32(flags0 - 0x5e173fc7)))) - 0x3cd02127)) + (mask32(flags0 + 0x15b2dfa5)))))) ^ 0x3fe99379)) & 0xffff	128=0x2					
199	0xa0631	128	128	100.0	0	128	100.0	0	0	0	231.0	ok:128	2	2	1	106=T[(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 + (mask32(b2 + flags0)))) ^ 0x7e708197)) & 0x20d5418)) + flags0)))) + 0x3030bb89)) & 0xffff];22=T[(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 + (mask32(b2 + (mask32((mask32(flags0 ^ 0x7353b039)) - 0x24d1328a)))))) ^ 0x7e708197)) & 0x20d5418)) + (mask32((mask32(flags0 ^ 0x7353b039)) - 0x24d1328a)))))) + 0x3030bb89)) & 0xffff]	106=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 + (mask32(b2 + flags0)))) ^ 0x7e708197)) & 0x20d5418)) + flags0)))) + 0x3030bb89)) & 0xffff;22=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 + (mask32(b2 + (mask32((mask32(flags0 ^ 0x7353b039)) - 0x24d1328a)))))) ^ 0x7e708197)) & 0x20d5418)) + (mask32((mask32(flags0 ^ 0x7353b039)) - 0x24d1328a)))))) + 0x3030bb89)) & 0xffff	128=0x3					
200	0xa0a9e	128	128	100.0	0	128	100.0	0	0	0	160.8	ok:128	1	1	1	128=T[u16_4 & 0xffff]	128=u16_4 & 0xffff	128=0x6					
201	0xa0dca	128	128	100.0	0	128	100.0	0	128	0	314.0	ok:128	1	1	1	128=T[(mask32(u16_2 - 0x289c039)) & 0xffff]	128=(mask32(u16_2 - 0x289c039)) & 0xffff	128=0x5					
203	0xa1484	128	128	100.0	0	128	100.0	0	0	0	252.4	ok:128	1	1	1	128=T[(mask32(u16_0 ^ 0x4ccb9807)) & 0xffff]	128=(mask32(u16_0 ^ 0x4ccb9807)) & 0xffff	128=0x4					
208	0xa2361	128	128	100.0	0	128	100.0	0	4090	0	279.8	ok:128	4	4	1	50=T[(mask32(u16_3 - (mask32((mask32((mask32((mask32(state0 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(flags0 - 0x24472eba)) ^ 0x60ff2036)) + 0x7627b830)) - 0x42fb6768)) ^ (mask32(state0 + 0x7ad87935)))) ^ 0x39b69246)) ^ (mask32(state0 | 0x7a909dc0)))) ^ 0x58abcfc7)) | 0x147...#46fa023927e4;49=T[(mask32(u16_3 - (mask32((mask32((mask32((mask32(state0 + (mask32((mask32((mask32((mask32((mask32(flags0 ^ (mask32(state0 + 0x7ad87935)))) ^ 0x39b69246)) ^ (mask32(state0 | 0x7a909dc0)))) ^ 0x58abcfc7)) | 0x1477a707)))) - (mask32((mask32((mask32((mask32(flags0 ^ (mask32(state0 + 0x7ad87935)))) ^ 0x39b...#1479fba1c316;23=T[(mask32(u16_3 - (mask32((mask32((mask32((mask32(state0 + (mask32((mask32((mask32((mask32((mask32(flags0 ^ (mask32(state0 + 0x7ad87935)))) ^ 0x39b69246)) ^ (mask32(state0 | 0x7a909dc0)))) ^ 0x58abcfc7)) | 0x1477a707)))) - (mask32((mask32((mask32((mask32(flags0 ^ (mask32(state0 + 0x7ad87935)))) ^ 0x39b...#8ec2a4c80ff4;6=T[(mask32(u16_3 - (mask32((mask32((mask32((mask32(state0 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(flags0 - 0x24472eba)) ^ 0x60ff2036)) + 0x7627b830)) - 0x42fb6768)) ^ (mask32(state0 + 0x7ad87935)))) ^ 0x39b69246)) ^ (mask32(state0 | 0x7a909dc0)))) ^ 0x58abcfc7)) | 0x147...#a459192e5599	50=(mask32(u16_3 - (mask32((mask32((mask32((mask32(state0 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(flags0 - 0x24472eba)) ^ 0x60ff2036)) + 0x7627b830)) - 0x42fb6768)) ^ (mask32(state0 + 0x7ad87935)))) ^ 0x39b69246)) ^ (mask32(state0 | 0x7a909dc0)))) ^ 0x58abcfc7)) | 0x1477a...#fb4d75de8e9e;49=(mask32(u16_3 - (mask32((mask32((mask32((mask32(state0 + (mask32((mask32((mask32((mask32((mask32(flags0 ^ (mask32(state0 + 0x7ad87935)))) ^ 0x39b69246)) ^ (mask32(state0 | 0x7a909dc0)))) ^ 0x58abcfc7)) | 0x1477a707)))) - (mask32((mask32((mask32((mask32(flags0 ^ (mask32(state0 + 0x7ad87935)))) ^ 0x39b69...#9f40b863da92;23=(mask32(u16_3 - (mask32((mask32((mask32((mask32(state0 + (mask32((mask32((mask32((mask32((mask32(flags0 ^ (mask32(state0 + 0x7ad87935)))) ^ 0x39b69246)) ^ (mask32(state0 | 0x7a909dc0)))) ^ 0x58abcfc7)) | 0x1477a707)))) - (mask32((mask32((mask32((mask32(flags0 ^ (mask32(state0 + 0x7ad87935)))) ^ 0x39b69...#381a82da1018;6=(mask32(u16_3 - (mask32((mask32((mask32((mask32(state0 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(flags0 - 0x24472eba)) ^ 0x60ff2036)) + 0x7627b830)) - 0x42fb6768)) ^ (mask32(state0 + 0x7ad87935)))) ^ 0x39b69246)) ^ (mask32(state0 | 0x7a909dc0)))) ^ 0x58abcfc7)) | 0x1477a...#941f16f47f0a	128=0x5					
215	0xa4609	128	128	100.0	0	128	100.0	0	0	0	217.6	ok:128	1	1	1	128=T[u16_0 & 0xffff]	128=u16_0 & 0xffff	128=0x3					
217	0xa4b11	128	128	100.0	0	128	100.0	0	0	0	147.0	ok:128	1	1	1	128=T[(mask32(u16_1 - (mask32(state0 ^ flags0)))) & 0xffff]	128=(mask32(u16_1 - (mask32(state0 ^ flags0)))) & 0xffff	128=0x5					
220	0xa522e	128	128	100.0	0	128	100.0	0	0	0	295.6	ok:128	1	1	1	128=T[(mask32((mask32(u16_3 - (mask32((mask32((mask32((mask32((mask32(state0 | flags0)) + 0x46462807)) & 0x2332d827)) - (mask32(flags0 - (mask32((mask32(state0 | flags0)) & 0x4297c9dd)))))) + 0x6f8e6e16)))) + 0x8f8037a)) & 0xffff]	128=(mask32((mask32(u16_3 - (mask32((mask32((mask32((mask32((mask32(state0 | flags0)) + 0x46462807)) & 0x2332d827)) - (mask32(flags0 - (mask32((mask32(state0 | flags0)) & 0x4297c9dd)))))) + 0x6f8e6e16)))) + 0x8f8037a)) & 0xffff	128=0x5					
222	0xa5f3c	128	128	100.0	0	128	100.0	0	256	0	265.6	ok:128	2	2	1	95=T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32(state0 + (mask32(flags0 | 0x11da3648)))) & 0x169ceafa)) & (mask32((mask32(u16_0 - (mask32((mask32(state0 + (mask32(flags0 | 0x11da3648)))) & 0x169ceafa)))) + flags0)))) | 0x39a63024)) + (mask32(flags0 + 0x17d780ca)))))) - 0x29e369df)) & 0xffff];33=T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32(state0 + (mask32(flags0 | 0x11da3648)))) & 0x169ceafa)) & (mask32((mask32(u16_0 - (mask32((mask32(state0 + (mask32(flags0 | 0x11da3648)))) & 0x169ceafa)))) + (mask32((mask32((mask32((mask32(flags0 | 0x5b15ab43)) | 0x4cc95222)) | 0x70d72f...#99575dc65d7b	95=(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32(state0 + (mask32(flags0 | 0x11da3648)))) & 0x169ceafa)) & (mask32((mask32(u16_0 - (mask32((mask32(state0 + (mask32(flags0 | 0x11da3648)))) & 0x169ceafa)))) + flags0)))) | 0x39a63024)) + (mask32(flags0 + 0x17d780ca)))))) - 0x29e369df)) & 0xffff;33=(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32(state0 + (mask32(flags0 | 0x11da3648)))) & 0x169ceafa)) & (mask32((mask32(u16_0 - (mask32((mask32(state0 + (mask32(flags0 | 0x11da3648)))) & 0x169ceafa)))) + (mask32((mask32((mask32((mask32(flags0 | 0x5b15ab43)) | 0x4cc95222)) | 0x70d72f46...#496f2a93f8d6	128=0x5					
