source_entry	source_target	branch_site	branch_mnemonic	events	taken_events	not_taken_events	unknown_events	unknown_pct	avg_steps_to_branch	top_predicate_classes	condition_sites	condition_mnemonics	top_condition_ops	top_left_exprs	top_right_exprs	top_left_values	top_right_values	zf_values	top_conditions
151	0x97311	0x9744b	jne	34	34	0	0	0.0	75.0	resolved:34	0x97447:34	cmp:34	r14b, 0x62:34	vm_byte0:34	0x62:34	0x50:28,0x3a:6	0x62:34	False:34	0x97447:cmp:r14b, 0x62:vm_byte0(0x50) ? 0x62(0x62):zf=False:constant,vm_byte:28,0x97447:cmp:r14b, 0x62:vm_byte0(0x3a) ? 0x62(0x62):zf=False:constant,vm_byte:6
151	0x97311	0x9746b	jne	34	34	0	0	0.0	77.0	resolved:34	0x97467:34	cmp:34	r14b, 0x32:34	vm_byte0:34	0x32:34	0x50:28,0x3a:6	0x32:34	False:34	0x97467:cmp:r14b, 0x32:vm_byte0(0x50) ? 0x32(0x32):zf=False:constant,vm_byte:28,0x97467:cmp:r14b, 0x32:vm_byte0(0x3a) ? 0x32(0x32):zf=False:constant,vm_byte:6
151	0x97311	0x97489	jne	34	6	28	0	0.0	79.0	resolved:34	0x97485:34	cmp:34	r14b, 0x50:34	vm_byte0:34	0x50:34	0x50:28,0x3a:6	0x50:34	True:28,False:6	0x97485:cmp:r14b, 0x50:vm_byte0(0x50) ? 0x50(0x50):zf=True:constant,vm_byte:28,0x97485:cmp:r14b, 0x50:vm_byte0(0x3a) ? 0x50(0x50):zf=False:constant,vm_byte:6
151	0x97311	0x9749f	jne	34	28	6	0	0.0	84.3	resolved:34	0x9749b:34	cmp:34	r14b, 0x3a:34	vm_byte0:34	0x3a:34	0x50:28,0x3a:6	0x3a:34	False:28,True:6	0x9749b:cmp:r14b, 0x3a:vm_byte0(0x50) ? 0x3a(0x3a):zf=False:constant,vm_byte:28,0x9749b:cmp:r14b, 0x3a:vm_byte0(0x3a) ? 0x3a(0x3a):zf=True:constant,vm_byte:6
151	0x97311	0x9754e	je	34	0	34	0	0.0	120.0	resolved:34	0x97547:34	cmp:34	rdi, 0:34	u8_2:34	0x0:34	0xf5:6,0x71:5,0xef:5,0x4d:4,0x59:4	0x0:34	False:34	0x97547:cmp:rdi, 0:u8_2(0xf5) ? 0x0(0x0):zf=False:constant,vm_bytecode:6,0x97547:cmp:rdi, 0:u8_2(0x71) ? 0x0(0x0):zf=False:constant,vm_bytecode:5,0x97547:cmp:rdi, 0:u8_2(0xef) ? 0x0(0x0):zf=False:constant,vm_bytecode:5,0x97547:cmp:rdi, 0:u8_2(0x4d) ? 0x0(0x0):zf=False:constant,vm_bytecode:4,0x97547:cmp:rdi, 0:u8_2(0x59) ? 0x0(0x0):zf=False:constant,vm_bytecode:4
336	0xbe8cd	0xbea07	jne	33	33	0	0	0.0	66.0	resolved:33	0xbea03:33	cmp:33	r12b, 0x62:33	vm_byte0:33	0x62:33	0x50:33	0x62:33	False:33	0xbea03:cmp:r12b, 0x62:vm_byte0(0x50) ? 0x62(0x62):zf=False:constant,vm_byte:33
336	0xbe8cd	0xbea19	jne	33	33	0	0	0.0	68.0	resolved:33	0xbea15:33	cmp:33	r12b, 0x32:33	vm_byte0:33	0x32:33	0x50:33	0x32:33	False:33	0xbea15:cmp:r12b, 0x32:vm_byte0(0x50) ? 0x32(0x32):zf=False:constant,vm_byte:33
336	0xbe8cd	0xbea33	jne	33	0	33	0	0.0	70.0	resolved:33	0xbea2f:33	cmp:33	r12b, 0x50:33	vm_byte0:33	0x50:33	0x50:33	0x50:33	True:33	0xbea2f:cmp:r12b, 0x50:vm_byte0(0x50) ? 0x50(0x50):zf=True:constant,vm_byte:33
336	0xbe8cd	0xbea49	jne	33	33	0	0	0.0	76.0	resolved:33	0xbea45:33	cmp:33	r12b, 0x3a:33	vm_byte0:33	0x3a:33	0x50:33	0x3a:33	False:33	0xbea45:cmp:r12b, 0x3a:vm_byte0(0x50) ? 0x3a(0x3a):zf=False:constant,vm_byte:33
336	0xbe8cd	0xbeb01	je	33	0	33	0	0.0	108.0	resolved:33	0xbeafa:33	cmp:33	r14, 0:33	u8_4:33	0x0:33	0x33:4,0x37:4,0x87:4,0xab:4,0xc1:4	0x0:33	False:33	0xbeafa:cmp:r14, 0:u8_4(0x33) ? 0x0(0x0):zf=False:constant,vm_bytecode:4,0xbeafa:cmp:r14, 0:u8_4(0x37) ? 0x0(0x0):zf=False:constant,vm_bytecode:4,0xbeafa:cmp:r14, 0:u8_4(0x87) ? 0x0(0x0):zf=False:constant,vm_bytecode:4,0xbeafa:cmp:r14, 0:u8_4(0xab) ? 0x0(0x0):zf=False:constant,vm_bytecode:4,0xbeafa:cmp:r14, 0:u8_4(0xc1) ? 0x0(0x0):zf=False:constant,vm_bytecode:4
326	0xbc06d	0xbc141	jne	31	31	0	0	0.0	45.0	resolved:31	0xbc13d:31	cmp:31	r12b, 0x62:31	vm_byte0:31	0x62:31	0x3a:31	0x62:31	False:31	0xbc13d:cmp:r12b, 0x62:vm_byte0(0x3a) ? 0x62(0x62):zf=False:constant,vm_byte:31
326	0xbc06d	0xbc150	jne	31	31	0	0	0.0	47.0	resolved:31	0xbc14c:31	cmp:31	r12b, 0x32:31	vm_byte0:31	0x32:31	0x3a:31	0x32:31	False:31	0xbc14c:cmp:r12b, 0x32:vm_byte0(0x3a) ? 0x32(0x32):zf=False:constant,vm_byte:31
326	0xbc06d	0xbc160	jne	31	31	0	0	0.0	49.0	resolved:31	0xbc15c:31	cmp:31	r12b, 0x50:31	vm_byte0:31	0x50:31	0x3a:31	0x50:31	False:31	0xbc15c:cmp:r12b, 0x50:vm_byte0(0x3a) ? 0x50(0x50):zf=False:constant,vm_byte:31
326	0xbc06d	0xbc16f	jne	31	0	31	0	0.0	51.0	resolved:31	0xbc16b:31	cmp:31	r12b, 0x3a:31	vm_byte0:31	0x3a:31	0x3a:31	0x3a:31	True:31	0xbc16b:cmp:r12b, 0x3a:vm_byte0(0x3a) ? 0x3a(0x3a):zf=True:constant,vm_byte:31
326	0xbc06d	0xbc202	je	31	0	31	0	0.0	86.0	resolved:31	0xbc1fb:31	cmp:31	r9, 0:31	u8_0:31	0x0:31	0x55:18,0xdd:13	0x0:31	False:31	0xbc1fb:cmp:r9, 0:u8_0(0x55) ? 0x0(0x0):zf=False:constant,vm_bytecode:18,0xbc1fb:cmp:r9, 0:u8_0(0xdd) ? 0x0(0x0):zf=False:constant,vm_bytecode:13
186	0x9dcae	0x9dcd5	je	29	20	9	0	0.0	9.0	resolved:29	0x9dccf:29	cmp:29	ebx, 0:29	(flags0 & 0x2):29	0x0:29	0x0:20,0x2:9	0x0:29	True:20,False:9	0x9dccf:cmp:ebx, 0:(flags0 & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags:20,0x9dccf:cmp:ebx, 0:(flags0 & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags:9
186	0x9dcae	0x9de1f	jne	29	29	0	0	0.0	72.9	resolved:29	0x9de1b:29	cmp:29	sil, 0x62:29	vm_byte0:29	0x62:29	0x50:29	0x62:29	False:29	0x9de1b:cmp:sil, 0x62:vm_byte0(0x50) ? 0x62(0x62):zf=False:constant,vm_byte:29
186	0x9dcae	0x9de2e	jne	29	29	0	0	0.0	74.9	resolved:29	0x9de2a:29	cmp:29	sil, 0x32:29	vm_byte0:29	0x32:29	0x50:29	0x32:29	False:29	0x9de2a:cmp:sil, 0x32:vm_byte0(0x50) ? 0x32(0x32):zf=False:constant,vm_byte:29
186	0x9dcae	0x9de4c	jne	29	0	29	0	0.0	76.9	resolved:29	0x9de48:29	cmp:29	sil, 0x50:29	vm_byte0:29	0x50:29	0x50:29	0x50:29	True:29	0x9de48:cmp:sil, 0x50:vm_byte0(0x50) ? 0x50(0x50):zf=True:constant,vm_byte:29
186	0x9dcae	0x9de68	jne	29	29	0	0	0.0	84.9	resolved:29	0x9de64:29	cmp:29	sil, 0x3a:29	vm_byte0:29	0x3a:29	0x50:29	0x3a:29	False:29	0x9de64:cmp:sil, 0x3a:vm_byte0(0x50) ? 0x3a(0x3a):zf=False:constant,vm_byte:29
186	0x9dcae	0x9df1c	je	29	0	29	0	0.0	115.9	resolved:29	0x9df15:29	cmp:29	rcx, 0:29	u8_0:29	0x0:29	0x41:5,0xe3:5,0xc7:4,0xc9:4,0xc5:3	0x0:29	False:29	0x9df15:cmp:rcx, 0:u8_0(0x41) ? 0x0(0x0):zf=False:constant,vm_bytecode:5,0x9df15:cmp:rcx, 0:u8_0(0xe3) ? 0x0(0x0):zf=False:constant,vm_bytecode:5,0x9df15:cmp:rcx, 0:u8_0(0xc7) ? 0x0(0x0):zf=False:constant,vm_bytecode:4,0x9df15:cmp:rcx, 0:u8_0(0xc9) ? 0x0(0x0):zf=False:constant,vm_bytecode:4,0x9df15:cmp:rcx, 0:u8_0(0xc5) ? 0x0(0x0):zf=False:constant,vm_bytecode:3
348	0xc0d7d	0xc0e89	je	28	2	26	0	0.0	60.0	resolved:28	0xc0e86:28	cmp:28	dl, 0:28	seed(rdx):19,low8(seed(rdx)):9	0x0:28	frame+0x170:5,0x0:2,0x1:1,0x11:1,0x18:1	0x0:28	False:26,True:2	0xc0e86:cmp:dl, 0:low8(seed(rdx))(frame+0x170) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_ptr_low8,gpr_seed:5,0xc0e86:cmp:dl, 0:seed(rdx)(0x0) ? 0x0(0x0):zf=True:constant,gpr_seed,image_offset:2,0xc0e86:cmp:dl, 0:low8(seed(rdx))(frame+0x171) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_ptr_low8,gpr_seed:1,0xc0e86:cmp:dl, 0:low8(seed(rdx))(frame+0x23) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_ptr_low8,gpr_seed:1,0xc0e86:cmp:dl, 0:low8(seed(rdx))(ip-0x1) ? 0x0(0x0):zf=False:constant,gpr_seed,ptr_partial,vm_ip_pointer:1
348	0xc0d7d	0xc0fff	jne	28	28	0	0	0.0	140.9	resolved:28	0xc0ffb:28	cmp:28	dil, 0x62:28	vm_byte0:28	0x62:28	0x50:28	0x62:28	False:28	0xc0ffb:cmp:dil, 0x62:vm_byte0(0x50) ? 0x62(0x62):zf=False:constant,vm_byte:28
348	0xc0d7d	0xc101b	jne	28	28	0	0	0.0	143.9	resolved:28	0xc1017:28	cmp:28	dil, 0x32:28	vm_byte0:28	0x32:28	0x50:28	0x32:28	False:28	0xc1017:cmp:dil, 0x32:vm_byte0(0x50) ? 0x32(0x32):zf=False:constant,vm_byte:28
348	0xc0d7d	0xc103b	jne	28	0	28	0	0.0	145.9	resolved:28	0xc1037:28	cmp:28	dil, 0x50:28	vm_byte0:28	0x50:28	0x50:28	0x50:28	True:28	0xc1037:cmp:dil, 0x50:vm_byte0(0x50) ? 0x50(0x50):zf=True:constant,vm_byte:28
348	0xc0d7d	0xc1049	jne	28	28	0	0	0.0	149.9	resolved:28	0xc1045:28	cmp:28	dil, 0x3a:28	vm_byte0:28	0x3a:28	0x50:28	0x3a:28	False:28	0xc1045:cmp:dil, 0x3a:vm_byte0(0x50) ? 0x3a(0x3a):zf=False:constant,vm_byte:28
348	0xc0d7d	0xc10e5	je	28	19	9	0	0.0	177.9	resolved:28	0xc10e0:28	cmp:28	eax, 0:28	((flags0 | 0x2730b0cc) & 0x2):28	0x0:28	0x0:19,0x2:9	0x0:28	True:19,False:9	0xc10e0:cmp:eax, 0:((flags0 | 0x2730b0cc) & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags:19,0xc10e0:cmp:eax, 0:((flags0 | 0x2730b0cc) & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags:9
348	0xc0d7d	0xc11b6	je	28	0	28	0	0.0	220.5	resolved:28	0xc11af:28	cmp:28	r12, 0:28	u8_4:28	0x0:28	0x53:6,0xd3:5,0x3b:4,0x6b:3,0x2d:2	0x0:28	False:28	0xc11af:cmp:r12, 0:u8_4(0x53) ? 0x0(0x0):zf=False:constant,vm_bytecode:6,0xc11af:cmp:r12, 0:u8_4(0xd3) ? 0x0(0x0):zf=False:constant,vm_bytecode:5,0xc11af:cmp:r12, 0:u8_4(0x3b) ? 0x0(0x0):zf=False:constant,vm_bytecode:4,0xc11af:cmp:r12, 0:u8_4(0x6b) ? 0x0(0x0):zf=False:constant,vm_bytecode:3,0xc11af:cmp:r12, 0:u8_4(0x2d) ? 0x0(0x0):zf=False:constant,vm_bytecode:2
348	0xc0d7d	0xc1278	je	28	19	9	0	0.0	260.5	resolved:28	0xc1272:28	cmp:28	edi, 0:28	((flags0 | 0x2730b0cc) & 0x2):19,(((flags0 | 0x2730b0cc) - 0x5c278a20) & 0x2):9	0x0:28	0x0:19,0x2:9	0x0:28	True:19,False:9	0xc1272:cmp:edi, 0:((flags0 | 0x2730b0cc) & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags:19,0xc1272:cmp:edi, 0:(((flags0 | 0x2730b0cc) - 0x5c278a20) & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags:9
74	0x86d43	0x86dd0	je	25	0	25	0	0.0	32.0	resolved:25	0x86dcc:25	cmp:25	r12b, 0:25	seed(r12):22,low8(seed(r12)):3	0x0:25	0x18:2,0xe6:2,frame+0x170:2,0x1:1,0x10:1	0x0:25	False:25	0x86dcc:cmp:r12b, 0:low8(seed(r12))(frame+0x170) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_ptr_low8,gpr_seed:2,0x86dcc:cmp:r12b, 0:seed(r12)(0x18) ? 0x0(0x0):zf=False:constant,gpr_seed,image_offset:2,0x86dcc:cmp:r12b, 0:seed(r12)(0xe6) ? 0x0(0x0):zf=False:constant,gpr_seed,image_offset:2,0x86dcc:cmp:r12b, 0:low8(seed(r12))(frame+0xa) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_ptr_low8,gpr_seed:1,0x86dcc:cmp:r12b, 0:seed(r12)(0x1) ? 0x0(0x0):zf=False:constant,gpr_seed,image_offset:1
74	0x86d43	0x870b5	jne	25	25	0	0	0.0	197.0	resolved:25	0x870b1:25	cmp:25	r11b, 0x62:25	vm_byte0:25	0x62:25	0x50:25	0x62:25	False:25	0x870b1:cmp:r11b, 0x62:vm_byte0(0x50) ? 0x62(0x62):zf=False:constant,vm_byte:25
74	0x86d43	0x870cd	jne	25	25	0	0	0.0	199.0	resolved:25	0x870c9:25	cmp:25	r11b, 0x32:25	vm_byte0:25	0x32:25	0x50:25	0x32:25	False:25	0x870c9:cmp:r11b, 0x32:vm_byte0(0x50) ? 0x32(0x32):zf=False:constant,vm_byte:25
74	0x86d43	0x870f3	jne	25	0	25	0	0.0	201.0	resolved:25	0x870ef:25	cmp:25	r11b, 0x50:25	vm_byte0:25	0x50:25	0x50:25	0x50:25	True:25	0x870ef:cmp:r11b, 0x50:vm_byte0(0x50) ? 0x50(0x50):zf=True:constant,vm_byte:25
74	0x86d43	0x87104	jne	25	25	0	0	0.0	206.0	resolved:25	0x87100:25	cmp:25	r11b, 0x3a:25	vm_byte0:25	0x3a:25	0x50:25	0x3a:25	False:25	0x87100:cmp:r11b, 0x3a:vm_byte0(0x50) ? 0x3a(0x3a):zf=False:constant,vm_byte:25
74	0x86d43	0x871d5	je	25	0	25	0	0.0	248.0	resolved:25	0x871ce:25	cmp:25	rdi, 0:25	u8_4:25	0x0:25	0x3:5,0x7f:5,0x23:4,0xf1:4,0xf7:4	0x0:25	False:25	0x871ce:cmp:rdi, 0:u8_4(0x3) ? 0x0(0x0):zf=False:constant,vm_bytecode:5,0x871ce:cmp:rdi, 0:u8_4(0x7f) ? 0x0(0x0):zf=False:constant,vm_bytecode:5,0x871ce:cmp:rdi, 0:u8_4(0x23) ? 0x0(0x0):zf=False:constant,vm_bytecode:4,0x871ce:cmp:rdi, 0:u8_4(0xf1) ? 0x0(0x0):zf=False:constant,vm_bytecode:4,0x871ce:cmp:rdi, 0:u8_4(0xf7) ? 0x0(0x0):zf=False:constant,vm_bytecode:4
74	0x86d43	0x872c2	je	25	16	9	0	0.0	296.0	resolved:25	0x872bc:25	cmp:25	edx, 0:25	((((((flags0 & (state0 - 0x7af5a4e2)) - 0x619b65dc) - (((state0 - ((flags0 & (state0 - 0x7af5a4e2)) - 0x619b65dc)) ^ 0x65dcaffc) ^ 0x6adfe823)) ^ 0x1a77c224) + 0x403a8d37) & 0x2):25	0x0:25	0x0:16,0x2:9	0x0:25	True:16,False:9	0x872bc:cmp:edx, 0:((((((flags0 & (state0 - 0x7af5a4e2)) - 0x619b65dc) - (((state0 - ((flags0 & (state0 - 0x7af5a4e2)) - 0x619b65dc)) ^ 0x65dcaffc) ^ 0x6adfe823)) ^ 0x1a77c224) + 0x403a8d37) & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags,state:16,0x872bc:cmp:edx, 0:((((((flags0 & (state0 - 0x7af5a4e2)) - 0x619b65dc) - (((state0 - ((flags0 & (state0 - 0x7af5a4e2)) - 0x619b65dc)) ^ 0x65dcaffc) ^ 0x6adfe823)) ^ 0x1a77c224) + 0x403a8d37) & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags,state:9
125	0x922c4	0x923cb	jne	19	1	18	0	0.0	59.0	resolved:19	0x923c7:19	cmp:19	r15b, 0x62:19	vm_byte0:19	0x62:19	0x62:18,0x3a:1	0x62:19	True:18,False:1	0x923c7:cmp:r15b, 0x62:vm_byte0(0x62) ? 0x62(0x62):zf=True:constant,vm_byte:18,0x923c7:cmp:r15b, 0x62:vm_byte0(0x3a) ? 0x62(0x62):zf=False:constant,vm_byte:1
125	0x922c4	0x923df	jne	19	19	0	0	0.0	63.8	resolved:19	0x923db:19	cmp:19	r15b, 0x32:19	vm_byte0:19	0x32:19	0x62:18,0x3a:1	0x32:19	False:19	0x923db:cmp:r15b, 0x32:vm_byte0(0x62) ? 0x32(0x32):zf=False:constant,vm_byte:18,0x923db:cmp:r15b, 0x32:vm_byte0(0x3a) ? 0x32(0x32):zf=False:constant,vm_byte:1
125	0x922c4	0x923f7	jne	19	19	0	0	0.0	65.8	resolved:19	0x923f3:19	cmp:19	r15b, 0x50:19	vm_byte0:19	0x50:19	0x62:18,0x3a:1	0x50:19	False:19	0x923f3:cmp:r15b, 0x50:vm_byte0(0x62) ? 0x50(0x50):zf=False:constant,vm_byte:18,0x923f3:cmp:r15b, 0x50:vm_byte0(0x3a) ? 0x50(0x50):zf=False:constant,vm_byte:1
125	0x922c4	0x9240b	jne	19	18	1	0	0.0	67.8	resolved:19	0x92407:19	cmp:19	r15b, 0x3a:19	vm_byte0:19	0x3a:19	0x62:18,0x3a:1	0x3a:19	False:18,True:1	0x92407:cmp:r15b, 0x3a:vm_byte0(0x62) ? 0x3a(0x3a):zf=False:constant,vm_byte:18,0x92407:cmp:r15b, 0x3a:vm_byte0(0x3a) ? 0x3a(0x3a):zf=True:constant,vm_byte:1
125	0x922c4	0x924eb	je	19	0	19	0	0.0	110.1	resolved:19	0x924e4:19	cmp:19	r14, 0:19	u8_2:19	0x0:19	0x21:13,0x3d:1,0x93:1,0xa1:1,0xab:1	0x0:19	False:19	0x924e4:cmp:r14, 0:u8_2(0x21) ? 0x0(0x0):zf=False:constant,vm_bytecode:13,0x924e4:cmp:r14, 0:u8_2(0x3d) ? 0x0(0x0):zf=False:constant,vm_bytecode:1,0x924e4:cmp:r14, 0:u8_2(0x93) ? 0x0(0x0):zf=False:constant,vm_bytecode:1,0x924e4:cmp:r14, 0:u8_2(0xa1) ? 0x0(0x0):zf=False:constant,vm_bytecode:1,0x924e4:cmp:r14, 0:u8_2(0xab) ? 0x0(0x0):zf=False:constant,vm_bytecode:1
321	0xbb1dd	0xbb1f8	je	19	0	19	0	0.0	7.0	resolved:19	0xbb1f4:19	cmp:19	r11b, 1:19	u8_0:19	0x1:19	0x44:13,0x0:3,0x4e:3	0x1:19	False:19	0xbb1f4:cmp:r11b, 1:u8_0(0x44) ? 0x1(0x1):zf=False:constant,vm_bytecode:13,0xbb1f4:cmp:r11b, 1:u8_0(0x0) ? 0x1(0x1):zf=False:constant,vm_bytecode:3,0xbb1f4:cmp:r11b, 1:u8_0(0x4e) ? 0x1(0x1):zf=False:constant,vm_bytecode:3
321	0xbb1dd	0xbb202	je	19	0	19	0	0.0	9.0	resolved:19	0xbb1fe:19	cmp:19	r11b, 2:19	u8_0:19	0x2:19	0x44:13,0x0:3,0x4e:3	0x2:19	False:19	0xbb1fe:cmp:r11b, 2:u8_0(0x44) ? 0x2(0x2):zf=False:constant,vm_bytecode:13,0xbb1fe:cmp:r11b, 2:u8_0(0x0) ? 0x2(0x2):zf=False:constant,vm_bytecode:3,0xbb1fe:cmp:r11b, 2:u8_0(0x4e) ? 0x2(0x2):zf=False:constant,vm_bytecode:3
321	0xbb1dd	0xbb4c1	je	19	13	6	0	0.0	103.0	resolved:19	0xbb4ba:19	cmp:19	r12d, 0:19	((flags0 - 0x58d38f71) & 0x2):19	0x0:19	0x0:13,0x2:6	0x0:19	True:13,False:6	0xbb4ba:cmp:r12d, 0:((flags0 - 0x58d38f71) & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags:13,0xbb4ba:cmp:r12d, 0:((flags0 - 0x58d38f71) & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags:6
251	0xacbc5	0xaccad	jne	17	17	0	0	0.0	52.0	resolved:17	0xacca9:17	cmp:17	r13b, 0x62:17	vm_byte0:17	0x62:17	0x3a:17	0x62:17	False:17	0xacca9:cmp:r13b, 0x62:vm_byte0(0x3a) ? 0x62(0x62):zf=False:constant,vm_byte:17
251	0xacbc5	0xaccd2	jne	17	17	0	0	0.0	54.0	resolved:17	0xaccce:17	cmp:17	r13b, 0x32:17	vm_byte0:17	0x32:17	0x3a:17	0x32:17	False:17	0xaccce:cmp:r13b, 0x32:vm_byte0(0x3a) ? 0x32(0x32):zf=False:constant,vm_byte:17
251	0xacbc5	0xaccea	jne	17	17	0	0	0.0	56.0	resolved:17	0xacce6:17	cmp:17	r13b, 0x50:17	vm_byte0:17	0x50:17	0x3a:17	0x50:17	False:17	0xacce6:cmp:r13b, 0x50:vm_byte0(0x3a) ? 0x50(0x50):zf=False:constant,vm_byte:17
251	0xacbc5	0xacd02	jne	17	0	17	0	0.0	58.0	resolved:17	0xaccfe:17	cmp:17	r13b, 0x3a:17	vm_byte0:17	0x3a:17	0x3a:17	0x3a:17	True:17	0xaccfe:cmp:r13b, 0x3a:vm_byte0(0x3a) ? 0x3a(0x3a):zf=True:constant,vm_byte:17
251	0xacbc5	0xacdb0	je	17	0	17	0	0.0	96.0	resolved:17	0xacda9:17	cmp:17	r13, 0:17	u8_2:17	0x0:17	0x1f:17	0x0:17	False:17	0xacda9:cmp:r13, 0:u8_2(0x1f) ? 0x0(0x0):zf=False:constant,vm_bytecode:17
290	0xb4c00	0xb4cc0	jne	17	17	0	0	0.0	41.0	resolved:17	0xb4cbe:17	cmp:17	al, 0x62:17	vm_byte0:17	0x62:17	0x3a:17	0x62:17	False:17	0xb4cbe:cmp:al, 0x62:vm_byte0(0x3a) ? 0x62(0x62):zf=False:constant,vm_byte:17
290	0xb4c00	0xb4cd4	jne	17	17	0	0	0.0	43.0	resolved:17	0xb4cd2:17	cmp:17	al, 0x32:17	vm_byte0:17	0x32:17	0x3a:17	0x32:17	False:17	0xb4cd2:cmp:al, 0x32:vm_byte0(0x3a) ? 0x32(0x32):zf=False:constant,vm_byte:17
290	0xb4c00	0xb4ce5	jne	17	17	0	0	0.0	45.0	resolved:17	0xb4ce3:17	cmp:17	al, 0x50:17	vm_byte0:17	0x50:17	0x3a:17	0x50:17	False:17	0xb4ce3:cmp:al, 0x50:vm_byte0(0x3a) ? 0x50(0x50):zf=False:constant,vm_byte:17
290	0xb4c00	0xb4cfb	jne	17	0	17	0	0.0	47.0	resolved:17	0xb4cf9:17	cmp:17	al, 0x3a:17	vm_byte0:17	0x3a:17	0x3a:17	0x3a:17	True:17	0xb4cf9:cmp:al, 0x3a:vm_byte0(0x3a) ? 0x3a(0x3a):zf=True:constant,vm_byte:17
290	0xb4c00	0xb4d9d	je	17	0	17	0	0.0	86.0	resolved:17	0xb4d96:17	cmp:17	r13, 0:17	u8_4:17	0x0:17	0xd5:10,0x8f:7	0x0:17	False:17	0xb4d96:cmp:r13, 0:u8_4(0xd5) ? 0x0(0x0):zf=False:constant,vm_bytecode:10,0xb4d96:cmp:r13, 0:u8_4(0x8f) ? 0x0(0x0):zf=False:constant,vm_bytecode:7
248	0xac110	0xac120	je	15	2	13	0	0.0	5.0	resolved:15	0xac11c:15	cmp:15	r8b, 0:15	seed(r8):14,low8(seed(r8)):1	0x0:15	0x0:2,0x12:1,0x13:1,0x38:1,0x3a:1	0x0:15	False:13,True:2	0xac11c:cmp:r8b, 0:seed(r8)(0x0) ? 0x0(0x0):zf=True:constant,gpr_seed,image_offset:2,0xac11c:cmp:r8b, 0:low8(seed(r8))(table+0xa68) ? 0x0(0x0):zf=False:constant,dispatch_table_pointer,gpr_seed,ptr_partial:1,0xac11c:cmp:r8b, 0:seed(r8)(0x12) ? 0x0(0x0):zf=False:constant,gpr_seed,image_offset:1,0xac11c:cmp:r8b, 0:seed(r8)(0x13) ? 0x0(0x0):zf=False:constant,gpr_seed,image_offset:1,0xac11c:cmp:r8b, 0:seed(r8)(0x38) ? 0x0(0x0):zf=False:constant,gpr_seed,image_offset:1
248	0xac110	0xac2b8	je	15	1	14	0	0.0	87.9	resolved:15	0xac2b2:15	cmp:15	edx, 0:15	(((((flags0 - (state0 | 0x5188b16e)) & 0x6764746a) - (state0 ^ 0x46157a61)) + 0x17fe21ad) & 0x2):15	0x0:15	0x2:14,0x0:1	0x0:15	False:14,True:1	0xac2b2:cmp:edx, 0:(((((flags0 - (state0 | 0x5188b16e)) & 0x6764746a) - (state0 ^ 0x46157a61)) + 0x17fe21ad) & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags,state:14,0xac2b2:cmp:edx, 0:(((((flags0 - (state0 | 0x5188b16e)) & 0x6764746a) - (state0 ^ 0x46157a61)) + 0x17fe21ad) & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags,state:1
131	0x937d0	0x9395a	je	14	10	4	0	0.0	85.0	resolved:14	0x93953:14	cmp:14	r13d, 0:14	(flags0 & 0x2):14	0x0:14	0x0:10,0x2:4	0x0:14	True:10,False:4	0x93953:cmp:r13d, 0:(flags0 & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags:10,0x93953:cmp:r13d, 0:(flags0 & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags:4
131	0x937d0	0x93a40	jne	14	14	0	0	0.0	116.6	resolved:14	0x93a3c:14	cmp:14	r9b, 0x62:14	vm_byte0:14	0x62:14	0x50:14	0x62:14	False:14	0x93a3c:cmp:r9b, 0x62:vm_byte0(0x50) ? 0x62(0x62):zf=False:constant,vm_byte:14
131	0x937d0	0x93a65	jne	14	14	0	0	0.0	118.6	resolved:14	0x93a61:14	cmp:14	r9b, 0x32:14	vm_byte0:14	0x32:14	0x50:14	0x32:14	False:14	0x93a61:cmp:r9b, 0x32:vm_byte0(0x50) ? 0x32(0x32):zf=False:constant,vm_byte:14
131	0x937d0	0x93a74	jne	14	0	14	0	0.0	120.6	resolved:14	0x93a70:14	cmp:14	r9b, 0x50:14	vm_byte0:14	0x50:14	0x50:14	0x50:14	True:14	0x93a70:cmp:r9b, 0x50:vm_byte0(0x50) ? 0x50(0x50):zf=True:constant,vm_byte:14
