source_entry	source_target	path_hash	events	target_matched_events	target_coverage_pct	ip_matched_events	ip_coverage_pct	statuses	unique_target_exprs	unique_slot_exprs	unique_ip_exprs	top_target_exprs	top_slot_exprs	top_ip_exprs	top_actual_targets	path
305	0xb78b0	8043a4bcdc7dc2a1	33	33	100.0	33	100.0	ok:33	1	1	1	33=T[(mask32(u16_0 + state0)) & 0xffff]	33=(mask32(u16_0 + state0)) & 0xffff	33=0x4	258@0xadf2c:8,172@0x9b68a:5,307@0xb8064:4,340@0xbf435:4,347@0xc088d:4	0xb78db:je:?;0xb7924:je:0;0xb7978:jne:?;0xb7988:jne:1;0xb79a8:je:0;0xb79b7:je:1;0xb7a13:je:0;0xb7a4c:je:0
336	0xbe8cd	c859f7b914885127	33	33	100.0	33	100.0	ok:33	1	1	1	33=T[(mask32(u16_2 ^ 0x114009e8)) & 0xffff]	33=(mask32(u16_2 ^ 0x114009e8)) & 0xffff	33=0x5	256@0xad849:12,108@0x8f24b:6,144@0x95887:5,198@0xa037e:4,352@0xc1ec4:4	0xbea07:jne:1;0xbea19:jne:1;0xbea33:jne:0;0xbea49:jne:1;0xbeb01:je:0
160	0x994cf	c44c0307f0fc4574	32	32	100.0	32	100.0	ok:32	1	1	1	32=T[(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 | 0x67f1fed6)) & 0x256c03d7)) | 0x72df8f7a)) & 0x5a1beb81)))) - 0x4cf19f11)) & 0xffff]	32=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 | 0x67f1fed6)) & 0x256c03d7)) | 0x72df8f7a)) & 0x5a1beb81)))) - 0x4cf19f11)) & 0xffff	32=0x2	43@0x8173d:6,64@0x85059:6,124@0x91e81:4,168@0x9aa83:4,345@0xc02e4:4	0x99521:jne:1;0x9952e:jne:1;0x9953c:jne:1;0x9956c:jne:0;0x995b7:je:0
154	0x97ce6	5b78998740ff7852	31	31	100.0	31	100.0	ok:31	1	1	1	31=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - (mask32(u16_2 ^ state0)))) - (mask32((mask32((mask32((mask32((mask32(flags0 + 0x60c316f3)) & 0x56154baf)) + 0xbc52893)) & 0x57dbe69e)) | 0x7ed018fb)))) + (mask32((mask32((mask32((mask32((mask32((mask32(flags0 + 0x60c316f3)) & 0x56154baf)) + 0xb...#78c1e18f0b89	31=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - (mask32(u16_2 ^ state0)))) - (mask32((mask32((mask32((mask32((mask32(flags0 + 0x60c316f3)) & 0x56154baf)) + 0xbc52893)) & 0x57dbe69e)) | 0x7ed018fb)))) + (mask32((mask32((mask32((mask32((mask32((mask32(flags0 + 0x60c316f3)) & 0x56154baf)) + 0xbc5...#164645fedfad	31=0x4	297@0xb64d7:13,258@0xadf2c:12,301@0xb708d:4,183@0x9d495:2	0x97d15:je:0;0x97d58:je:0
157	0x98a9a	428d22ea362d575c	31	31	100.0	31	100.0	ok:31	1	1	1	31=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)) | 0x1f5cd114)) - (mask32((mask32(flags0 ^ 0x3d2638af)) & (mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)))))))) ^ 0x17d39c9f)) & 0xffff]	31=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)) | 0x1f5cd114)) - (mask32((mask32(flags0 ^ 0x3d2638af)) & (mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)))))))) ^ 0x17d39c9f)) & 0xffff	31=0x4	33@0x7f7c4:7,185@0x9d964:6,287@0xb45d2:3,346@0xc0535:3,347@0xc088d:3	0x98ab4:je:1;0x98afb:je:1;0x98b42:je:1;0x98d6b:je:0;0x98db0:je:0;0x98e31:je:?;0x98e54:je:0
326	0xbc06d	e11efe9539472b4f	31	31	100.0	31	100.0	ok:31	1	1	1	31=T[(mask32(u16_1 ^ 0x50d4eebe)) & 0xffff]	31=(mask32(u16_1 ^ 0x50d4eebe)) & 0xffff	31=0x5	108@0x8f24b:18,352@0xc1ec4:13	0xbc141:jne:1;0xbc150:jne:1;0xbc160:jne:1;0xbc16f:jne:0;0xbc202:je:0
354	0xc2241	d69e7237559ac86b	31	31	100.0	31	100.0	ok:31	1	1	1	31=T[u16_0 << 0x3]	31=u16_0 << 0x3	31=0x2	154@0x97ce6:4,168@0x9aa83:4,28@0x7e390:4,340@0xbf435:4,347@0xc088d:4	0xc22d7:je:0
48	0x82477	4208c930546548cc	30	30	100.0	30	100.0	ok:30	1	1	1	30=T[(mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 & (mask32((mask32(u16_3 + state0)) ^ flags0)))) + 0x4f1a7667)) - (mask32(flags0 & 0x6134e706)))) & (mask32(flags0 & 0x6134e706)))) ^ 0x79fc8ff4)) | (mask32((mask32(flags0 & 0x6134e706)) - 0x430c028c)))) & (mask32((mask32(f...#2db508514947	30=(mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 & (mask32((mask32(u16_3 + state0)) ^ flags0)))) + 0x4f1a7667)) - (mask32(flags0 & 0x6134e706)))) & (mask32(flags0 & 0x6134e706)))) ^ 0x79fc8ff4)) | (mask32((mask32(flags0 & 0x6134e706)) - 0x430c028c)))) & (mask32((mask32(fla...#1ef66cded6f8	30=0x5	297@0xb64d7:9,52@0x833c7:5,200@0xa0a9e:4,239@0xa991e:4,92@0x8b8cb:3	0x824a2:je:1;0x8259a:jne:1;0x825a7:jne:1;0x825b4:jne:1;0x825c0:jne:0;0x8260a:je:1
18	0x7be9b	7e789bf72e271a78	29	29	100.0	29	100.0	ok:29	1	1	1	29=T[(mask32(u16_0 - (mask32((mask32((mask32(state0 & (mask32((mask32(flags0 | 0x954df65)) + 0x5b466f3b)))) - 0x6382ce20)) & (mask32((mask32(flags0 | 0x954df65)) + 0x5b466f3b)))))) & 0xffff]	29=(mask32(u16_0 - (mask32((mask32((mask32(state0 & (mask32((mask32(flags0 | 0x954df65)) + 0x5b466f3b)))) - 0x6382ce20)) & (mask32((mask32(flags0 | 0x954df65)) + 0x5b466f3b)))))) & 0xffff	29=0x3	189@0x9e7af:4,20@0x7c62b:3,174@0x9bd8f:2,176@0x9c10b:2,237@0xa8e1f:2	0x7bed4:je:?;0x7befe:je:0;0x7bfe0:je:0;0x7c17e:je:0
66	0x855ff	4dd8656368f895da	29	29	100.0	29	100.0	ok:29	1	1	1	29=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 & 0x2f6cb1f6)) - (mask32(b2 ^ (mask32(state0 & 0x2f6cb1f6)))))) ^ 0x745ff1d2)) & 0x13de2cdd)) - (mask32((mask32((mask32(flags0 - 0x50170614)) | 0x7167293a)) ^ 0x42a6ffd6)))))) - 0x3cd18153)) & 0xffff]	29=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 & 0x2f6cb1f6)) - (mask32(b2 ^ (mask32(state0 & 0x2f6cb1f6)))))) ^ 0x745ff1d2)) & 0x13de2cdd)) - (mask32((mask32((mask32(flags0 - 0x50170614)) | 0x7167293a)) ^ 0x42a6ffd6)))))) - 0x3cd18153)) & 0xffff	29=0x3	189@0x9e7af:4,161@0x9975a:2,184@0x9d694:2,268@0xb0007:2,305@0xb78b0:2	0x85621:je:?;0x8566a:je:0;0x856f1:je:0;0x858d5:je:0
70	0x8610e	490afcdddd0d9c29	29	29	100.0	29	100.0	ok:29	1	1	1	29=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 ^ flags0)) ^ flags0)) - (mask32((mask32((mask32((mask32(flags0 + (mask32((mask32((mask32(state0 ^ flags0)) ^ flags0)) + 0x55fafa0c)))) - 0x5abc12af)) ^ (mask32((mask32(state0 ^ flags0)) ^ flags0)))) | 0x58fb4a0c)))) ^ 0x62ac6845))...#e85119850391	29=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 ^ flags0)) ^ flags0)) - (mask32((mask32((mask32((mask32(flags0 + (mask32((mask32((mask32(state0 ^ flags0)) ^ flags0)) + 0x55fafa0c)))) - 0x5abc12af)) ^ (mask32((mask32(state0 ^ flags0)) ^ flags0)))) | 0x58fb4a0c)))) ^ 0x62ac6845)) ^...#d1a49f5217c6	29=0x5	108@0x8f24b:11,144@0x95887:6,198@0xa037e:6,257@0xadbfd:4,352@0xc1ec4:2	0x86334:jne:1;0x8634a:jne:1;0x8635f:jne:1;0x8636c:jne:0;0x8648a:je:1;0x865a3:je:0
119	0x90ebc	73da1b628e200f11	29	29	100.0	29	100.0	ok:29	1	1	1	29=T[(mask32((mask32(u16_4 ^ state0)) + 0x7e7974a5)) & 0xffff]	29=(mask32((mask32(u16_4 ^ state0)) + 0x7e7974a5)) & 0xffff	29=0x6	337@0xbec0e:6,347@0xc088d:5,340@0xbf435:4,189@0x9e7af:3,215@0xa4609:3	0x90f2a:je:0
114	0x90319	46a3a5ec4333ac5c	28	28	100.0	28	100.0	ok:28	1	1	1	28=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)))) & 0x292b555d)) ^ (mask32((mask32(u16_2 +...#7c6bd77087bd	28=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)))) & 0x292b555d)) ^ (mask32((mask32(u16_2 + (...#47086c370ce0	28=0x4	199@0xa0631:6,185@0x9d964:5,123@0x91a59:3,220@0xa522e:3,26@0x7dbbb:3	0x90334:je:?;0x903d9:je:1;0x904a4:je:0;0x904ed:je:1;0x9052b:je:1
151	0x97311	002987b231bcd1c1	28	28	100.0	28	100.0	ok:28	1	1	1	28=T[(mask32((mask32(u16_3 + (mask32(state0 + flags0)))) + 0x77236c60)) & 0xffff]	28=(mask32((mask32(u16_3 + (mask32(state0 + flags0)))) + 0x77236c60)) & 0xffff	28=0x5	198@0xa037e:14,144@0x95887:4,160@0x994cf:4,352@0xc1ec4:4,173@0x9ba74:2	0x9744b:jne:1;0x9746b:jne:1;0x97489:jne:0;0x9749f:jne:1;0x9754e:je:0
196	0x9fbcd	9917c35930d48ca1	28	28	100.0	28	100.0	ok:28	1	1	1	28=T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask3...#3580995aeb24	28=(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(...#4f1ee978b737	28=0x4	315@0xb9451:8,189@0x9e7af:7,305@0xb78b0:4,64@0x85059:4,215@0xa4609:2	0x9fd8f:je:0;0x9fdf5:je:1
157	0x98a9a	c5125e5d424d2fe7	27	27	100.0	27	100.0	ok:27	1	1	1	27=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)) | 0x1f5cd114)) - (mask32((mask32((mask32(flags0 + 0x3f0d8c6a)) ^ 0x3d2638af)) & (mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)))))))) ^ 0x17d39c9f)) & 0xffff]	27=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)) | 0x1f5cd114)) - (mask32((mask32((mask32(flags0 + 0x3f0d8c6a)) ^ 0x3d2638af)) & (mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)))))))) ^ 0x17d39c9f)) & 0xffff	27=0x4	28@0x7e390:4,179@0x9ca8d:3,189@0x9e7af:3,200@0xa0a9e:3,297@0xb64d7:3	0x98ab4:je:0;0x98afb:je:1;0x98b42:je:1;0x98d6b:je:0;0x98db0:je:0;0x98e31:je:?;0x98e54:je:0
269	0xb045b	6901ad8af83fa830	27	27	100.0	27	100.0	ok:27	1	1	1	27=T[(mask32((mask32(u16_3 + (mask32((mask32((mask32((mask32(state0 ^ (mask32(flags0 & state0)))) & 0x6f7fff69)) & (mask32(flags0 & state0)))) | (mask32((mask32(flags0 & state0)) ^ 0x4f60a287)))))) + 0x4faa382)) & 0xffff]	27=(mask32((mask32(u16_3 + (mask32((mask32((mask32((mask32(state0 ^ (mask32(flags0 & state0)))) & 0x6f7fff69)) & (mask32(flags0 & state0)))) | (mask32((mask32(flags0 & state0)) ^ 0x4f60a287)))))) + 0x4faa382)) & 0xffff	27=0x5	352@0xc1ec4:10,108@0x8f24b:8,160@0x994cf:5,144@0x95887:3,198@0xa037e:1	0xb061d:je:0;0xb0723:je:1
26	0x7dbbb	3d4c2c25c0aa4a55	26	26	100.0	26	100.0	ok:26	1	1	1	26=T[(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) & 0x637d285c)) + 0x44b4a975)) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) + (mask32((mask32(state0 - 0x471264ca)) + 0x1bfb4659)))))))) ^ 0x6f23a80c)) & 0xffff]	26=(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) & 0x637d285c)) + 0x44b4a975)) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) + (mask32((mask32(state0 - 0x471264ca)) + 0x1bfb4659)))))))) ^ 0x6f23a80c)) & 0xffff	26=0x4	196@0x9fbcd:5,307@0xb8064:5,157@0x98a9a:3,185@0x9d964:3,333@0xbd8af:3	0x7dc03:je:0;0x7dc9b:je:1;0x7dd00:je:1;0x7dd5d:je:1;0x7ddeb:jne:?;0x7ddfc:jne:1;0x7de1d:je:0;0x7de2c:je:1;0x7de4d:je:0;0x7dea3:je:0
123	0x91a59	23416fdb6a059203	26	26	100.0	26	100.0	ok:26	1	1	1	26=T[(mask32((mask32(u16_0 - (mask32(state0 + 0x3da77425)))) ^ 0x1603b0a9)) & 0xffff]	26=(mask32((mask32(u16_0 - (mask32(state0 + 0x3da77425)))) ^ 0x1603b0a9)) & 0xffff	26=0x4	258@0xadf2c:5,337@0xbec0e:5,185@0x9d964:4,64@0x85059:4,297@0xb64d7:2	0x91a6a:je:?;0x91be2:jne:1;0x91c91:je:0;0x91cd7:je:0;0x91d11:je:1
144	0x95887	df981a914db02de7	26	26	100.0	26	100.0	ok:26	1	1	1	26=T[(mask32((mask32(u16_0 ^ (mask32((mask32((mask32(state0 & 0x61f88068)) & 0x1d022eee)) ^ 0x6367b3dd)))) - 0x2f1222e2)) & 0xffff]	26=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32(state0 & 0x61f88068)) & 0x1d022eee)) ^ 0x6367b3dd)))) - 0x2f1222e2)) & 0xffff	26=0x2	66@0x855ff:8,347@0xc088d:5,64@0x85059:4,140@0x94e5a:2,185@0x9d964:1	0x959a6:jne:1;0x959b1:jne:1;0x959bd:jne:1;0x959e9:jne:0;0x95a08:je:1
257	0xadbfd	e627c07d8e9be897	26	26	100.0	26	100.0	ok:26	1	1	1	26=T[(mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 - 0x509f61c9)) + 0x1b9def5)) - 0x7d4ca123)) | 0x1d2af87)))) & 0xffff]	26=(mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 - 0x509f61c9)) + 0x1b9def5)) - 0x7d4ca123)) | 0x1d2af87)))) & 0xffff	26=0x2	140@0x94e5a:5,28@0x7e390:4,337@0xbec0e:3,18@0x7be9b:2,248@0xac110:2	0xadc1e:je:0;0xadcc0:jne:1;0xadccc:jne:1;0xadcd9:jne:1;0xadd06:jne:0;0xadd6a:je:?;0xadda4:je:1
28	0x7e390	a584853ff2ab10f8	24	24	100.0	24	100.0	ok:24	1	1	1	24=T[u16_0 & 0xffff]	24=u16_0 & 0xffff	24=0x3	189@0x9e7af:4,176@0x9c10b:3,258@0xadf2c:3,157@0x98a9a:2,172@0x9b68a:2	0x7e549:je:0;0x7e584:je:1;0x7e5dc:je:0;0x7e604:je:0
208	0xa2361	c98768020b6486fc	23	23	100.0	23	100.0	ok:23	1	1	1	23=T[(mask32(u16_3 - (mask32((mask32((mask32((mask32(state0 + (mask32((mask32((mask32((mask32((mask32(flags0 ^ (mask32(state0 + 0x7ad87935)))) ^ 0x39b69246)) ^ (mask32(state0 | 0x7a909dc0)))) ^ 0x58abcfc7)) | 0x1477a707)))) - (mask32((mask32((mask32((mask32(flags0 ^ (mask32(state0 + 0x7ad87935)))) ^ 0x39b...#8ec2a4c80ff4	23=(mask32(u16_3 - (mask32((mask32((mask32((mask32(state0 + (mask32((mask32((mask32((mask32((mask32(flags0 ^ (mask32(state0 + 0x7ad87935)))) ^ 0x39b69246)) ^ (mask32(state0 | 0x7a909dc0)))) ^ 0x58abcfc7)) | 0x1477a707)))) - (mask32((mask32((mask32((mask32(flags0 ^ (mask32(state0 + 0x7ad87935)))) ^ 0x39b69...#381a82da1018	23=0x5	297@0xb64d7:23	0xa237a:je:1;0xa23bd:je:1;0xa24d5:je:0;0xa2510:je:0;0xa26dc:jne:0;0xa270b:jne:1;0xa272d:jne:1;0xa2755:jne:1
157	0x98a9a	9befb84c13a95252	22	22	100.0	22	100.0	ok:22	1	1	1	22=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)) | 0x1f5cd114)) - (mask32((mask32((mask32(flags0 + 0x3f0d8c6a)) ^ 0x3d2638af)) & (mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)))))))) ^ 0x17d39c9f)) & 0xffff]	22=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)) | 0x1f5cd114)) - (mask32((mask32((mask32(flags0 + 0x3f0d8c6a)) ^ 0x3d2638af)) & (mask32((mask32(state0 ^ 0x2f4dfd84)) + u16_2)))))))) ^ 0x17d39c9f)) & 0xffff	22=0x4	340@0xbf435:6,347@0xc088d:5,215@0xa4609:3,26@0x7dbbb:3,28@0x7e390:3	0x98ab4:je:0;0x98afb:je:1;0x98b42:je:1;0x98d6b:je:1;0x98db0:je:1;0x98e31:je:?;0x98e54:je:1
199	0xa0631	cb141dee8e919ff1	22	22	100.0	22	100.0	ok:22	1	1	1	22=T[(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 + (mask32(b2 + (mask32((mask32(flags0 ^ 0x7353b039)) - 0x24d1328a)))))) ^ 0x7e708197)) & 0x20d5418)) + (mask32((mask32(flags0 ^ 0x7353b039)) - 0x24d1328a)))))) + 0x3030bb89)) & 0xffff]	22=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 + (mask32(b2 + (mask32((mask32(flags0 ^ 0x7353b039)) - 0x24d1328a)))))) ^ 0x7e708197)) & 0x20d5418)) + (mask32((mask32(flags0 ^ 0x7353b039)) - 0x24d1328a)))))) + 0x3030bb89)) & 0xffff	22=0x3	258@0xadf2c:4,158@0x99029:3,176@0x9c10b:3,203@0xa1484:3,26@0x7dbbb:3	0xa0676:je:0;0xa0921:je:0;0xa094b:je:?;0xa0985:je:0
108	0x8f24b	2f48caecefc264f9	21	21	100.0	21	100.0	ok:21	1	1	1	21=T[(mask32((mask32(u16_0 ^ (mask32((mask32((mask32(state0 + 0x11961dc7)) ^ 0x5fa19cc7)) - flags0)))) + 0x36f124db)) & 0xffff]	21=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32(state0 + 0x11961dc7)) ^ 0x5fa19cc7)) - flags0)))) + 0x36f124db)) & 0xffff	21=0x2	199@0xa0631:8,124@0x91e81:4,268@0xb0007:4,28@0x7e390:4,66@0x855ff:1	0x8f368:jne:1;0x8f38e:jne:1;0x8f3a8:jne:0;0x8f3ec:je:?;0x8f438:jne:1;0x8f4f4:je:1;0x8f53a:je:0;0x8f55b:je:1
301	0xb708d	160997191ae410ee	21	21	100.0	21	100.0	ok:21	1	1	1	21=T[(mask32((mask32(u16_3 - (mask32(state0 & flags0)))) - 0x2c0febdf)) & 0xffff]	21=(mask32((mask32(u16_3 - (mask32(state0 & flags0)))) - 0x2c0febdf)) & 0xffff	21=0x5	108@0x8f24b:9,198@0xa037e:5,160@0x994cf:2,256@0xad849:2,352@0xc1ec4:2	0xb7140:je:?;0xb71c5:je:?;0xb720a:je:?;0xb726f:je:0;0xb72a8:je:?;0xb73b9:je:1
186	0x9dcae	834a23ba91970f51	20	20	100.0	20	100.0	ok:20	1	1	1	20=T[(mask32((mask32(u16_3 + state0)) + 0x72198f10)) & 0xffff]	20=(mask32((mask32(u16_3 + state0)) + 0x72198f10)) & 0xffff	20=0x5	257@0xadbfd:9,144@0x95887:4,173@0x9ba74:3,160@0x994cf:2,198@0xa037e:2	0x9dcd5:je:1;0x9de1f:jne:1;0x9de2e:jne:1;0x9de4c:jne:0;0x9de68:jne:1;0x9df1c:je:0
282	0xb3128	a8f4a9fe1a789292	20	20	100.0	20	100.0	ok:20	1	1	1	20=T[(mask32((mask32(u16_2 - (mask32(state0 ^ (mask32(flags0 - 0x334721c0)))))) ^ 0x644d2bc4)) & 0xffff]	20=(mask32((mask32(u16_2 - (mask32(state0 ^ (mask32(flags0 - 0x334721c0)))))) ^ 0x644d2bc4)) & 0xffff	20=0x5	281@0xb2db6:7,240@0xa9cf7:5,90@0x8b334:4,185@0x9d964:2,297@0xb64d7:1	0xb3145:je:?;0xb3178:je:1;0xb31f8:je:1;0xb3253:je:0;0xb3455:jne:1;0xb348a:jne:1;0xb34a1:jne:0;0xb34b6:jne:1
348	0xc0d7d	d600b664993e9434	19	19	100.0	19	100.0	ok:19	1	1	1	19=T[(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 & 0x4ead272)) + flags0)) | (mask32(flags0 | 0x2730b0cc)))) & 0x19c08712)))) - 0x369ef0d5)) & 0xffff]	19=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 & 0x4ead272)) + flags0)) | (mask32(flags0 | 0x2730b0cc)))) & 0x19c08712)))) - 0x369ef0d5)) & 0xffff	19=0x5	173@0x9ba74:5,160@0x994cf:4,352@0xc1ec4:4,198@0xa037e:3,257@0xadbfd:2	0xc0e89:je:?;0xc0fff:jne:1;0xc101b:jne:1;0xc103b:jne:0;0xc1049:jne:1;0xc10e5:je:1;0xc11b6:je:0;0xc1278:je:1
125	0x922c4	640e99e97634cb74	18	18	100.0	18	100.0	ok:18	1	1	1	18=T[(mask32((mask32(u16_0 + state0)) - 0x7b275316)) & 0xffff]	18=(mask32((mask32(u16_0 + state0)) - 0x7b275316)) & 0xffff	18=0x5	316@0xb987b:14,246@0xab427:2,145@0x95b5c:1,75@0x873fc:1	0x923cb:jne:0;0x923df:jne:1;0x923f7:jne:1;0x9240b:jne:1;0x924eb:je:0
128	0x9299b	a63c04819ab1404c	18	18	100.0	18	100.0	ok:18	1	1	1	18=T[(mask32((mask32(u16_3 ^ (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 & (mask32(flags0 & 0x7036ea56)))) + 0x277b426c)) - 0x57b04ce2)) - (mask32((mask32((mask32(flags0 ^ 0x46f37ee7)) & 0x706a6a76)) | 0x36a392ff)))) | 0x38cd3aec)) - (mask32(u16_1 + (mask32((mask32((mask32((mask...#7ed31f363b5e	18=(mask32((mask32(u16_3 ^ (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 & (mask32(flags0 & 0x7036ea56)))) + 0x277b426c)) - 0x57b04ce2)) - (mask32((mask32((mask32(flags0 ^ 0x46f37ee7)) & 0x706a6a76)) | 0x36a392ff)))) | 0x38cd3aec)) - (mask32(u16_1 + (mask32((mask32((mask32((mask32...#7647f41314cb	18=0x5	220@0xa522e:5,199@0xa0631:4,301@0xb708d:2,307@0xb8064:2,347@0xc088d:2	0x929dd:je:0;0x92a2e:je:1;0x92a94:je:0;0x92cb8:jne:1;0x92cdb:jne:1;0x92ceb:jne:1;0x92d07:jne:0;0x92d9f:je:1
146	0x96407	5413c9a6bc7d0fe5	18	18	100.0	18	100.0	ok:18	1	1	1	18=T[(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32((mask32(state0 + flags0)) ^ 0x2e312e01)) & (mask32(flags0 + 0x7d882664)))) + 0x4a5b7e16)) ^ (mask32(u16_3 + flags0)))))) + 0x2cff1885)) & 0xffff]	18=(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32((mask32(state0 + flags0)) ^ 0x2e312e01)) & (mask32(flags0 + 0x7d882664)))) + 0x4a5b7e16)) ^ (mask32(u16_3 + flags0)))))) + 0x2cff1885)) & 0xffff	18=0x5	3@0x78c77:5,28@0x7e390:4,79@0x885b0:4,337@0xbec0e:2,83@0x8947b:2	0x96428:je:?;0x96492:je:1;0x966c4:jne:1;0x966d3:jne:1;0x966f8:jne:0;0x9671d:jne:1
222	0xa5f3c	155b8bfb7079c907	18	18	100.0	18	100.0	ok:18	1	1	1	18=T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32(state0 + (mask32(flags0 | 0x11da3648)))) & 0x169ceafa)) & (mask32((mask32(u16_0 - (mask32((mask32(state0 + (mask32(flags0 | 0x11da3648)))) & 0x169ceafa)))) + (mask32((mask32((mask32((mask32(flags0 | 0x5b15ab43)) | 0x4cc95222)) | 0x70d72f...#99575dc65d7b	18=(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32(state0 + (mask32(flags0 | 0x11da3648)))) & 0x169ceafa)) & (mask32((mask32(u16_0 - (mask32((mask32(state0 + (mask32(flags0 | 0x11da3648)))) & 0x169ceafa)))) + (mask32((mask32((mask32((mask32(flags0 | 0x5b15ab43)) | 0x4cc95222)) | 0x70d72f46...#496f2a93f8d6	18=0x5	203@0xa1484:4,268@0xb0007:4,297@0xb64d7:4,28@0x7e390:2,49@0x82820:2	0xa5fbf:je:0;0xa600d:je:0;0xa6222:jne:1;0xa622f:jne:1;0xa6250:jne:0;0xa6276:jne:1
257	0xadbfd	2521c50f7fff9748	18	18	100.0	18	100.0	ok:18	1	1	1	18=T[(mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 - 0x509f61c9)) + 0x1b9def5)) - 0x7d4ca123)) | 0x1d2af87)))) & 0xffff]	18=(mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 - 0x509f61c9)) + 0x1b9def5)) - 0x7d4ca123)) | 0x1d2af87)))) & 0xffff	18=0x2	157@0x98a9a:14,28@0x7e390:4	0xadc1e:je:0;0xadcc0:jne:1;0xadccc:jne:1;0xadcd9:jne:0;0xadcf0:je:?;0xadd06:jne:1;0xadd6a:je:?;0xadda4:je:0
